TF_gene,Target_gene
AEBP2,SLC7A6
YAF2,SLC7A6
TARDBP,SLC7A6
SMARCA5,SLC7A6
GTF2H2,SLC7A6
PTTG1,MED20
RNPS1,MED20
CEBPA,MED20
POLR2D,MED20
LIN28A,MED20
CEBPD,MED20
MED21,MED20
POLR3D,MED20
NCOA1,MED20
ZNRD1,MED20
MED14,FANCB
UHRF1,FANCB
RBBP7,FANCB
MCM6,FANCB
BRIP1,FANCB
RFC1,FANCB
BRCA2,FANCB
SSRP1,FANCB
TCF3,FANCB
SNAPC1,FANCB
PIAS3,ECD
ETS1,ECD
GTF2F2,ECD
MCM2,ECD
TP53,ECD
SRSF3,ECD
POLR2L,ECD
PA2G4,HSD17B2
RNF2,HSD17B2
NR1I3,HSD17B2
MCM4,HSD17B2
HIST1H1E,HSD17B2
POLR2I,HSD17B2
NR1H3,HSD17B2
TADA3,HSD17B2
DAXX,HSD17B2
MCM3,FN1
GTF2E1,FN1
SOX2,FN1
F2,FN1
SMARCA5,FN1
JUN,FN1
POLR2L,FN1
SMAD2,FN1
MAPK1,FN1
TRIP13,FN1
GTF2H3,TCF3
ID2,TCF3
ID3,TCF3
HNRNPD,TCF3
FOSL2,TCF3
MYC,TCF3
EGF,TCF3
TCF4,TCF3
LDB2,TCF3
RUNX1T1,TCF3
RUVBL1,JAZF1
CENPK,JAZF1
EED,JAZF1
YEATS4,JAZF1
POLR1C,EPS8L2
BRCA1,EPS8L2
ELL2,EPS8L2
NANOG,EPS8L2
BPTF,EPS8L2
ZNF143,ACAT2
PDCD11,ACAT2
TCEB1,ACAT2
RBMX,ACAT2
POLR2G,BRMS1
RUVBL1,BRMS1
TP53,BRMS1
HDAC1,BRMS1
ING1,BRMS1
RBBP7,BRMS1
HDAC2,BRMS1
SSRP1,BRMS1
RBBP4,BRMS1
NCOA1,BRMS1
MCM4,DHPS
MED4,DHPS
HDAC2,DHPS
TFDP1,DHPS
MCM2,DHPS
PDCD11,DHPS
POLR3D,DHPS
TRERF1,DHPS
RUVBL1,DHPS
POLR1B,DHPS
DNMT3A,DGAT1
PBX1,DGAT1
E2F5,DGAT1
RAD51,DGAT1
SMARCA5,DGAT1
PTRF,DGAT1
BRCA2,DPCD
SSB,DPCD
RUVBL2,DPCD
CEBPA,DPCD
ILF2,DPCD
DNMT3A,DPCD
RUVBL1,DPCD
RNF2,MTIF2
RBBP7,MTIF2
TCF3,MTIF2
MCM4,MTIF2
TOP2B,MTIF2
POLR3D,MTIF2
NPM1,MTIF2
BRCA1,MTIF2
JUND,MTIF2
TRIP13,MTIF2
RNF19A,POLE4
PARP1,POLE4
APEX1,POLE4
WDR5,POLE4
POLR2D,POLE4
MCM2,POLE4
IRF9,POLE4
TADA3,POLE4
MCM8,POLE4
MCM4,POLE4
MED20,GRHL1
TBL1X,GRHL1
PPARA,GRHL1
RUVBL1,GRHL1
CBX3,GRHL1
RBBP4,GRHL1
NCOA1,GRHL1
NCOA6,GRHL1
SSB,GRHL1
TAF9B,GRHL1
TP53,ACOT7
YBX1,ACOT7
EGFR,ACOT7
SRSF3,ACOT7
POLR2B,ACOT7
TCEB1,ACOT7
RUVBL2,ACOT7
TBL1X,NCOA1
RARG,NCOA1
GTF2E1,NCOA1
MED30,NCOA1
NR3C1,NCOA1
THRB,NCOA1
NR1H3,NCOA1
PPARA,NCOA1
FHL2,NCOA1
POLR2D,NCOA1
BRIP1,STEAP1
MAPK1,STEAP1
ERCC8,STEAP1
TP53,STEAP1
RAD51,STEAP1
SMARCA5,STEAP1
TAF1B,STEAP1
TRIM25,ZNF770
PAX6,ZNF770
SOX2,ZNF770
KLF6,ZNF770
CEBPZ,ZNF770
MYC,ZNF770
TRIM28,ZNF770
POU5F1,ZNF770
TIMELESS,EPAS1
POLR2D,EPAS1
POLR2K,EPAS1
POLR2I,EPAS1
SRSF3,EPAS1
APEX1,EPAS1
SALL4,EPAS1
ESPL1,EPAS1
SNRPB,EPAS1
POLR2B,EPAS1
TP53,GPM6B
POLR2I,GPM6B
MED14,GPM6B
KNTC1,GPM6B
POLR2L,GPM6B
HNRNPUL1,GPM6B
MYC,GPM6B
TCEB1,GPM6B
PCGF6,WDR12
EED,WDR12
PDCD11,WDR12
HNRNPK,WDR12
PA2G4,WDR12
SNRPD1,WDR12
POLR3D,WDR12
AATF,WDR12
POLR1E,WDR12
PWP1,WDR12
EED,GLI2
FOXA2,GLI2
SOX2,GLI2
MYBBP1A,GLI2
CCND1,GLI2
RAD51,GLI2
ZNF287,GLI2
GLI1,GLI2
BMP2,GLI2
CENPK,GLI2
GTF2H2,MUSTN1
POLR2L,MUSTN1
TCEB2,MUSTN1
PITX2,MUSTN1
E2F5,MUSTN1
RFC1,MUSTN1
F2,MUSTN1
ASXL1,RNF2
CTBP1,RNF2
TP53,RNF2
TAF9B,RNF2
REST,RNF2
RUVBL1,RNF2
YAF2,RNF2
CBX3,RNF2
PCGF6,RNF2
RBBP7,RNF2
CEBPA,MEIS3
POLR3D,MEIS3
SMAD3,MEIS3
POLR2L,RNPS1
SRSF2,RNPS1
POLR2D,RNPS1
POLR2B,RNPS1
HNRNPD,RNPS1
RBMX,RNPS1
HNRNPK,RNPS1
SRSF10,RNPS1
PDCD11,RNPS1
PLRG1,RNPS1
JUN,EGR1
EED,EGR1
FOSL2,EGR1
RBBP4,EGR1
NFATC2,EGR1
BTG2,EGR1
RNF2,EGR1
HDAC1,EGR1
CREB1,EGR1
POLR2I,EGR1
POLR2F,ATG101
RBBP4,ATG101
CDKN1A,ATG101
GTF2H3,ATG101
ERCC8,ATG101
SALL4,ATG101
POLR1B,ATG101
SRSF3,ATG101
FOXM1,PLA2G12B
RBBP4,PLA2G12B
POLR1C,PLA2G12B
GTF2F2,PLA2G12B
BMPR1A,AHR
RBM39,AHR
DDX5,AHR
NRIP1,AHR
NR1I3,AHR
SUPT16H,AHR
POLR2L,AHR
MYBBP1A,AHR
SRSF2,AHR
MAF,AHR
POLR2D,WDHD1
POLR1B,WDHD1
ORC2,WDHD1
DDX54,WDHD1
EGFR,WDHD1
TRIM25,WDHD1
ESPL1,WDHD1
MCM5,WDHD1
RFC1,WDHD1
MCM7,WDHD1
POLR1B,ABCE1
RUVBL1,ABCE1
POLR1C,ABCE1
GTF2H2,ABCE1
EIF5B,ABCE1
NAA15,ABCE1
SSB,ABCE1
PLRG1,ABCE1
PA2G4,ABCE1
POLR2B,ABCE1
FOXM1,NUSAP1
MCM4,NUSAP1
KNTC1,NUSAP1
ESPL1,NUSAP1
MIS18BP1,NUSAP1
EGF,NUSAP1
POLR2I,NUSAP1
UHRF1,NUSAP1
IRF3,NUSAP1
MCM2,NUSAP1
SOX2,QPCT
GTF2H3,QPCT
EGF,QPCT
HNRNPK,QPCT
TP53,QPCT
DDX54,QPCT
PTTG1,QPCT
ILF2,QPCT
POLR2G,QPCT
RNF2,QPCT
MYCN,THRAP3
NCOA1,THRAP3
MED30,THRAP3
CEBPA,THRAP3
CEBPD,THRAP3
MED20,THRAP3
MED4,THRAP3
MED14,THRAP3
SRRM1,THRAP3
PA2G4,THRAP3
EGFR,ARG2
ZBTB16,ARG2
IRF9,ARG2
CTBP1,ARG2
ZSCAN21,ARG2
GTF2F2,ARG2
HNRNPD,ARG2
THRAP3,ARG2
POLR2G,ARG2
AEBP2,MGME1
MCM5,MGME1
ERCC8,MGME1
TCEB1,MGME1
MYC,MGME1
HNRNPUL1,GTF2F2
POLR2F,GTF2F2
ZNF143,GTF2F2
SRRM1,GTF2F2
TCEA1,GTF2F2
TCEB3,GTF2F2
CREB1,GTF2F2
YEATS4,GTF2F2
SRSF2,GTF2F2
SMAD2,GTF2F2
ESPL1,NDC80
TADA3,NDC80
CENPK,NDC80
MCM4,NDC80
CHAF1A,NDC80
MCM7,NDC80
EZH2,NDC80
FOXM1,NDC80
UHRF1,NDC80
DNMT3A,NDC80
DNMT3A,HMGA2
H1F0,HMGA2
HIST1H1C,HMGA2
SMAD5,HMGA2
POLR2F,HMGA2
HNRNPR,HMGA2
HIST1H1E,HMGA2
LIN28A,HMGA2
MYBBP1A,HMGA2
DNMT3B,HMGA2
PA2G4,TTR
MAPK1,TTR
SUPT16H,TTR
CREG1,TTR
FOSL1,TTR
GLI2,TTR
POLR1C,TTR
POLR2I,TTR
ORC2,TTR
POU2F1,TTR
THAP1,HCFC1
CXXC1,HCFC1
RNF2,HCFC1
TAF7,HCFC1
ASXL1,HCFC1
SIRT1,HCFC1
RUVBL1,HCFC1
CSDE1,HCFC1
KNTC1,HCFC1
CHD8,HCFC1
COPS2,SVIL
HDAC2,SVIL
SNRPD1,SVIL
HNRNPR,SVIL
RNF2,SVIL
TP53,SVIL
SRSF3,NEDD1
DDX5,NEDD1
BRIP1,NEDD1
DNMT3A,NEDD1
MYC,NEDD1
TCEA1,NEDD1
POLR2I,NEDD1
CNTRL,NEDD1
GTF2H2,PCNA
RBBP4,PCNA
MYBBP1A,PCNA
MCM2,PCNA
MCM5,PCNA
MCM4,PCNA
UHRF1,PCNA
BRIP1,PCNA
E2F4,PCNA
POLR2D,PCNA
MED20,MED4
CEBPD,MED4
MED21,MED4
NCOA1,MED4
MED14,MED4
BPTF,MED4
THRAP3,MED4
POLR1D,MED4
TCEB1,MED4
EHMT2,MED4
LIN28A,DROSHA
TARBP2,DROSHA
NANOG,DROSHA
SMAD3,DROSHA
SMAD5,DROSHA
TAF9B,DROSHA
TP53,DROSHA
AATF,DROSHA
MYC,DROSHA
DDX5,DROSHA
KNTC1,SUV39H2
TAF1A,SUV39H2
POLR2I,SUV39H2
SIRT1,SUV39H2
PSIP1,SUV39H2
YEATS4,SUV39H2
GTF2F2,SUV39H2
EPAS1,SUV39H2
TRIP13,SLC39A1
CCND1,SLC39A1
RUVBL2,SLC39A1
FOXO1,SLC39A1
GATA4,SLC39A1
MCM6,SLC39A1
NR2F6,SLC39A1
SRRM1,SLC39A1
POLR2L,SLC39A1
ZBTB16,SLC39A1
BRCA2,AURKA
HNRNPD,AURKA
MCM2,AURKA
GTF2F2,AURKA
BRCA1,AURKA
MCM6,AURKA
FOXM1,AURKA
TP53,AURKA
MYBL2,AURKA
UHRF1,AURKA
ENO1,AKR1B1
PDCD11,AKR1B1
MAPK1,AKR1B1
FOXO1,AKR1B1
TCF19,AKR1B1
POLR2F,AKR1B1
ELL2,UROD
MCM6,UROD
TCEB3,UROD
TP53,UROD
SRSF2,UROD
RBPJ,UROD
MCM3,UROD
TCEB2,UROD
POLR2B,ZDHHC13
TBL1X,ZDHHC13
GTF2F2,ZDHHC13
MCM4,ZDHHC13
HNRNPD,ZDHHC13
POLR2L,IPO5
POLR2K,IPO5
TCEB1,IPO5
NPM1,IPO5
TFDP2,IPO5
RUVBL1,IPO5
TAF9B,IPO5
GTF2H2,TADA3
YEATS4,TADA3
PTTG1,TADA3
TAF7,TADA3
DR1,TADA3
TAF9B,TADA3
WDR5,TADA3
TAF5,TADA3
COPS2,TADA3
EZH2,TADA3
RBBP7,ASXL1
MCM7,ASXL1
RNF2,ASXL1
U2AF1,ASXL1
RBBP4,ASXL1
NPM1,ASXL1
SRSF2,ASXL1
AEBP2,ASXL1
DNMT3A,ASXL1
HCFC1,ASXL1
MYC,JAG1
EGF,JAG1
NOTCH3,JAG1
CHAF1A,JAG1
CCND1,JAG1
RBPJ,JAG1
EGFR,JAG1
TP53,JAG1
YBX1,JAG1
ZNHIT3,JAG1
CREG1,PLAC8
MCM7,PLAC8
F2,PLAC8
MAPK1,PLAC8
PA2G4,PLAC8
POLR1C,PLAC8
COPS5,PLAC8
IRF9,BST2
IRF3,BST2
POLR2F,BST2
RFC1,BST2
IRF1,BST2
TFDP1,BST2
STAT2,BST2
EGR1,BST2
MYBBP1A,BST2
MCM2,PON2
GTF2H3,PON2
POLR2D,POLR2G
POLR2K,POLR2G
POU2F1,POLR2G
POLR1C,POLR2G
SRRM1,POLR2G
TAF6,POLR2G
EWSR1,POLR2G
TCEB3,POLR2G
ELAVL2,POLR2G
TCEA1,POLR2G
POLR2G,EMC2
TAF6,EMC2
CEBPZ,EMC2
TBL1X,EMC2
SRSF10,EEF1E1
HNRNPUL1,EEF1E1
AATF,EEF1E1
RNF2,EEF1E1
SUPT16H,EEF1E1
POU5F1,EEF1E1
TRIM27,BRCA1
BRIP1,BRCA1
FOSL2,BRCA1
SSRP1,BRCA1
RNF4,BRCA1
SUPT16H,BRCA1
GTF2H2,BRCA1
CENPK,BRCA1
POLR2D,BRCA1
TCEA1,BRCA1
POLR2D,PIK3R4
MCM6,PIK3R4
ERCC8,PIK3R4
PWP1,PIK3R4
TRIM25,PIK3R4
EGF,FXR1
MED4,FXR1
BRIP1,FXR1
TCEB2,FXR1
POLR2F,FXR1
DDB2,FXR1
MAPK1,FXR1
RBMX,FXR1
POLR2G,FXR1
MCM3,FXR1
HNF4A,CEBPA
FOXO1,CEBPA
MED20,CEBPA
MED21,CEBPA
THRAP3,CEBPA
MED14,CEBPA
SMARCE1,CEBPA
POLR1E,CEBPA
JUN,CEBPA
RUNX1T1,CEBPA
MIS18BP1,TMEM120A
RBBP4,TMEM120A
NFATC2,TMEM120A
TAF1B,TMEM120A
POLR2B,TMEM120A
HDAC2,TMEM120A
JARID2,MTF2
POLR2K,MTF2
TFDP1,MTF2
DDX54,MTF2
HDAC1,MTF2
SIRT1,MTF2
BTG2,MTF2
DNMT3B,MTF2
EZH2,MTF2
RBBP7,MTF2
RNF19A,FARSA
CCND1,FARSA
HIST1H1E,FARSA
POLR3D,FARSA
MCM6,FARSA
PDCD11,FARSA
DDX5,FARSA
TAF5,TTLL4
POLR1C,TTLL4
MCM4,TTLL4
RBBP7,TTLL4
MCM5,COQ3
RFC1,COQ3
UHRF1,COQ3
POLR2L,CACYBP
ING3,CACYBP
TBL1X,CACYBP
GTF2F2,CACYBP
BRCA1,CACYBP
SIRT1,CACYBP
SRSF2,CACYBP
NME2,POP5
TARBP2,POP5
ESPL1,POP5
RUVBL1,POP5
GATA4,POP5
RAD51,UGT2B11
HDAC1,UGT2B11
PTTG1,UGT2B11
EED,UGT2B11
TAF11,UGT2B11
EPAS1,UGT2B11
TP53,UGT2B11
RBBP4,FAM114A1
COPS2,FAM114A1
TRIM27,FAM114A1
EGFR,FAM114A1
PTRF,FAM114A1
TFDP1,FAM114A1
SRSF2,FAM114A1
TP53,FAM114A1
EED,FAM114A1
DDX54,NIFK
PDCD11,NIFK
POLR1E,NIFK
POLR1D,NIFK
PTTG1,NIFK
PA2G4,NIFK
MYBBP1A,NIFK
ABT1,NIFK
AATF,NIFK
FOXA1,NIFK
NPM1,C12orf10
SALL4,C12orf10
PARP1,C12orf10
JUN,C12orf10
GTF2F2,C12orf10
SIRT1,C12orf10
BTG2,C12orf10
NRIP1,C12orf10
POLR1B,C12orf10
IRF3,TRIM25
RFC1,TRIM25
KLF5,TRIM25
SP100,TRIM25
MCM5,TRIM25
IRF9,TRIM25
JUN,TRIM25
CEBPA,TRIM25
RBBP4,TRIM25
IRF1,TRIM25
GEMIN2,TM4SF5
RUVBL1,TM4SF5
FOXM1,TM4SF5
TP53,TM4SF5
MEF2C,TM4SF5
CCND1,TM4SF5
NR3C1,TM4SF5
POU2F1,TM4SF5
POLR2B,DDC
TCEA1,DDC
SNRPB,DDC
TAF7,DDC
WBP11,DDC
MYC,DDC
TRIP13,DDC
PTTG1,NRIP1
PIAS3,NRIP1
CREB1,NRIP1
MAPK1,NRIP1
NR3C1,NRIP1
AHR,NRIP1
ZNF217,NRIP1
HDAC2,NRIP1
RARG,NRIP1
NCOA1,NRIP1
GATAD2B,WDYHV1
RBBP4,WDYHV1
TAF1A,WDYHV1
HIST1H1B,WDYHV1
POLR2G,WDYHV1
SMARCE1,WDYHV1
GTF2H3,WDYHV1
SRSF6,NUP37
MYBL2,NUP37
GTF3C2,NUP37
SNRPB,NUP37
RFC1,NUP37
GEMIN2,NUP37
ENO1,NUP37
RNPS1,NUP37
SNRPD1,NUP37
SRSF2,NUP37
TP53,CDH2
H1F0,CDH2
MEF2C,CDH2
MYC,CDH2
COPS5,CDH2
BPTF,CDH2
MED21,CDH2
NANOG,CDH2
HIST1H1E,CDH2
SOX2,CDH2
POLR2F,SRRM1
SRSF3,SRRM1
YBX1,SRRM1
GTF2F2,SRRM1
POLR2B,SRRM1
TRIM28,SRRM1
THRAP3,SRRM1
PTTG1,SRRM1
POLR2I,SRRM1
WBP11,SRRM1
MCM2,SPAG9
TCF3,SPAG9
CCND1,SPAG9
MEF2C,SPAG9
TAF6,SPAG9
HNRNPK,SPAG9
PLRG1,SPAG9
ETS1,SPAG9
POLR2D,TFDP2
MCM5,TFDP2
TFE3,TFDP2
GEMIN2,TFDP2
PTTG1,TFDP2
SRSF3,TFDP2
E2F5,TFDP2
TIMELESS,TFDP2
MED21,TFDP2
E2F3,TFDP2
SALL4,ATP1B1
GTF2H3,ATP1B1
POLR2B,ATP1B1
HMGN1,ATP1B1
SRSF10,PHB2
EPAS1,PHB2
TAF6,PHB2
POLR2K,PHB2
HDAC1,PHB2
MCM5,PHB2
POLR2G,PHB2
ARID2,NUPR1
EGR1,NUPR1
EZH2,NUPR1
TP53,NUPR1
CENPK,NUPR1
POLR2G,MED21
THRAP3,MED21
POLR2L,MED21
NCOA1,MED21
GTF2E1,MED21
POLR2I,MED21
SIRT1,MED21
MED20,MED21
TCEB1,MED21
POLR2K,MED21
CBX3,TARDBP
PWP1,TARDBP
SRSF6,TARDBP
U2AF1,TARDBP
SSB,TARDBP
HNRNPK,TARDBP
EWSR1,TARDBP
ILF2,TARDBP
RBMX,TARDBP
KHDRBS1,TARDBP
POLR2L,HNRNPK
TARDBP,HNRNPK
RBMX,HNRNPK
SRSF6,HNRNPK
POLR2B,HNRNPK
POLR1C,HNRNPK
SSB,HNRNPK
POLR2F,HNRNPK
PLRG1,HNRNPK
POLR2I,HNRNPK
EGR1,RUVBL2
MYC,RUVBL2
GTF2I,RUVBL2
DR1,RUVBL2
E2F5,RUVBL2
RUVBL1,RUVBL2
ING3,RUVBL2
EHMT2,RUVBL2
YEATS4,RUVBL2
TAF6,RUVBL2
MCM7,RNASE4
RAD54B,RNASE4
BCL11A,RNASE4
MCM4,RNASE4
SSRP1,RNASE4
DR1,RNASE4
POLR2D,RNASE4
JUN,RNASE4
RFC1,RNASE4
TP53,RNASE4
NANOG,S100A14
FOSL2,S100A14
HIST1H1B,S100A14
POLR2K,S100A14
NCOA6,S100A14
EPAS1,S100A14
EGR1,S100A14
ESPL1,FAM118B
POLR1C,FAM118B
FHL2,FAM118B
EPAS1,FAM118B
SMAD3,FAM118B
POLR2K,RRM2B
MCM7,RRM2B
MCM2,RRM2B
MCM3,RRM2B
TP53,RRM2B
NME2,RRM2B
MCM5,RRM2B
GATA6,RRM2B
MCM4,RRM2B
MCM6,RRM2B
CCND1,ORC4
MCM5,ORC4
MCM4,ORC4
POLR2L,ORC4
PTTG1,ORC4
TIMELESS,ORC4
RBBP4,ORC4
RUVBL2,ORC4
MCM7,ORC4
MCM6,ORC4
MCM4,DSCR3
TAF7,DSCR3
MYC,DSCR3
MCM5,DSCR3
TP53,DSCR3
DNMT3B,DSCR3
POLR2G,DSCR3
POLR2B,DSCR3
POLR1B,USP44
POLR1E,TAF1A
POLR2F,TAF1A
RBBP7,TAF1A
FOXM1,TAF1A
POLR2L,TAF1A
SIRT1,TAF1A
EHMT2,TAF1A
GATAD2B,TAF1A
POLR1B,TAF1A
RBBP4,TAF1A
YBX1,BLVRA
MIS18BP1,BLVRA
HIST1H1B,BLVRA
RBBP4,BLVRA
CTBP1,BLVRA
RBMX,BLVRA
EPAS1,CCDC126
TP53,CCDC126
HNRNPUL1,CCDC126
NANOG,CCDC126
POLR2L,CCDC126
DDX54,CCDC126
FOXA1,APEH
TFDP1,APEH
POLR2F,APEH
ESPL1,APEH
NOTCH3,APEH
DNMT1,NMRK2
WBP11,NMRK2
U2AF1,NMRK2
HNRNPUL1,NMRK2
E2F7,NMRK2
BTG2,NMRK2
POLR2B,NMRK2
RAD51,NMRK2
BRCA1,NMRK2
MCM7,NMRK2
EED,JARID2
EHMT1,JARID2
NANOG,JARID2
EHMT2,JARID2
MTF2,JARID2
HDAC2,JARID2
ZNRD1,JARID2
EZH2,JARID2
POLR3D,JARID2
DNMT3B,JARID2
FHL2,HSPE1.MOB4
TAF6,HSPE1.MOB4
TCEB2,HSPE1.MOB4
EED,HSPE1.MOB4
SOX2,HSPE1.MOB4
POLR1B,HSPE1.MOB4
HNRNPR,C1orf109
BRCA2,C1orf109
JUN,C1orf109
HDAC2,C1orf109
DDX54,C1orf109
TAF1A,C1orf109
E2F8,C1orf109
PWP1,C1orf109
RNF19A,C1orf109
SIRT2,C1orf109
NME2,LAMB2
BMP2,LAMB2
COPS5,LAMB2
POLR1B,LAMB2
WDR5,LAMB2
HDAC1,LAMB2
SNRPD1,LAMB2
MCM2,LAMB2
HNRNPD,LAMB2
SMAD3,MEF2C
GATA4,MEF2C
GTF2E1,MEF2C
MAF,MEF2C
TCF4,MEF2C
TCF3,MEF2C
TFDP1,MEF2C
NR3C1,MEF2C
JUN,MEF2C
E2F3,MEF2C
XRCC5,PIM2
CDKN1A,PIM2
BCL11A,PIM2
RNPS1,PIM2
MYC,PIM2
EPAS1,GATA5
TCEB2,GATA5
GATA6,GATA5
GATA4,GATA5
TFDP1,GATA5
EED,GATA5
EZH2,GATA5
TAF1A,GATA5
TCERG1,GATA5
PDCD11,GSTK1
CHAF1A,GSTK1
ZBTB16,GSTK1
F2,GSTK1
RBBP7,GSTK1
EPAS1,GSTK1
AFF4,GSTK1
HNRNPUL1,GSTK1
TAF11,TIMELESS
PAX6,TIMELESS
JUN,TIMELESS
MCM4,TIMELESS
ESPL1,TIMELESS
MCM5,TIMELESS
PARP1,TIMELESS
EZH2,TIMELESS
POLR2B,TIMELESS
BRIP1,TIMELESS
DAB2,VCAN
NANOG,VCAN
ERCC8,VCAN
KHDRBS1,VCAN
TIMELESS,VCAN
CTDSPL,VCAN
POLR2I,VCAN
PMS1,ZHX1
HNRNPD,ZHX1
SMAD3,ZHX1
MCM3,ZHX1
TCEB3,ZHX1
EGR1,ZHX1
EZH2,ZHX1
POLR2G,MLST8
ESPL1,MLST8
EEF1A1,MLST8
MATR3,MLST8
TCEB1,MLST8
EGFR,MLST8
HNRNPD,MLST8
RBBP7,ZNF107
MCM3,ZNF107
RFC1,ZNF107
HNRNPR,ZNF107
ERCC8,ZNF107
XRCC6,ZNF107
HNF1B,ZNF107
RFC1,POLD2
ESPL1,POLD2
POLR2D,POLD2
RAD51,POLD2
MCM7,POLD2
POLR2B,POLD2
BRCA2,POLD2
MCM3,POLD2
BRIP1,POLD2
MCM5,POLD2
HIST1H1E,PMAIP1
XRCC6,PMAIP1
SRRM1,PMAIP1
MYBL2,PMAIP1
TFDP1,PMAIP1
TCEA1,PMAIP1
POLR1C,PMAIP1
MYCN,PMAIP1
GATA4,PMAIP1
EGF,PMAIP1
ZNRD1,MFAP2
POLR1D,MFAP2
TCEB1,MFAP2
ILF3,MFAP2
EGF,MFAP2
SRSF10,MFAP2
POLR2K,MFAP2
SP100,MFAP2
RNF4,MFAP2
GTF3C2,C3
MAPK1,C3
RBBP4,C3
TAF7,C3
POU2F1,C3
CREG1,C3
PA2G4,C3
DR1,C3
COPS5,TTI2
NR1H3,TTI2
DNMT3A,TTI2
HNRNPAB,TTI2
DDX20,TTI2
TCEB1,TTI2
RBMX,HJURP
SMARCA5,HJURP
EGF,HJURP
MCM2,HJURP
NPM1,HJURP
E2F8,HJURP
TRIP13,HJURP
RUVBL1,HJURP
ESPL1,HJURP
PBX1,HJURP
SRSF2,PHF5A
JUN,PHF5A
HNRNPR,PHF5A
SRSF1,PHF5A
PTRF,PHF5A
POLR2I,PHF5A
RBMX,PHF5A
DDX5,PHF5A
SNRPB,PHF5A
EIF5B,PHF5A
ZFHX3,UTP15
RBBP7,UTP15
POLR1D,UTP15
ABT1,UTP15
PDCD11,UTP15
POLR1E,UTP15
AATF,UTP15
DDX5,UTP15
CEBPZ,UTP15
FOXO1,UTP15
HDAC2,RIOK1
POLR2G,RIOK1
PDCD11,RIOK1
TAF6,RIOK1
RNPS1,RIOK1
HNRNPD,RIOK1
PWP1,RIOK1
HDAC1,RIOK1
SRRM1,ITM2A
ENO1,ITM2A
DDX54,ITM2A
GTF2H2,ITM2A
TIMELESS,ITM2A
SUPT16H,ITM2A
COPS5,NFKBIZ
TNFAIP3,NFKBIZ
RNPS1,NFKBIZ
SMARCD2,NFKBIZ
PDCD11,NFKBIZ
RFC1,NFKBIZ
POLR2I,FOSB
FOSL2,FOSB
POLR2B,FOSB
TRIM22,FOSB
JUND,FOSB
ABT1,FOSB
ZNF217,FOSB
JUN,FOSB
FOSL1,FOSB
ZFP36,FOSB
POLR2F,EFTUD1
SOX2,EFTUD1
SRSF6,EFTUD1
SRRM1,EFTUD1
MCM2,EFTUD1
TAF5,ARL15
PDCD11,ARL15
MED14,ARL15
PTTG1,ARL15
POLR2K,ARL15
MCM2,ARL15
SNRPB,ARL15
HDAC2,ELP2
NFYB,ELP2
RBBP7,ELP2
MYC,USP28
GTF2H2,USP28
POLR2L,USP28
EHMT2,USP28
F2,USP28
TCEB1,USP28
GATA4,USP28
POLR2F,USP28
