TF_gene,Target_gene
ILF2,NFYA
HES6,TOX4
ASH2L,TOX4
HTT,TOX4
ZIC3,TOX4
RNF19A,TOX4
BARD1,TOX4
TOP2B,TOX4
MAPK13,TOX4
HNRNPK,TOX4
CITED1,TOX4
HNRNPD,GBX2
DIDO1,GBX2
MATR3,GBX2
PLRG1,GBX2
ZMYM2,GBX2
KLF6,GBX2
DEK,GBX2
NCOA3,GBX2
EWSR1,GBX2
HSF2,GBX2
BMP4,NOTUM
MEN1,NOTUM
CSF1,NOTUM
TEAD1,CREB5
GZF1,CREB5
ATF7,CREB5
ILK,CREB5
SOX4,CREB5
TRIB3,CREB5
NFYB,CREB5
MED15,CREB5
ELL2,CREB5
PCBD1,CREB5
HSF2BP,RNF14
FOXH1,RNF14
TRIM24,RNF14
GABPA,RNF14
ZFP148,RNF14
ID3,RNF14
PREB,RNF14
MAPK13,RNF14
CHD7,RNF14
ZEB2,RNF14
ZSWIM4,ZFP148
GLI2,ZFP148
GTF2H3,ZFP148
LMO4,ZFP148
NFIL3,ZFP148
MAPK8,ZFP148
OTX2,ZFP148
HNRNPAB,ZFP148
RUNX1,ZFP148
TAF9,ZFP148
NFKBIA,ZSWIM4
CNOT6,ZSWIM4
RBBP7,ZSWIM4
POU6F1,ZSWIM4
TRRAP,ZSWIM4
TCF7,ZSWIM4
RBMXL2,ZSWIM4
ATF3,ZSWIM4
STAT4,ZSWIM4
ZEB1,ZSWIM4
GTF2A1L,TADA3
PA2G4,TADA3
CENPB,TADA3
KLF3,TADA3
GATA6,TADA3
CTBP1,TADA3
NFIB,TADA3
SMURF1,TADA3
MAPK3,TADA3
ZBTB7A,TADA3
SMARCC1,TSG101
TEAD1,TSG101
LDB1,TSG101
MAFK,TSG101
ZMYND11,TSG101
COIL,TSG101
ZBTB38,TSG101
TAF6,TSG101
GTF3C5,TSG101
ESRRA,TSG101
MDM2,PDGFRA
CSF1,PDGFRA
STAT5A,PDGFRA
STAT5B,PDGFRA
DR1,RBPJ
BMP6,RBPJ
FOXJ3,RBPJ
POLR1B,RBPJ
HIF3A,RBPJ
HIST1H2BB,RBPJ
CTBP1,RBPJ
HSBP1,RBPJ
GTF3C5,RBPJ
TRIM28,RBPJ
ILF2,KANK2
TLE1,KANK2
PHF14,KANK2
TCF4,KANK2
NFYA,KANK2
BMP6,KANK2
JDP2,KANK2
IRF4,KANK2
LMO4,KANK2
TGIF1,KANK2
ELF4,POLR1B
DCP1A,POLR1B
HSBP1,POLR1B
PRRX2,POLR1B
ETS1,POLR1B
DDB1,POLR1B
POLR1A,POLR1B
SMAD4,POLR1B
TCERG1,POLR1B
RFX5,POLR1B
NCOA6,PARP1
CREB5,PARP1
HSF2,PARP1
MCM5,PARP1
ELK4,PARP1
ELK1,PARP1
TRIM13,PARP1
MEF2A,PARP1
ETV5,PARP1
DDX20,PARP1
MCM6,NCOA6
NFKBIA,NCOA6
MCM3,NCOA6
ATF4,NCOA6
SOX17,NCOA6
COIL,NCOA6
TCEA3,NCOA6
HES1,NCOA6
MKX,NCOA6
BTG1,NCOA6
DCP1A,NR2C1
YBX1,NR2C1
RAD51,NR2C1
PIAS2,NR2C1
HMGB2,NR2C1
NDN,NR2C1
ZBTB24,NR2C1
CNOT8,NR2C1
SMAD4,NR2C1
ZSCAN10,NR2C1
RARG,POLR2K
SIRT2,POLR2K
NFKBIA,POLR2K
POLR2A,POLR2K
ARID5B,POLR2K
NFIC,POLR2K
YEATS4,POLR2K
HNF1B,POLR2K
AATF,POLR2K
TRIM32,POLR2K
CSF1,LAMC1
BMP4,LAMC1
MEN1,LAMC1
KEAP1,DDX54
PLRG1,DDX54
RFXAP,DDX54
FOXO3,DDX54
HMGB2,DDX54
FXR2,DDX54
EBF4,DDX54
ZFP236,DDX54
RHOX6,DDX54
TRRAP,DDX54
EYA1,NRF1
SMAD7,NRF1
FOXD3,NRF1
POU4F2,NRF1
ELF2,NRF1
MCM7,NRF1
ERCC3,NRF1
SOX2,NRF1
ELK1,NRF1
SMURF1,NRF1
TEAD1,OTX2
NR1D2,OTX2
UBTF,OTX2
HMGXB3,OTX2
ERF,OTX2
NFIB,OTX2
SRSF3,OTX2
COPS2,OTX2
ELP2,OTX2
RFX7,OTX2
SMARCA5,HIST1H2BB
TRIM25,HIST1H2BB
HDGF,HIST1H2BB
HDAC5,HIST1H2BB
TWIST1,HIST1H2BB
KDM5B,HIST1H2BB
ESPL1,HIST1H2BB
ID3,HIST1H2BB
LDB1,HIST1H2BB
PAWR,HIST1H2BB
ZBTB10,MEF2C
POLR2B,MEF2C
TLE1,MEF2C
TGFB1,MEF2C
GRIN1,MEF2C
SKIL,MEF2C
RBMXL2,MEF2C
HTT,MEF2C
NR2F6,MEF2C
ZBTB32,MEF2C
BARX1,ZBTB3
BRCA2,ZBTB3
IRF4,ZBTB3
XAB2,ZBTB3
NOTCH1,ZBTB3
KLF3,ZBTB3
BRCA1,ZBTB3
BIN1,ZBTB3
TRP53,ZBTB3
TRIM28,ZBTB3
TCF4,RFX2
KLF4,RFX2
SUB1,RFX2
NME2,RFX2
FXR2,RFX2
SIRT2,RFX2
ZFP219,RFX2
MAML1,RFX2
ZFP281,RFX2
CRAMP1L,RFX2
ZMYM2,TRPS1
ASXL1,TRPS1
DDX5,TRPS1
COPS2,TRPS1
TEAD4,TRPS1
IRF3,TRPS1
TGFB1,TRPS1
ELF4,TRPS1
MXD4,TRPS1
POU5F1,TRPS1
RARA,TRRAP
HMGXB3,TRRAP
MAFK,TRRAP
MCM6,TRRAP
ELF3,TRRAP
MIS18BP1,TRRAP
NFATC4,TRRAP
RBMXL2,TRRAP
ZBTB20,TRRAP
TCEA1,TRRAP
NONO,TRIP11
DR1,TRIP11
MEF2A,TRIP11
ZSWIM4,TRIP11
WBP11,TRIP11
CTBP1,TRIP11
TCF7L2,TRIP11
TAF5,TRIP11
PELP1,TRIP11
MAPK11,TRIP11
JUND,ATF1
SOX7,ATF1
TLE1,ATF1
ZBTB39,ATF1
E2F2,ATF1
FOXD3,ATF1
PAX8,ATF1
MYCN,ATF1
TCEA1,ATF1
RFX2,ATF1
CREB5,SOX17
HDAC5,SOX17
GRHL1,SOX17
TRIM24,SOX17
SNAPC3,SOX17
DNMT1,SOX17
RBMX,SOX17
HCFC1,SOX17
ELK1,SOX17
SMURF2,SOX17
DR1,HEY2
CEBPZ,HEY2
SP1,HEY2
GLIS2,HEY2
XAB2,HEY2
KRBA1,HEY2
BRCA1,HEY2
GABPA,HEY2
TRPS1,HEY2
SOX2,HEY2
CBX7,TIMELESS
ESPL1,TIMELESS
ZFP462,TIMELESS
PLAG1,TIMELESS
BARD1,TIMELESS
HMGXB3,TIMELESS
PHF20,TIMELESS
NFATC4,TIMELESS
HEY2,TIMELESS
LDB1,TIMELESS
SOS2,FGFR3
MDM2,FGFR3
MAPK3,FGFR3
ZDHHC16,HIF3A
ASH2L,HIF3A
XRCC6,HIF3A
ELAVL2,HIF3A
BMI1,HIF3A
PRRX2,HIF3A
AES,HIF3A
XBP1,HIF3A
TCF7L2,HIF3A
TBPL1,HIF3A
SREBF1,INSIG1
ZDHHC16,SATB2
ZSCAN10,SATB2
GLIS2,SATB2
TULP3,SATB2
TBX18,SATB2
RAPGEF3,SATB2
DAB2,SATB2
SATB2,SATB2
PA2G4,SATB2
MCM7,SATB2
HIST1H2BB,HIST1H2BN
TRP53BP1,HIST1H2BN
H1F0,HIST1H2BN
MLXIP,TXNIP
AKT1,TXNIP
MLXIPL,TXNIP
STAT5A,KIT
BMP4,KIT
STAT5B,KIT
TRP53,KIT
POU5F1,KIT
CSF1,KIT
AKT1,KIT
TCF7,SOX4
SIRT1,SOX4
TCF4,SOX4
TRIM13,SOX4
FUS,SOX4
HOPX,SOX4
ANKRD6,SOX4
ILF2,SOX4
POLR2E,SOX4
SMURF2,SOX4
SMAD7,SMAD7
GTF2H4,SMAD7
ASXL1,SMAD7
KLF4,SMAD7
SRRT,SMAD7
SRSF3,SMAD7
BTAF1,SMAD7
POLR1E,SMAD7
YBX1,SMAD7
NFYB,SMAD7
MCM3,TRIM24
BRCA1,TRIM24
DNMT3A,TRIM24
NCOA6,TRIM24
TEAD4,TRIM24
MAFK,TRIM24
NFIB,TRIM24
CTBP1,TRIM24
HTT,TRIM24
MLXIPL,TRIM24
ESPL1,RCC2
KNTC1,RCC2
ESRRA,CDC5L
SNAI1,CDC5L
BRD7,CDC5L
TEAD4,CDC5L
HDAC7,CDC5L
HEY2,CDC5L
MED21,CDC5L
POLR3F,CDC5L
ZFP277,CDC5L
ING1,CDC5L
NR3C1,ZFP768
HDGF,ZFP768
DDB2,ZFP768
BRCA2,ZFP768
MYCN,ZFP768
HSF2,ZFP768
MDM2,ZFP768
PITX2,ZFP768
MEF2D,ZFP768
FOXP1,ZFP768
ZFP219,MED4
MED21,MED4
SOX15,MED4
RBL1,MED4
ZBTB3,MED4
HMGA1,MED4
POLR2K,MED4
ZFPM1,MED4
HIST1H2BB,MED4
TFCP2L1,MED4
PSIP1,TRP53BP1
INTS12,TRP53BP1
ZFP275,TRP53BP1
RFX7,TRP53BP1
KLF6,TRP53BP1
TRPS1,TRP53BP1
UTF1,TRP53BP1
GTF2A1L,TRP53BP1
CTNNB1,TRP53BP1
HDAC7,TRP53BP1
RNF19A,TSHZ3
DMRT1,TSHZ3
STAT5B,TSHZ3
MEF2C,TSHZ3
HEXIM1,TSHZ3
FOSL2,TSHZ3
CNOT8,TSHZ3
YBX1,TSHZ3
TGFB1,TSHZ3
EWSR1,TSHZ3
HMGXB4,POU2F1
KAT2B,POU2F1
ARID3B,POU2F1
SRSF6,POU2F1
ERF,POU2F1
ZFP462,POU2F1
SATB2,POU2F1
HMGA2,POU2F1
ID2,POU2F1
PLAGL2,POU2F1
ZDHHC15,ELL3
RUNX3,ELL3
HDGF,ELL3
CREBZF,ELL3
ZBTB38,ELL3
MCM3,ELL3
CHD7,ELL3
SRSF6,ELL3
KPNA2,ELL3
MATR3,ELL3
NAA15,SPEN
HDAC2,SPEN
HSPB1,SPEN
NR4A1,SPEN
ETV1,SPEN
GTF2H3,SPEN
RNF19A,SPEN
TRIP6,SPEN
KLF3,SPEN
PHF1,SPEN
BMP6,JDP2
ZFP281,JDP2
NAA15,JDP2
MYBBP1A,JDP2
BAZ1A,JDP2
PAX8,JDP2
GABPA,JDP2
PREB,JDP2
TCOF1,JDP2
MTA3,JDP2
ELK1,MAPK8
RYBP,MAPK8
TAX1BP3,MAPK8
HEXIM1,MAPK8
DDB1,MAPK8
TRIM25,MAPK8
FIZ1,MAPK8
ASH1L,MAPK8
WBP11,MAPK8
PREB,MAPK8
HSF2BP,FOXO3
RERE,FOXO3
TCEA1,FOXO3
ARID3B,FOXO3
TEAD1,FOXO3
ZFP275,FOXO3
ATF7,FOXO3
PREB,FOXO3
FOXP1,FOXO3
CTCF,FOXO3
SOS2,FOXP1
FXR1,FOXP1
HOXD13,FOXP1
IRF6,FOXP1
UBTF,FOXP1
TIMELESS,FOXP1
MEN1,FOXP1
RARG,FOXP1
CNOT6L,FOXP1
OTX2,FOXP1
GLI1,HNRNPK
SP1,HNRNPK
RAD54B,HNRNPK
AIP,HNRNPK
TCF7,HNRNPK
ZFP281,HNRNPK
INTS12,HNRNPK
LMO4,HNRNPK
MSX2,HNRNPK
SATB1,HNRNPK
WWTR1,AMOTL2
NR0B1,THRAP3
RHOX6,THRAP3
POLR2E,THRAP3
ING3,THRAP3
ATF3,THRAP3
INTS12,THRAP3
SMAD3,THRAP3
TRIM24,THRAP3
NFYA,THRAP3
ASXL1,THRAP3
NME2,RRM2
TRP53,RRM2
RAD51,RRM2
MCM4,RRM2
KPNA2,RRM2
MIS18BP1,RRM2
E2F1,RRM2
HMGB2,RRM2
MCM7,RRM2
MCM5,RRM2
RNF14,GTF2I
MXD4,GTF2I
HIST1H1B,GTF2I
PRRX2,GTF2I
FOXQ1,GTF2I
TBX3,GTF2I
POLR2I,GTF2I
HMGXB3,GTF2I
SPEN,GTF2I
TRIM28,GTF2I
HOXD13,REST
SMARCA4,REST
BCLAF1,REST
GTF2A1L,REST
EBF4,REST
SOX4,REST
PBX4,REST
TWIST1,REST
CREBZF,REST
SMAD4,REST
MYCN,ZFP236
BACH2,ZFP236
SMURF2,ZFP236
JARID2,ZFP236
CNOT8,ZFP236
GATA6,ZFP236
ZBTB38,ZFP236
DDX5,ZFP236
DTX1,ZFP236
KEAP1,ZFP236
TAF6L,FOXQ1
SIN3A,FOXQ1
PURA,FOXQ1
PBX4,FOXQ1
SNAI1,FOXQ1
NR2F2,FOXQ1
RCOR2,FOXQ1
SATB2,FOXQ1
HMGA1,FOXQ1
SOS2,FOXQ1
NSD1,ASH1L
CUX1,ASH1L
TOPORS,ASH1L
CBX7,ASH1L
MLXIP,ASH1L
PBXIP1,ASH1L
ANKS1,ASH1L
PRDM1,ASH1L
ESPL1,ASH1L
CTBP1,ASH1L
SMARCC1,OVOL1
ZFP281,OVOL1
SREBF1,OVOL1
POU6F1,OVOL1
HDAC10,OVOL1
ZBTB39,OVOL1
CTNNBL1,OVOL1
TAF9,OVOL1
FOXA2,OVOL1
SMURF2,OVOL1
CDC5L,HDLBP
TRIM25,ZEB1
ZFP275,ZEB1
SOX7,ZEB1
CREB3,ZEB1
TBX3,ZEB1
NR2F6,ZEB1
ETV3,ZEB1
PLAG1,ZEB1
TAF1,ZEB1
ARID5B,ZEB1
MAPK3,SPRY2
FXR1,ECD
POLR1B,ECD
ARNTL,ECD
BRCA2,ECD
RLIM,ECD
GLI1,ECD
ETS1,ECD
YAF2,ECD
ZBTB24,ECD
SSBP4,ECD
TRP53BP1,HIST1H2BL
H1F0,HIST1H2BL
HIST1H2BB,HIST1H2BL
HMGA1,CTBP1
CRAMP1L,CTBP1
RELA,CTBP1
ZFP768,CTBP1
HOXD13,CTBP1
SMARCB1,CTBP1
HDAC7,CTBP1
SMURF2,CTBP1
ZFP276,CTBP1
SMARCC2,CTBP1
SMARCD1,GTF2H3
PREB,GTF2H3
PLAG1,GTF2H3
DDX54,GTF2H3
PAX1,GTF2H3
TCF12,GTF2H3
JMJD1C,GTF2H3
RARG,GTF2H3
TADA3,GTF2H3
ATF2,GTF2H3
SIN3B,BRPF1
BTG2,BRPF1
EYA1,BRPF1
NFIB,BRPF1
SOX7,BRPF1
AIP,BRPF1
CBX6,BRPF1
MEIS3,BRPF1
POLR2B,BRPF1
NFXL1,BRPF1
POLR1B,TBX18
GZF1,TBX18
SP1,TBX18
MED12,TBX18
NR2F6,TBX18
TGFB1I1,TBX18
RARG,TBX18
USF1,TBX18
SRSF1,TBX18
HMGXB4,TBX18
MCM2,MSH6
TIMELESS,MSH6
BRCA1,MSH6
MCM5,MSH6
ATM,MSH6
ERCC8,MSH6
PMS1,MSH6
ESPL1,MSH6
XRCC5,MSH6
TRP53BP1,MSH6
HSPB1,HSP90AA1
HIF1A,HSP90AA1
MAPK8,HSP90AA1
AKT1,HSP90AA1
TRP53,HSP90AA1
EP300,HSP90AA1
MAPK3,HSP90AA1
NRIP1,HSP90AA1
NR3C1,HSP90AA1
FOXO3,HSP90AA1
PREB,SEC24D
CREB3L2,SEC24D
PA2G4,RPL22L1
DCP1A,RPL22L1
CNOT6,ELF3
GTF2H4,ELF3
PITX2,ELF3
IRF1,ELF3
SOX17,ELF3
CTNNBL1,ELF3
ORC2,ELF3
NR4A1,ELF3
CREB5,ELF3
RUNX3,ELF3
MAPK8,TGIF1
ILK,TGIF1
TRIP6,TGIF1
NONO,TGIF1
NR1H2,TGIF1
RBBP7,TGIF1
RFX7,TGIF1
TAF9,TGIF1
EMX2,TGIF1
KNTC1,TGIF1
E2F4,CRY1
ANKS1,CRY1
HSPB1,CRY1
ZFP462,CRY1
AGAP3,CRY1
CTBP1,CRY1
IRF2,CRY1
POLR2K,CRY1
TGFB1I1,CRY1
BARD1,CRY1
COPS2,ATF6
RB1,ATF6
NDN,ATF6
ZBTB24,ATF6
KAT2B,ATF6
HDAC5,ATF6
GRIN1,ATF6
HSF2BP,ATF6
ARID1A,ATF6
NR3C1,ATF6
L3MBTL2,ETV3
TWIST1,ETV3
EMX2,ETV3
ASH1L,ETV3
POLR1C,ETV3
PHF1,ETV3
EZH2,ETV3
DNMT3A,ETV3
ZHX3,ETV3
MYCN,ETV3
CNOT8,NFATC4
CREB3,NFATC4
POU2F1,NFATC4
EBF1,NFATC4
KLF15,NFATC4
SERTAD2,NFATC4
DMRT1,NFATC4
PIAS1,NFATC4
SMURF1,NFATC4
BARX1,NFATC4
AKT1,PDCD4
DR1,TAF1
NFIL3,TAF1
STAT5A,TAF1
NFATC1,TAF1
TGFB1I1,TAF1
TOPORS,TAF1
NCOR1,TAF1
ETV6,TAF1
ZSWIM4,TAF1
RFX5,TAF1
MCM3,TOP2A
MCM2,TOP2A
EZH2,TOP2A
TOP2B,TOP2A
MCM4,TOP2A
MCM5,TOP2A
ESPL1,TOP2A
MCM6,TOP2A
RAD51,TOP2A
MCM7,TOP2A
HNF4A,MAPK3
GBX2,MAPK3
HDAC10,MAPK3
XRCC5,MAPK3
HMGXB4,MAPK3
SMARCC1,MAPK3
TRRAP,MAPK3
NR3C1,MAPK3
ASH2L,MAPK3
MCM6,MAPK3
