TF_gene,Target_gene
CCRN4L,AES
AKT1,AES
POLR1D,AES
CREM,AES
RBBP4,AES
BACH1,AES
NFKBIA,SUMO2
EGR2,SUMO2
CTCF,SUMO2
REL,SUMO2
JMJD1C,RNF4
CHD7,RNF4
STAT3,RNF4
ID3,RNF4
SRSF1,RNF4
XBP1,RNF4
KPNA2,RNF4
CREB3,RNF4
EIF5B,RNF4
CNOT8,RNF4
POLR3K,UBTF
CBX3,UBTF
AKT1,UBTF
PA2G4,UBTF
TRPS1,UBTF
USF2,UBTF
MYD88,UBTF
ZFP36,UBTF
DAB2,UBTF
EIF5B,UBTF
UBP1,RBBP7
CTCF,RBBP7
PBRM1,RBBP7
TAF6,RBBP7
NFX1,RBBP7
TCEA1,RBBP7
ZMYND11,RBBP7
ZMYM2,RBBP7
ZFP410,RBBP7
KLF10,RBBP7
FOS,FTL1
JUNB,FTL1
ZFX,FTL1
JUN,FTL1
FOSB,FTL1
CTCF,FTL1
KLF4,ASS1
PER1,MAPK3
CHD1,MAPK3
TLR4,MAPK3
CHD7,MAPK3
SIRT7,MAPK3
DAB2,MAPK3
HBP1,MAPK3
ZBTB7A,MAPK3
SUZ12,MAPK3
RLIM,MAPK3
ZNRD1,TCERG1
TSC22D4,TCERG1
FXR1,TCERG1
POLR2J,TCERG1
SIRT7,TCERG1
DAB2,TCERG1
MCM7,TCERG1
TLR4,TCERG1
TCERG1,TCERG1
RBPJ,TCERG1
LDB1,UBP1
POLR2G,UBP1
MATR3,UBP1
POLR2A,UBP1
POLR2H,UBP1
ARID1A,UBP1
MCM6,UBP1
IRF2,UBP1
FLI1,UBP1
SNRPB,UBP1
KLF4,ATP6V0E
GTF2F1,RDBP
PREB,RDBP
IRF1,RDBP
SNAPC5,RDBP
AFF4,RDBP
NCOA3,RDBP
TCERG1,RDBP
CHD1,RDBP
PCBP2,RDBP
COPS2,RDBP
ID2,TPT1
SKIL,TPT1
TRP53,TPT1
CEBPA,TPT1
SP1,TPT1
ZFX,POLDIP3
SP1,PDPN
FOS,PDPN
ZFX,TXN1
APEX1,TXN1
HIF1A,TXN1
IVNS1ABP,KLF13
HAX1,KLF13
BATF3,KLF13
ARL6IP5,KLF13
CCRN4L,KLF13
MYD88,KLF13
DOT1L,KLF13
MAPK3,KLF13
KLF6,KLF13
DDX5,KLF13
HCFC1,EZH2
SSRP1,EZH2
HNRNPAB,EZH2
CENPB,EZH2
ZFHX3,EZH2
CIITA,EZH2
AGAP3,EZH2
CHD4,EZH2
TAF6,EZH2
KDM5A,EZH2
TAF6,KDM5A
HCLS1,KDM5A
SRRM1,KDM5A
DPF2,KDM5A
PARP1,KDM5A
POLR2G,KDM5A
SMARCE1,KDM5A
TAF7,KDM5A
KPNA2,KDM5A
STAT3,KDM5A
TNFAIP3,POLR2B
EDF1,POLR2B
CTCF,POLR2B
SMARCA4,POLR2B
RBBP7,POLR2B
HHEX,POLR2B
LMO4,POLR2B
SRSF1,POLR2B
CNOT6,POLR2B
RDBP,POLR2B
KLF4,ANXA2
UBE2K,SMARCB1
TBPL1,SMARCB1
COPS2,SMARCB1
KLF6,SMARCB1
IRF2,SMARCB1
PHB2,SMARCB1
ATF3,SMARCB1
ZFP91,SMARCB1
SKI,SMARCB1
RBM39,SMARCB1
SRSF1,PA2G4
MED8,PA2G4
CBFA2T3,PA2G4
TRPS1,PA2G4
ARL6IP5,PA2G4
NCOR2,PA2G4
DNAJC2,PA2G4
FOSL2,PA2G4
COPS2,PA2G4
EGR2,PA2G4
ZFX,CD63
NR3C1,ZFML
SKIL,ZFML
SMAD2,ZFML
MED8,ZFML
DEK,ZFML
NCOR2,ZFML
ASH1L,ZFML
KDM5C,ZFML
FOXN2,ZFML
MTA2,ZFML
APEX1,TCEB1
RBBP7,TCEB1
SMARCE1,TCEB1
CREM,TCEB1
CTBP1,TCEB1
DEK,TCEB1
TCF7L2,TCEB1
KLF10,TCEB1
WHSC1L1,TCEB1
CNOT6L,TCEB1
ZMYND11,HBP1
AFF4,HBP1
DDX5,HBP1
CREB3,HBP1
PARP1,HBP1
TSC22D4,HBP1
ZFP410,HBP1
GTF2F1,HBP1
SIRT2,HBP1
ZFP148,HBP1
ZFP91,EHMT2
MED15,EHMT2
RUVBL2,EHMT2
ARID1A,EHMT2
UBP1,EHMT2
NFE2L2,EHMT2
TARBP2,EHMT2
TAF7,EHMT2
CIC,EHMT2
BIN1,EHMT2
TCEB2,ATF4
TSC22D4,ATF4
CXXC1,ATF4
TBPL1,ATF4
MCM6,ATF4
CREBBP,ATF4
POLR2H,ATF4
RBL2,ATF4
POLR2K,ATF4
EHMT1,ATF4
BACH1,S100A4
TRP53,S100A4
JUN,S100A4
FOSB,S100A4
FOS,S100A4
JUNB,S100A4
MEF2A,S100A4
ZFX,PSMA3
IRF1,PSMA3
CTCF,PSMA3
IRF2,PSMA3
COPS2,SUPT5H
UPF1,SUPT5H
KDM5A,SUPT5H
FLI1,SUPT5H
TCOF1,SUPT5H
AES,SUPT5H
POLR2E,SUPT5H
NOTCH2,SUPT5H
HCFC1,SUPT5H
HDAC1,SUPT5H
AHR,ETFB
MKL2,NCOR2
BIN1,NCOR2
ZFP410,NCOR2
CHD4,NCOR2
EIF5B,NCOR2
TCF12,NCOR2
UBE2K,NCOR2
RELA,NCOR2
GTF2B,NCOR2
RDBP,NCOR2
ZFX,ATP5B
ZFX,RPS5
KLF4,RPS5
TBPL1,ZEB2
ZFX,ZEB2
MED8,ZEB2
HCLS1,ZEB2
KHDRBS1,ZEB2
SIN3B,ZEB2
FOSB,ZEB2
POLR2J,ZEB2
ZFHX3,ZEB2
GTF2A1,ZEB2
MITF,TCEB3
ILK,TCEB3
ZFML,TCEB3
REL,TCEB3
POLR2J,TCEB3
ID3,TCEB3
NR4A1,TCEB3
KDM5A,TCEB3
TAX1BP3,TCEB3
EDF1,TCEB3
SP1,HINT1
AHR,HINT1
CEBPA,HINT1
NFAT5,TRPS1
ILF3,TRPS1
TAF12,TRPS1
HCLS1,TRPS1
HNRNPAB,TRPS1
STAT6,TRPS1
JMJD1C,TRPS1
FOS,TRPS1
DDB1,TRPS1
MED8,TRPS1
RBM39,HNRNPD
IRF4,HNRNPD
PAPOLA,HNRNPD
CSDE1,HNRNPD
ARL6IP5,HNRNPD
TCEA1,HNRNPD
TOX4,HNRNPD
EHMT2,HNRNPD
BUB3,HNRNPD
WBP11,HNRNPD
USF2,IRF2
SUB1,IRF2
POLR2B,IRF2
HIF1A,IRF2
ARID1B,IRF2
TUBA1A,IRF2
POLR2J,IRF2
CHD1,IRF2
DNMT3A,IRF2
SRSF5,IRF2
AHR,EEF1G
SNRPD1,SNRPG
SRSF9,SNRPG
POLR2K,SNRPG
SRSF1,SNRPG
SRSF6,SNRPG
POLR2G,SNRPG
POLR2E,SNRPG
GTF2F1,SNRPG
POLR2D,SNRPG
POLR2H,SNRPG
CIC,BUB3
RBBP7,BUB3
TLR4,BUB3
MLL2,BUB3
BTG1,BUB3
TCOF1,BUB3
ZFP410,BUB3
CNOT6L,BUB3
POLR2D,BUB3
POLR2G,BUB3
RUNX1,NFKB1
RDBP,NFKB1
HBP1,NFKB1
NFAT5,NFKB1
TUBA1A,NFKB1
FLI1,NFKB1
LMO4,NFKB1
MITF,NFKB1
JMJD1C,NFKB1
MCM6,NFKB1
IRF1,LY86
IRF2,LY86
APEX1,ZFP36
ELL2,ZFP36
SRRT,ZFP36
ING1,ZFP36
CTCFL,ZFP36
NFIL3,ZFP36
DDB1,ZFP36
BCLAF1,ZFP36
SERTAD2,ZFP36
NFKBIA,ZFP36
NCOA4,CHD4
POLR2G,CHD4
CREBBP,CHD4
EHMT1,CHD4
DNMT1,CHD4
TRP53,CHD4
TCF7L2,CHD4
TFDP1,CHD4
BHLHE40,CHD4
EGR2,CHD4
ZFX,ATPIF1
JUNB,NOTCH2
AHR,NOTCH2
FOS,NOTCH2
POLR2K,NOTCH2
ZEB2,NOTCH2
POLR3K,NOTCH2
KLF6,NOTCH2
FOSB,NOTCH2
SNAPC5,NOTCH2
CNOT2,NOTCH2
TRP53,TUBB5
STAT3,TUBB5
CTCF,ARL8B
EGR2,ARL8B
ID3,H1F0
SRSF6,H1F0
TCEB3,H1F0
ZFP36L1,H1F0
TBPL1,H1F0
KDM5C,H1F0
HOPX,H1F0
NCOR1,H1F0
USF2,H1F0
FOS,H1F0
MCM4,SNRPB
SRSF1,SNRPB
SRSF9,SNRPB
FOS,SNRPB
GTF2A1,SNRPB
CSDA,SNRPB
ZFHX3,SNRPB
RUNX1,SNRPB
MYD88,SNRPB
NFX1,SNRPB
MYEF2,LASS5
XBP1,LASS5
SKI,LASS5
SIN3B,LASS5
RLIM,LASS5
CNOT8,LASS5
ELF1,LASS5
TNFAIP3,LASS5
CCRN4L,LASS5
SUZ12,LASS5
NR3C1,ATP5L
KLF4,CRIP1
CTCF,CRIP1
TNFAIP3,PAPOLA
ATF2,PAPOLA
MBD2,PAPOLA
HMGB2,PAPOLA
FXR1,PAPOLA
MKL2,PAPOLA
MED1,PAPOLA
PA2G4,PAPOLA
ELL2,PAPOLA
BTG2,PAPOLA
STAT3,CD74
RELA,CD74
STAT1,CD74
REL,CD74
BAZ1A,SMARCE1
DDX5,SMARCE1
ARID1A,SMARCE1
CDC5L,SMARCE1
DPF2,SMARCE1
GTF2F1,SMARCE1
WHSC1L1,SMARCE1
RFX7,SMARCE1
ID2,SMARCE1
UBE2K,SMARCE1
KLF4,GSTM1
JUN,GSTM1
CTCF,GSTM1
CTCF,NPM1
SRSF2,NPM1
SSB,NPM1
DDX5,NPM1
RBBP4,NPM1
ZFX,NPM1
RBBP7,NPM1
TRP53,NPM1
EGR2,ATP6V0C
JUN,ATP6V0C
TCF12,TOX4
MLL3,TOX4
MCM5,TOX4
MCM7,TOX4
PARP1,TOX4
SRRT,TOX4
GATAD2A,TOX4
PER1,TOX4
KLF6,TOX4
AGAP3,TOX4
CENPB,MAPK1
CSDA,MAPK1
ZFHX3,MAPK1
CHD4,MAPK1
MLL3,MAPK1
CIC,MAPK1
GATAD2A,MAPK1
BTG1,MAPK1
MAPK14,MAPK1
NCOR2,MAPK1
RELA,FTH1
BACH1,FTH1
CREBBP,FTH1
NFKB1,FTH1
FOS,H2-K1
IRF1,H2-K1
STAT1,H2-K1
IRF5,H2-K1
IRF4,H2-K1
CTCF,H2-K1
IRF2,H2-K1
CTCF,ALOX5AP
ING1,POLR2E
H1F0,POLR2E
TLR4,POLR2E
MED15,POLR2E
MED27,POLR2E
STAT3,POLR2E
CTBP1,POLR2E
GATAD2A,POLR2E
PCBP2,POLR2E
GTF2I,POLR2E
MCM6,ELF2
NR4A1,ELF2
CEBPA,ELF2
SFPQ,ELF2
TRERF1,ELF2
IRF5,ELF2
NCOR1,ELF2
CBFA2T3,ELF2
AHR,ELF2
YEATS4,ELF2
IRF2,NR3C1
RFC1,NR3C1
CBX3,NR3C1
POLR2H,NR3C1
SFPI1,NR3C1
SKI,NR3C1
AIP,NR3C1
HCLS1,NR3C1
BUB3,NR3C1
POLR2B,NR3C1
MED15,PCBP2
SIRT7,PCBP2
AES,PCBP2
MED8,PCBP2
CENPB,PCBP2
CTNNB1,PCBP2
RBBP4,PCBP2
COPS5,PCBP2
TRIM28,PCBP2
MCM7,PCBP2
RELA,PSME2
NFKB1,PSME2
IRF2,PSME2
IRF1,PSME2
STAT1,FCF1
KLF4,RPS19
TRP53,RPS19
ZFX,RPS19
CTCF,RPS19
TCEB3,ZMYM2
EZH2,ZMYM2
SRSF6,ZMYM2
KDM5C,ZMYM2
FOSL2,ZMYM2
CTCFL,ZMYM2
CNOT8,ZMYM2
EGR1,ZMYM2
TARBP2,ZMYM2
BAZ1A,ZMYM2
ARID1A,UBB
BACH1,ITM2B
HDAC1,HIST1H2BC
CTCF,HIST1H2BC
MEF2A,HIST1H2BC
AHR,HIST1H2BC
NFAT5,VDAC3
CEBPA,1500032L24RIK
BACH1,1500032L24RIK
KLF4,1500032L24RIK
CREM,DDX5
GTF2E2,DDX5
BTF3,DDX5
ETV3,DDX5
JUP,DDX5
DNMT1,DDX5
NFE2L2,DDX5
RLIM,DDX5
NCOR2,DDX5
POLR2C,DDX5
TSG101,VPS28
TRP53,VPS28
ID3,TSG101
PBRM1,TSG101
JUN,TSG101
ZMYM2,TSG101
MED21,TSG101
BCLAF1,TSG101
KLF4,TSG101
SMARCE1,TSG101
LASS5,TSG101
HTATIP2,TSG101
DAB2,TAF9
CNOT6L,TAF9
TGIF1,TAF9
SIRT2,TAF9
ETS2,TAF9
HDGF,TAF9
STAT1,TAF9
NFKBIZ,TAF9
MED27,TAF9
SUPT16H,TAF9
TSC22D4,KLF10
ZBTB7A,KLF10
HAX1,KLF10
CENPB,KLF10
SRSF5,KLF10
PHB2,KLF10
CSDA,KLF10
SFPQ,KLF10
MLL2,KLF10
CREM,KLF10
CTCF,ATP5F1
HNRNPK,MLL3
HNRNPAB,MLL3
POLR2F,MLL3
BTG1,MLL3
WHSC1L1,MLL3
EZH2,MLL3
SRSF2,MLL3
KDM2B,MLL3
MLL2,MLL3
KLF10,MLL3
CTCF,MRPL20
CTCF,CLEC4D
MAPK1,WHSC1L1
CEBPA,WHSC1L1
RUVBL2,WHSC1L1
HHEX,WHSC1L1
KLF6,WHSC1L1
SMARCA5,WHSC1L1
GTF2B,WHSC1L1
MCM5,WHSC1L1
SNRPB,WHSC1L1
SRSF1,WHSC1L1
STAT1,NEDD8
TCEB2,NEDD8
BACH1,NEDD8
CTCF,EMP3
ASH1L,TBPL1
ETS2,TBPL1
CNOT8,TBPL1
CREM,TBPL1
SUZ12,TBPL1
POLR2I,TBPL1
SKI,TBPL1
CREB3,TBPL1
ZFP91,TBPL1
PCBD2,TBPL1
HAX1,EIF5B
CTNNB1,EIF5B
AEBP2,EIF5B
FOXJ3,EIF5B
BAZ1A,EIF5B
SP1,EIF5B
AIP,EIF5B
JUNB,EIF5B
CENPB,EIF5B
MDM2,EIF5B
ZFX,ATP5G2
NFE2L2,MGST1
AHR,MGST1
SP1,MGST1
SF1,SUPT6H
MED21,SUPT6H
ZBTB7A,SUPT6H
SNAPC5,SUPT6H
SRRT,SUPT6H
CTCF,SUPT6H
EZH2,SUPT6H
ARID1B,SUPT6H
TSC22D4,SUPT6H
TNFAIP3,SUPT6H
HDAC1,PPIA
TRP53,PPIA
ZFX,PPIA
SP1,PPIA
AHR,PPIA
MBD2,PPIA
KLF4,PPIA
CTCF,RAB32
AHR,DBI
HIF1A,ALDOA
BACH1,ALDOA
CREBBP,ALDOA
CHD7,COPS2
MED21,COPS2
FXR1,COPS2
RBPJ,COPS2
NAP1L4,COPS2
KLF13,COPS2
MYST2,COPS2
TAF7,COPS2
ELF1,COPS2
FLI1,COPS2
STAT3,SAT1
CTCF,SAT1
IRF1,SAT1
CTCF,H2AFV
HDAC1,H2AFV
JUN,PLAUR
SP1,PLAUR
NFKB1,PLAUR
HIF1A,PLAUR
STAT1,PLAUR
CEBPA,UBC
IRF5,UBC
CTCF,UBC
SF1,UBC
PARP1,UBC
DNMT1,UBC
FOS,UBC
TSG101,UBC
BACH1,UBC
RELA,UBC
TGIF1,YWHAZ
SMARCB1,YWHAZ
MATR3,YWHAZ
LDB1,YWHAZ
ARID1A,YWHAZ
KLF4,YWHAZ
SFPQ,YWHAZ
JUN,YWHAZ
ZFX,RPL14
NCOA3,LGALS3
CENPB,ZFP91
RELA,ZFP91
RFC1,ZFP91
ILK,ZFP91
SFPI1,ZFP91
FOS,ZFP91
NFKBIA,ZFP91
TAF7,ZFP91
JMJD1C,ZFP91
TCERG1,ZFP91
CTCF,RPL35
ZFX,RPL35
EIF5B,FAU
UPF1,FAU
ZFX,OAZ1
CEBPA,OAZ1
CTCF,OAZ1
ZFX,GPX4
KLF4,GPX4
EGR1,MAP1LC3B
KLF4,MAP1LC3B
BUB3,SRSF9
NFAT5,SRSF9
RBBP4,SRSF9
CNOT2,SRSF9
ZFP148,SRSF9
MDM2,SRSF9
SUZ12,SRSF9
MATR3,SRSF9
CTNNB1,SRSF9
HMGB2,SRSF9
CTNNB1,PSMB1
ZFP148,NR4A1
PCBP2,NR4A1
JUNB,NR4A1
LDB1,NR4A1
SF1,NR4A1
RFC1,NR4A1
SKI,NR4A1
NCOA3,NR4A1
RELA,NR4A1
EHMT1,NR4A1
ZMYND11,WBP11
SRSF3,WBP11
KHDRBS1,WBP11
RLIM,WBP11
ETS2,WBP11
ZFP36,WBP11
NFX1,WBP11
TOX4,WBP11
NCOR1,WBP11
IRF2,WBP11
EWSR1,MEF2A
IRF5,MEF2A
SSB,MEF2A
TRPS1,MEF2A
ETV3,MEF2A
SRSF5,MEF2A
SNRPB,MEF2A
CIC,MEF2A
RUVBL2,MEF2A
ATF4,MEF2A
RAD51,RAD51
TARDBP,RAD51
SNAPC5,RAD51
ATF6,RAD51
SRSF6,RAD51
HIST1H1C,RAD51
DPF2,RAD51
TAX1BP3,RAD51
FOXJ3,RAD51
ELF1,RAD51
CBX3,SMAD2
IRF2,SMAD2
ZFP36L1,SMAD2
NFKBIA,SMAD2
DNMT3A,SMAD2
TAF12,SMAD2
MAPK1,SMAD2
UBTF,SMAD2
EHMT2,SMAD2
POLR3K,SMAD2
ZFX,PCNP
APEX1,GTF2A1
ATF3,GTF2A1
SNRPB,GTF2A1
TCF12,GTF2A1
POLR2G,GTF2A1
BIN1,GTF2A1
KDM5A,GTF2A1
LASS5,GTF2A1
POLR2E,GTF2A1
CREBBP,GTF2A1
CTCF,CXCL2
RELA,CXCL2
MYD88,CXCL2
JUN,CXCL2
NFKB1,CXCL2
EGR1,CXCL2
SRSF5,MED15
HMG20B,MED15
MED1,MED15
MKL2,MED15
SMARCC2,MED15
TAX1BP3,MED15
KDM6B,MED15
TSC22D4,MED15
SUPT5H,MED15
DENND4A,MED15
BTF3,RPL10A
CTCF,RPL10A
EIF5B,RPL10A
UPF1,RPL10A
AHR,RPL10A
HIF1A,CTSD
NFE2L2,NME2
TOX4,NME2
NR4A1,NME2
FOXN2,NME2
NFKB1,NME2
CNOT6L,NME2
BTF3,NME2
EGR2,NME2
FOSB,NME2
TAF12,NME2
HNRNPAB,IVNS1ABP
ZFP36,IVNS1ABP
HMG20B,IVNS1ABP
KDM6B,IVNS1ABP
KDM5A,IVNS1ABP
RUNX1,IVNS1ABP
NR4A1,IVNS1ABP
RBPJ,IVNS1ABP
ARID1B,IVNS1ABP
CHD4,IVNS1ABP
LDB1,POLR2K
TCEA1,POLR2K
AHR,POLR2K
STAT1,POLR2K
TRERF1,POLR2K
TGIF1,POLR2K
SNAPC5,POLR2K
JUP,POLR2K
SRSF1,POLR2K
THRAP3,POLR2K
CTCF,NDUFC1
CTCF,VAMP8
ZFX,VAMP8
JUN,MMP12
ZFX,RPS6
CTCF,RPS29
JUN,RPS29
XBP1,AEBP2
DDX5,AEBP2
HBP1,AEBP2
MCM7,AEBP2
CTNNB1,AEBP2
GTF2E2,AEBP2
APEX1,AEBP2
TRPS1,AEBP2
ELF1,AEBP2
JMJD1C,AEBP2
JUN,RAP1B
STAT1,RAP1B
STAT6,LITAF
BHLHE40,SFPI1
USF2,SFPI1
SUZ12,SFPI1
MCM4,SFPI1
ASH1L,SFPI1
XBP1,SFPI1
UBTF,SFPI1
KHDRBS1,SFPI1
DEK,SFPI1
TCOF1,SFPI1
COPS5,KDM6B
HDAC1,KDM6B
KHDRBS1,KDM6B
TLR4,KDM6B
TCERG1,KDM6B
TCF12,KDM6B
SNRPB,KDM6B
GTF2B,KDM6B
SRSF6,KDM6B
COPS2,KDM6B
ZFX,SBDS
ATF6,HSPA5
FOSB,HSPA5
CEBPA,HSPA5
FOS,HSPA5
ATF4,HSPA5
JUNB,HSPA5
GTF2I,HSPA5
JUN,HSPA5
ZFX,HSPA5
EHMT1,NCOA3
TARBP2,NCOA3
UPF1,NCOA3
SRSF2,NCOA3
RFC1,NCOA3
NFIL3,NCOA3
KDM2B,NCOA3
CEBPA,NCOA3
SUPT4H1,NCOA3
POLR1D,NCOA3
EGR2,CBFB
EHMT1,CBFB
ARL6IP5,CBFB
MKL2,CBFB
MYST2,CBFB
TSC22D4,CBFB
ELF1,CBFB
PCBP2,CBFB
SMAD2,CBFB
BTG2,CBFB
BTF3,NFKBIZ
POLR2K,NFKBIZ
HNRNPAB,NFKBIZ
ZFP36L1,NFKBIZ
SMARCA5,NFKBIZ
CBX3,NFKBIZ
TAX1BP3,NFKBIZ
STAT6,NFKBIZ
MED27,NFKBIZ
POLR2E,NFKBIZ
ZFX,ATP6V1F
EGR1,ATP6V1F
EGR2,ATP6V1F
ZFX,USMG5
ZFX,HMGB1
KLF4,TMEM50A
KLF4,PRDX1
CTCF,PRDX1
NFE2L2,PRDX1
ZFX,PRDX1
MITF,SMARCA4
GTF2E2,SMARCA4
MKL2,SMARCA4
DNMT1,SMARCA4
CTBP1,SMARCA4
TSG101,SMARCA4
SRRT,SMARCA4
CHD1,SMARCA4
NR3C1,SMARCA4
POLR2H,SMARCA4
TRP53,GLIPR1
NCOA3,GLIPR1
MED1,GLIPR1
KLF4,ACTR2
LASS2,RFX7
ATF2,RFX7
KLF6,RFX7
SMARCB1,RFX7
CSDA,RFX7
SKIL,RFX7
BATF3,RFX7
