TF_gene,Target_gene
IKZF1,JAM3
CBX7,JAM3
SPI1,JAM3
MEIS1,SLA
SPI1,SLA
MYC,SLA
IRF8,SLA
ESR1,SLA
IRF8,H2-DMA
GFI1B,H2-DMA
NOTCH1,H2-DMA
CBFB,H2-DMA
MYC,H2-DMA
CBX7,H2-DMA
SPI1,H2-DMA
ELF1,H2-DMA
GATA2,H2-DMA
CBFB,IRAK3
SATB1,IRAK3
MEIS1,IRAK3
NOTCH1,IRAK3
RAG2,IRAK3
CBX7,IRAK3
SPI1,IRAK3
MYC,IRAK3
ESR1,IRAK3
IKZF1,IRAK3
SPI1,PRDM16
CBX7,PRDM16
RAG2,PRDM16
ELF1,PRDM16
MYC,PRDM16
ESR1,PRDM16
SATB1,PRDM16
IKZF1,PRDM16
ELF1,FGFR3
MYC,FGFR3
IRF8,FGFR3
CBFB,FGFR3
SPI1,FGFR3
CBX7,FGFR3
RAG2,FGFR3
ESR1,FGFR3
GATA2,FGFR3
MEIS1,FGFR3
RAG2,NDRG2
ESR1,NDRG2
FOXO1,NDRG2
CBX7,NDRG2
ELF1,NDRG2
IKZF1,NDRG2
MYC,NDRG2
GFI1B,NDRG2
GATA2,NDRG2
CBFB,NDRG2
CBX7,FUT8
GATA2,FUT8
ELF1,FUT8
ESR1,FUT8
CBFB,FUT8
MEIS1,FUT8
IRF8,FUT8
GFI1B,FUT8
SPI1,FUT8
RAG2,FUT8
ELF1,RUSC2
MYC,RUSC2
GATA2,RUSC2
SATB1,RUSC2
GFI1B,RUSC2
RAG2,RUSC2
SPI1,RUSC2
CBX7,RUSC2
CBFB,RUSC2
MEIS1,RUSC2
SPI1,ACAP1
SATB1,ACAP1
ESR1,ACAP1
IKZF1,ACAP1
MYC,ACAP1
GATA2,ACAP1
CBX7,ACAP1
NOTCH1,ACAP1
RAG2,ACAP1
SATB1,VAMP5
GATA2,VAMP5
CBX7,VAMP5
RAG2,VAMP5
GFI1B,VAMP5
IKZF1,VAMP5
NOTCH1,VAMP5
CBFB,VAMP5
ELF1,VAMP5
MEIS1,VAMP5
MYC,PLIN3
RAG2,PLIN3
IKZF1,PLIN3
ELF1,PLIN3
GFI1B,PLIN3
SPI1,PLIN3
IRF8,PLIN3
GATA2,PLIN3
MEIS1,PLIN3
SATB1,PLIN3
ESR1,TFEC
MYC,TFEC
IRF8,TFEC
CBFB,TFEC
GFI1B,TFEC
IKZF1,TFEC
ELF1,TFEC
RAG2,TFEC
IKZF1,LACTB
SATB1,LACTB
MEIS1,LACTB
CBFB,LACTB
ESR1,LACTB
SPI1,LACTB
IRF8,LACTB
RAG2,LACTB
GATA2,LACTB
GFI1B,LACTB
SPI1,PLEKHG6
CBX7,PLEKHG6
CBFB,PLEKHG6
MEIS1,PLEKHG6
ESR1,PLEKHG6
ELF1,PLEKHG6
IKZF1,PLEKHG6
IRF8,NDNF
MEIS1,NDNF
CBFB,NDNF
MYC,NDNF
GATA2,NDNF
ESR1,NDNF
GFI1B,NDNF
SPI1,NDNF
RAG2,NDNF
ELF1,PLCL1
FOXO1,PLCL1
CBX7,PLCL1
MEIS1,PLCL1
CBFB,PLCL1
GFI1B,PLCL1
ESR1,PLCL1
SPI1,PLCL1
NOTCH1,PLCL1
MYC,PLCL1
IKZF1,JPT1
MEIS1,JPT1
SPI1,JPT1
CBFB,JPT1
CBX7,JPT1
ELF1,JPT1
ESR1,JPT1
GATA2,JPT1
SATB1,JPT1
MYC,JPT1
GATA2,MCTP2
CBFB,MCTP2
ESR1,MCTP2
SATB1,MCTP2
MYC,MCTP2
IRF8,MCTP2
RAG2,MCTP2
SPI1,MCTP2
ELF1,REL
SPI1,REL
SATB1,REL
RAG2,REL
NOTCH1,REL
MYC,REL
GATA2,REL
CBX7,REL
GFI1B,REL
IKZF1,REL
SPI1,SOX18
ELF1,SOX18
GATA2,SOX18
MYC,SOX18
IKZF1,SOX18
NOTCH1,SOX18
RAG2,SOX18
GATA2,GM45837
CBFB,GM45837
ELF1,GM45837
SPI1,GM45837
NOTCH1,GM45837
MYC,GM45837
CBFB,PBLD2
CBX7,PBLD2
SATB1,PBLD2
SPI1,PBLD2
MYC,PBLD2
IKZF1,PBLD2
ELF1,PBLD2
RAG2,PBLD2
GFI1B,PBLD2
ESR1,PBLD2
ELF1,TPM4
IKZF1,TPM4
FOXO1,TPM4
RAG2,TPM4
CBX7,TPM4
CBFB,TPM4
NOTCH1,TPM4
ESR1,TPM4
MYC,TPM4
SPI1,TPM4
ELF1,KIT
MEIS1,KIT
IKZF1,KIT
CBFB,KIT
RAG2,KIT
SPI1,KIT
SATB1,KIT
MYC,KIT
CBX7,KIT
NOTCH1,KIT
CBFB,NDN
IKZF1,NDN
RAG2,NDN
MYC,NDN
NOTCH1,NDN
ELF1,2610307P16RIK
SPI1,2610307P16RIK
CBFB,2610307P16RIK
GFI1B,2610307P16RIK
MYC,2610307P16RIK
GATA2,2610307P16RIK
MEIS1,2610307P16RIK
IRF8,CST7
ESR1,CST7
ELF1,CST7
MEIS1,CST7
GATA2,CST7
IKZF1,CST7
CBFB,CST7
SPI1,CST7
SATB1,CST7
ELF1,ADSSL1
MEIS1,ADSSL1
SATB1,ADSSL1
CBFB,ADSSL1
CBX7,ADSSL1
MYC,ADSSL1
NOTCH1,ADSSL1
IKZF1,ADSSL1
GFI1B,ADSSL1
RAG2,ARID5A
ELF1,ARID5A
IRF8,ARID5A
IKZF1,ARID5A
GATA2,ARID5A
CBFB,ARID5A
SPI1,ARID5A
NOTCH1,ARID5A
CBX7,ARID5A
SATB1,COX6A1
GATA2,COX6A1
IKZF1,COX6A1
MEIS1,COX6A1
ELF1,COX6A1
MYC,COX6A1
CBFB,COX6A1
ESR1,COX6A1
RAG2,COX6A1
SPI1,COX6A1
SATB1,PRPS2
GATA2,PRPS2
GFI1B,PRPS2
IRF8,PRPS2
ELF1,PRPS2
SPI1,PRPS2
ESR1,PRPS2
MYC,PRPS2
GATA2,CD44
RAG2,CD44
SPI1,CD44
GFI1B,CD44
SATB1,CD44
ESR1,CD44
CBX7,CD44
IKZF1,CD44
MYC,CD44
ELF1,AC174780.1
IKZF1,AC174780.1
ESR1,AC174780.1
MYC,AC174780.1
SATB1,AC174780.1
SPI1,AC174780.1
RAG2,MPZL1
NOTCH1,MPZL1
ESR1,MPZL1
GATA2,MPZL1
MEIS1,MPZL1
SPI1,MPZL1
FOXO1,MPZL1
IKZF1,MPZL1
MYC,MPZL1
IRF8,MPZL1
ELF1,MEIS1
GATA2,MEIS1
RAG2,MEIS1
MEIS1,MEIS1
CBX7,MEIS1
CBFB,MEIS1
IKZF1,MEIS1
NOTCH1,MEIS1
ESR1,MEIS1
SATB1,CD81
MEIS1,CD81
CBFB,CD81
IKZF1,CD81
GATA2,CD81
RAG2,CD81
SPI1,CD81
MYC,CDK18
CBFB,CDK18
ELF1,CDK18
IKZF1,CDK18
SATB1,CDK18
MEIS1,CDK18
CBFB,RNF125
IKZF1,RNF125
CBX7,RNF125
ESR1,RNF125
MEIS1,RNF125
GATA2,RNF125
SATB1,RNF125
RAG2,RNF125
GFI1B,RNF125
IRF8,RNF125
CBFB,PRR5
GATA2,PRR5
SPI1,PRR5
MEIS1,PRR5
SATB1,PRR5
ESR1,PRR5
IRF8,PRR5
IKZF1,PRR5
ESR1,SELL
MYC,SELL
MEIS1,SELL
RAG2,SELL
GFI1B,SELL
GATA2,SELL
CBFB,SELL
CBX7,KAZALD1
MYC,KAZALD1
IKZF1,KAZALD1
SATB1,KAZALD1
ELF1,KAZALD1
ESR1,KAZALD1
MEIS1,KAZALD1
CBFB,KAZALD1
GFI1B,KAZALD1
SPI1,KAZALD1
RAG2,TMEM37
ESR1,TMEM37
SATB1,TMEM37
MYC,TMEM37
ELF1,TMEM37
SPI1,TMEM37
IKZF1,TMEM37
CBX7,FCHO2
ESR1,FCHO2
ELF1,FCHO2
GATA2,FCHO2
CBFB,FCHO2
MYC,FCHO2
SPI1,FCHO2
IKZF1,FCHO2
SATB1,FCHO2
FOXO1,FCHO2
ELF1,CCT2
ESR1,CCT2
IKZF1,CCT2
RAG2,CCT2
IRF8,CCT2
MYC,CCT2
MEIS1,CCT2
NOTCH1,CCT2
SPI1,CCT2
SATB1,CCT2
GATA2,GM20342
RAG2,GM20342
ESR1,GM20342
MYC,GM20342
SPI1,GM20342
SATB1,GM20342
CBFB,GM20342
SATB1,CD7
GATA2,CD7
MEIS1,CD7
CBFB,CD7
CBX7,CD7
MYC,CD7
ESR1,CD7
RAG2,CD7
CBFB,CHIL5
RAG2,CHIL5
IKZF1,CHIL5
SATB1,CHIL5
ESR1,CHIL5
MYC,CHIL5
IRF8,CHIL5
SPI1,ICOS
ESR1,ICOS
NOTCH1,ICOS
SATB1,ICOS
ELF1,ICOS
CBFB,ICOS
MYC,ICOS
SPI1,GM8203
MYC,GM8203
ESR1,GM8203
CBFB,GM8203
RAG2,GM8203
GATA2,GM8203
ELF1,MYC
NOTCH1,MYC
FOXO1,MYC
SPI1,MYC
IKZF1,MYC
ESR1,MYC
RAG2,MYC
GATA2,MYC
CBX7,MYC
CBFB,MYC
MEIS1,ADAMTSL5
GATA2,ADAMTSL5
RAG2,ADAMTSL5
MYC,ADAMTSL5
CBX7,ADAMTSL5
SATB1,OTUB2
MYC,OTUB2
RAG2,OTUB2
CBFB,OTUB2
MEIS1,OTUB2
GATA2,OTUB2
ESR1,OTUB2
IKZF1,OTUB2
SPI1,OTUB2
SATB1,LGALS1
RAG2,LGALS1
MYC,LGALS1
ELF1,LGALS1
MEIS1,LGALS1
SPI1,LGALS1
GATA2,LGALS1
ESR1,LGALS1
CBFB,LGALS1
IKZF1,LGALS1
MYC,C130089K02RIK
SPI1,C130089K02RIK
RAG2,C130089K02RIK
ESR1,C130089K02RIK
GATA2,SOCS2
IKZF1,SOCS2
RAG2,SOCS2
SPI1,SOCS2
MEIS1,SOCS2
CBX7,SOCS2
ESR1,SOCS2
SATB1,SOCS2
MYC,SOCS2
CBFB,SOCS2
ESR1,RAB27B
NOTCH1,RAB27B
MEIS1,RAB27B
CBX7,RAB27B
RAG2,RAB27B
CBFB,RAB27B
SPI1,RAB27B
GATA2,RAB27B
GFI1B,RAB27B
SATB1,RAB27B
CBFB,INSRR
MEIS1,INSRR
MYC,INSRR
CBX7,INSRR
RAG2,INSRR
SPI1,INSRR
ELF1,INSRR
ESR1,ARPP21
GATA2,ARPP21
SATB1,ARPP21
NOTCH1,ARPP21
SPI1,ARPP21
MEIS1,ARPP21
CBX7,ARPP21
RAG2,ARPP21
MYC,ARPP21
CBFB,ARPP21
CBX7,CERS4
IKZF1,CERS4
ELF1,CERS4
SPI1,CERS4
GATA2,CERS4
ESR1,CERS4
GFI1B,CERS4
IRF8,CERS4
MYC,CERS4
CBFB,CERS4
MYC,CD52
MEIS1,CD52
IKZF1,CD52
CBFB,CD52
SPI1,CD52
RAG2,CD52
GATA2,CD52
FOXO1,COQ8A
RAG2,COQ8A
ELF1,COQ8A
CBFB,COQ8A
CBX7,COQ8A
IKZF1,COQ8A
ESR1,COQ8A
NOTCH1,COQ8A
GATA2,COQ8A
MYC,COQ8A
MEIS1,SLC9A9
ESR1,SLC9A9
MYC,SLC9A9
SATB1,SLC9A9
GATA2,SLC9A9
SPI1,SLC9A9
ELF1,SLC9A9
RAG2,SLC9A9
SATB1,POLA2
CBFB,POLA2
IRF8,POLA2
CBX7,POLA2
ELF1,POLA2
ESR1,POLA2
IKZF1,POLA2
FOXO1,POLA2
GFI1B,POLA2
ELF1,ADAM17
SPI1,ADAM17
MYC,ADAM17
FOXO1,ADAM17
IRF8,ADAM17
RAG2,ADAM17
CBFB,ADAM17
ESR1,GCSAM
IKZF1,GCSAM
GATA2,GCSAM
IRF8,GCSAM
RAG2,GCSAM
MYC,GCSAM
MEIS1,GCSAM
CBFB,GCSAM
ESR1,NRROS
CBFB,NRROS
GATA2,NRROS
SPI1,NRROS
SATB1,NRROS
MYC,NRROS
IKZF1,NRROS
ELF1,NRROS
RAG2,NRROS
MEIS1,NRROS
RAG2,GOLM1
ESR1,GOLM1
GATA2,GOLM1
NOTCH1,GOLM1
MYC,GOLM1
IKZF1,GOLM1
CBFB,GOLM1
CBX7,GOLM1
SPI1,GOLM1
GATA2,PAFAH2
IKZF1,PAFAH2
ESR1,PAFAH2
GFI1B,PAFAH2
IRF8,PAFAH2
MYC,PAFAH2
SATB1,PAFAH2
SPI1,PAFAH2
FOXO1,PAFAH2
NOTCH1,PAFAH2
RAG2,SFRP1
SPI1,SFRP1
MEIS1,SFRP1
MYC,SFRP1
CBX7,SFRP1
SPI1,SELPLG
FOXO1,SELPLG
GATA2,SELPLG
GFI1B,SELPLG
IRF8,SELPLG
ESR1,SELPLG
SATB1,SELPLG
ELF1,SELPLG
SPI1,GM10419
GATA2,GM10419
RAG2,GM10419
GFI1B,GM10419
MYC,GM10419
CBFB,GM10419
SATB1,GM10419
IKZF1,GM10419
SPI1,GSN
RAG2,GSN
NOTCH1,GSN
CBFB,GSN
ESR1,GSN
ELF1,GSN
SATB1,GSN
IKZF1,GSN
MYC,GSN
GATA2,GSN
ESR1,MAMDC2
GATA2,MAMDC2
GFI1B,MAMDC2
CBFB,MAMDC2
CBX7,MAMDC2
IKZF1,MAMDC2
MYC,MAMDC2
MEIS1,FGD5
RAG2,FGD5
ESR1,FGD5
MYC,FGD5
CBX7,FGD5
GFI1B,FGD5
CBFB,FGD5
SATB1,FGD5
GATA2,UNC45BOS
RAG2,UNC45BOS
MYC,UNC45BOS
IKZF1,UNC45BOS
MEIS1,UNC45BOS
SPI1,UNC45BOS
SPI1,CCNG2
ELF1,CCNG2
GATA2,CCNG2
MEIS1,CCNG2
GFI1B,CCNG2
SATB1,CCNG2
CBX7,CCNG2
IKZF1,CCNG2
ESR1,CCNG2
FOXO1,CCNG2
ESR1,SYK
CBX7,SYK
MYC,SYK
GATA2,SYK
CBFB,SYK
SPI1,SYK
IKZF1,SYK
ELF1,SYK
RAG2,SYK
GATA2,SHROOM4
IKZF1,SHROOM4
RAG2,SHROOM4
MEIS1,SHROOM4
ESR1,SHROOM4
MYC,SHROOM4
SATB1,SHROOM4
ESR1,PSTPIP1
GFI1B,PSTPIP1
SPI1,PSTPIP1
IKZF1,PSTPIP1
RAG2,PSTPIP1
MYC,PSTPIP1
CBFB,PSTPIP1
SATB1,PSTPIP1
NOTCH1,PSTPIP1
GATA2,PSTPIP1
SPI1,GM19331
CBFB,GM19331
IKZF1,GM19331
MYC,GM19331
ESR1,GM19331
ELF1,CTSB
FOXO1,CTSB
CBX7,CTSB
SPI1,CTSB
MYC,CTSB
GATA2,CTSB
RAG2,CTSB
MEIS1,CTSB
CBFB,CTSB
ESR1,CTSB
IKZF1,COL4A1
CBX7,COL4A1
SPI1,COL4A1
CBFB,COL4A1
ELF1,COL4A1
GATA2,COL4A1
MEIS1,COL4A1
ESR1,COL4A1
SATB1,ARHGAP15
MEIS1,ARHGAP15
ESR1,ARHGAP15
CBFB,ARHGAP15
GATA2,ARHGAP15
IKZF1,ARHGAP15
MYC,ARHGAP15
ELF1,ARHGAP15
RAG2,ARHGAP15
IRF8,DHRS3
SPI1,DHRS3
GATA2,DHRS3
CBX7,DHRS3
MEIS1,DHRS3
SATB1,DHRS3
CBFB,DHRS3
IKZF1,DHRS3
MYC,DHRS3
GFI1B,DHRS3
MYC,GIMAP3
CBX7,GIMAP3
SPI1,GIMAP3
CBFB,GIMAP3
IKZF1,GIMAP3
SPI1,MKI67
GATA2,MKI67
IKZF1,MKI67
MEIS1,MKI67
CBFB,MKI67
RAG2,MKI67
CBX7,MKI67
ELF1,MKI67
ESR1,MKI67
MYC,MKI67
CBFB,PLXNA1
IKZF1,PLXNA1
