TF_gene,Target_gene
HDAC2,LEPROT
HCFC1,LEPROT
NOTCH1,LEPROT
CBFB,LEPROT
ESR1,LEPROT
GFI1,LEPROT
EBF1,HEBP1
HDAC2,HEBP1
JUN,HEBP1
NOTCH1,HEBP1
SPI1,HEBP1
MEIS1,HEBP1
ESR1,HEBP1
MYC,HEBP1
CBX7,HEBP1
GFI1,HEBP1
MEIS1,SLC41A3
SPI1,SLC41A3
NR4A1,SLC41A3
GATA2,SLC41A3
HDAC2,SLC41A3
GFI1,SLC41A3
HCFC1,SLC41A3
IKZF1,SLC41A3
JUN,SLC41A3
MYC,SLC41A3
PHB2,HMGB2
ZKSCAN6,HMGB2
PRDM5,HMGB2
GTF2H1,HMGB2
XRCC5,HMGB2
E2F4,HMGB2
PLAG1,HMGB2
MEIS1,HMGB2
ZFP110,HMGB2
TCF19,HMGB2
SATB1,MAD2L1
SPI1,MAD2L1
IKZF1,MAD2L1
GATA2,MAD2L1
HDAC2,MAD2L1
WDR5,MAD2L1
ESR1,MAD2L1
FOS,MAD2L1
HCFC1,MAD2L1
ELF4,MAD2L1
JUN,CLCN4
HCFC1,CLCN4
ETS1,CLCN4
MEIS1,CLCN4
MYC,CLCN4
IRF8,CLCN4
NOTCH1,CLCN4
NFAT5,CLCN4
STAT3,CLCN4
GATA2,CLCN4
JUN,TXNRD2
HDAC2,TXNRD2
MEIS1,TXNRD2
SPI1,TXNRD2
IKZF1,TXNRD2
CBFB,TXNRD2
ETS1,TXNRD2
ESR1,TXNRD2
SATB1,TXNRD2
ELF4,TXNRD2
HDAC2,TM7SF3
ETS1,TM7SF3
IKZF1,TM7SF3
NOTCH1,TM7SF3
CBFB,TM7SF3
SATB1,TM7SF3
STAT3,TM7SF3
ESR1,TM7SF3
GATA2,TM7SF3
GFI1,TM7SF3
CBFB,MTAP
MYC,MTAP
GFI1B,MTAP
HCFC1,MTAP
HDAC2,MTAP
STAT3,MTAP
SPI1,MTAP
IKZF1,MTAP
WDR5,MTAP
JUN,MTAP
SATB1,GIMAP1
STAT3,GIMAP1
MYC,GIMAP1
HDAC2,GIMAP1
HCFC1,GIMAP1
SPI1,GIMAP1
WDR5,GIMAP1
ETS1,GIMAP1
IKZF1,GIMAP1
CBFB,GIMAP1
ZFP467,EPAS1
CTR9,EPAS1
NFE2L2,EPAS1
TLR4,EPAS1
NFATC2,EPAS1
HDAC2,EPAS1
NFIA,EPAS1
ZBTB10,EPAS1
HNF4A,EPAS1
ZDHHC13,EPAS1
MCM5,NR3C2
MED16,NR3C2
EGR1,NR3C2
RNF4,NR3C2
SOX18,NR3C2
ORC2,NR3C2
NOTCH1,NR3C2
JARID2,NR3C2
SOX6,NR3C2
CREB5,NR3C2
ZFP275,IKZF2
ZFP30,IKZF2
PRDM4,IKZF2
ERCC8,IKZF2
RELB,IKZF2
KLF3,IKZF2
HDGF,IKZF2
RARB,IKZF2
SMARCA2,IKZF2
HDAC2,IKZF2
BMI1,VHL
ZFP592,VHL
ZZZ3,VHL
MCM5,VHL
ELP2,VHL
DEK,VHL
RB1,VHL
DDX20,VHL
SLA2,VHL
HDAC2,VHL
HCFC1,TTLL12
HDAC2,TTLL12
ETS1,TTLL12
CBFB,TTLL12
FOS,TTLL12
STAT3,TTLL12
MYC,TTLL12
MEIS1,TTLL12
GFI1,TTLL12
IKZF1,TTLL12
CBFB,RCC1
GATA2,RCC1
IKZF1,RCC1
SATB1,RCC1
FOXO1,RCC1
JUN,RCC1
GFI1,RCC1
WDR5,RCC1
ETS1,RCC1
MYC,RCC1
HMGB2,ZBTB43
TTF1,ZBTB43
REL,ZBTB43
ELL2,ZBTB43
DCP1A,ZBTB43
E2F4,ZBTB43
RUNX1T1,ZBTB43
ZBTB10,ZBTB43
AFF4,ZBTB43
WDR5,ZBTB43
CBFB,STEAP3
HCFC1,STEAP3
GFI1,STEAP3
JUN,STEAP3
SATB1,STEAP3
ELF4,STEAP3
HDAC2,STEAP3
IKZF1,STEAP3
MYC,STEAP3
SPI1,STEAP3
JARID2,EPOR
ELL2,EPOR
ID2,EPOR
IRF8,EPOR
RUNX2,EPOR
MCM2,EPOR
NR4A1,EPOR
ORC2,EPOR
E2F6,EPOR
ZDHHC6,EPOR
GFI1,PPAT
FOXO1,PPAT
HDAC2,PPAT
MEIS1,PPAT
JUN,PPAT
STAT3,PPAT
SPI1,PPAT
ETS1,PPAT
WDR5,PPAT
HCFC1,PPAT
GFI1B,AURKA
FOS,AURKA
ELF4,AURKA
STAT3,AURKA
SATB1,AURKA
WDR5,AURKA
ETS1,AURKA
HDAC2,AURKA
GATA2,AURKA
CBFB,AURKA
HCFC1,SLC16A1
CBFB,SLC16A1
SATB1,SLC16A1
GATA2,SLC16A1
WDR5,SLC16A1
STAT3,SLC16A1
GFI1B,SLC16A1
SPI1,SLC16A1
GFI1,SLC16A1
IKZF1,SLC16A1
GATA2,CTTN
SPI1,CTTN
STAT3,CTTN
HCFC1,CTTN
ETS1,CTTN
IKZF1,CTTN
IRF8,CTTN
ESR1,CTTN
CBFB,CTTN
GFI1,CTTN
ZZZ3,TEAD2
SNRPB,TEAD2
SLA2,TEAD2
MCM4,TEAD2
TSC22D3,TEAD2
WDR5,TEAD2
HOXA9,TEAD2
NR2C1,TEAD2
ZFP110,TEAD2
KLF3,TEAD2
ZKSCAN6,MCM7
VHL,MCM7
RORA,MCM7
ZDHHC13,MCM7
CTR9,MCM7
REL,MCM7
ERCC8,MCM7
EYA2,MCM7
HDAC11,MCM7
PML,MCM7
MEIS1,PJA2
ESR1,PJA2
STAT3,PJA2
JUN,PJA2
NOTCH1,PJA2
ELF4,PJA2
FOS,PJA2
GFI1,PJA2
SPI1,PJA2
SATB1,PJA2
ZFP36,PHF10
POLR1B,PHF10
YBX1,PHF10
MYB,PHF10
RUNX2,PHF10
TOPORS,PHF10
MCM5,PHF10
IKZF2,PHF10
PLAG1,PHF10
ETS1,PHF10
MYC,LRRC8C
CBFB,LRRC8C
CBX7,LRRC8C
GATA2,LRRC8C
STAT3,LRRC8C
MEIS1,LRRC8C
WDR5,LRRC8C
FOS,LRRC8C
ETS1,LRRC8C
HDAC2,LRRC8C
FOS,UBE2G2
CBFB,UBE2G2
ESR1,UBE2G2
GATA2,UBE2G2
IKZF1,UBE2G2
SATB1,UBE2G2
HCFC1,UBE2G2
STAT3,UBE2G2
CBX7,UBE2G2
HDAC2,UBE2G2
FOS,PACSIN2
WDR5,PACSIN2
IRF8,PACSIN2
MEIS1,PACSIN2
MYC,PACSIN2
GFI1,PACSIN2
ETS1,PACSIN2
NR4A1,PACSIN2
HCFC1,PACSIN2
CBFB,PACSIN2
E2F6,GFI1
MCM5,GFI1
MYC,GFI1
RUNX1T1,GFI1
MEF2C,GFI1
PA2G4,GFI1
PGR,GFI1
DDX20,GFI1
HDAC11,GFI1
HCLS1,GFI1
SPI1,TES
GFI1,TES
ESR1,TES
IKZF1,TES
CBX7,TES
JUN,TES
STAT3,TES
ETS1,TES
ELF4,TES
GATA2,TES
PPARGC1A,APBB1
ELP2,APBB1
MYNN,APBB1
TTF1,APBB1
XPC,APBB1
NR3C2,APBB1
PRDM4,APBB1
FOS,APBB1
TRPS1,APBB1
ZKSCAN6,APBB1
NOTCH1,MKI67
NR4A1,MKI67
FOS,MKI67
CBFB,MKI67
SPI1,MKI67
ESR1,MKI67
SATB1,MKI67
ELF4,MKI67
WDR5,MKI67
IKZF1,MKI67
NR4A1,MT2
GFI1,MT2
MYC,MT2
FOS,MT2
STAT3,MT2
GATA2,MT2
ELF4,MT2
ETS1,MT2
SPI1,MT2
CBFB,MT2
HCFC1,FIGNL1
STAT3,FIGNL1
GFI1B,FIGNL1
ELF4,FIGNL1
SPI1,FIGNL1
MEIS1,FIGNL1
GATA2,FIGNL1
FOS,FIGNL1
WDR5,FIGNL1
GFI1,FIGNL1
HDAC2,DNAJC11
ETS1,DNAJC11
GATA2,DNAJC11
NOTCH1,DNAJC11
STAT3,DNAJC11
CBX7,DNAJC11
SPI1,DNAJC11
FOXO1,DNAJC11
GFI1,DNAJC11
IKZF1,DNAJC11
ESR1,SLC30A5
MYC,SLC30A5
WDR5,SLC30A5
MEIS1,SLC30A5
JUN,SLC30A5
CBX7,SLC30A5
GATA2,SLC30A5
ETS1,SLC30A5
IKZF1,SLC30A5
NOTCH1,SLC30A5
RNF19A,VDR
ARID3B,VDR
XAB2,VDR
IKZF2,VDR
TTF2,VDR
NOTCH1,VDR
ABTB1,VDR
E2F8,VDR
PLAG1,VDR
NFATC2,VDR
HDAC2,TMEM176A
HCFC1,TMEM176A
CBFB,TMEM176A
SPI1,TMEM176A
IKZF1,TMEM176A
JUN,TMEM176A
STAT3,TMEM176A
ELF4,TMEM176A
ETS1,TMEM176A
MYC,TMEM176A
ZDHHC13,XRCC6
RNF4,XRCC6
ZBTB10,XRCC6
ERCC8,XRCC6
NFIA,XRCC6
HCLS1,XRCC6
NFATC2,XRCC6
HNF4A,XRCC6
IRF6,XRCC6
RUNX2,XRCC6
HDAC2,MRPL37
MEIS1,MRPL37
GFI1,MRPL37
ESR1,MRPL37
MYC,MRPL37
SPI1,MRPL37
WDR5,MRPL37
IKZF1,MRPL37
HCFC1,MRPL37
CBFB,MRPL37
STAT3,ARHGEF6
ETS1,ARHGEF6
MYC,ARHGEF6
ELF4,ARHGEF6
IRF1,ARHGEF6
GATA2,ARHGEF6
HCFC1,ARHGEF6
SATB1,ARHGEF6
SPI1,ARHGEF6
IRF8,ARHGEF6
MYC,CPT1A
CBFB,CPT1A
IRF1,CPT1A
GFI1,CPT1A
CBX7,CPT1A
ESR1,CPT1A
JUN,CPT1A
STAT3,CPT1A
ETS1,CPT1A
HCFC1,CPT1A
GTF2H1,ZKSCAN17
AFF4,ZKSCAN17
REL,ZKSCAN17
HCLS1,ZKSCAN17
EPOR,ZKSCAN17
EPAS1,ZKSCAN17
CBFB,ZKSCAN17
TAF1,ZKSCAN17
EBF1,ZKSCAN17
BTAF1,ZKSCAN17
CBFB,FKBP1A
JUN,FKBP1A
ESR1,FKBP1A
HDAC2,FKBP1A
FOXO1,FKBP1A
CBX7,FKBP1A
ETS1,FKBP1A
SPI1,FKBP1A
NOTCH1,FKBP1A
SATB1,FKBP1A
RUNX1T1,NFATC2
AHCTF1,NFATC2
SNAPC3,NFATC2
KLF3,NFATC2
ZFP110,NFATC2
ELF4,NFATC2
TTF2,NFATC2
GTF2E1,NFATC2
TRPS1,NFATC2
ETS1,NFATC2
ELF4,ALDH18A1
NR4A1,ALDH18A1
CBFB,ALDH18A1
FOS,ALDH18A1
SPI1,ALDH18A1
GFI1,ALDH18A1
ETS1,ALDH18A1
IKZF1,ALDH18A1
NOTCH1,ALDH18A1
SATB1,ALDH18A1
STAT3,SPTLC1
WDR5,SPTLC1
HCFC1,SPTLC1
JUN,SPTLC1
SATB1,SPTLC1
CBFB,SPTLC1
FOS,SPTLC1
MEIS1,SPTLC1
MYC,SPTLC1
GFI1,SPTLC1
HCFC1,BAG2
MEIS1,BAG2
GATA2,BAG2
ETS1,BAG2
IKZF1,BAG2
GFI1,BAG2
SATB1,BAG2
CBFB,BAG2
ESR1,BAG2
MYC,BAG2
GATA2,TFRC
HDAC2,TFRC
NOTCH1,TFRC
ELF4,TFRC
ETS1,TFRC
WDR5,TFRC
ESR1,TFRC
MYC,TFRC
SPI1,TFRC
CBFB,TFRC
HCFC1,CYTH3
GATA2,CYTH3
GFI1,CYTH3
SPI1,CYTH3
IKZF1,CYTH3
HDAC2,CYTH3
STAT3,CYTH3
FOS,CYTH3
CBX7,CYTH3
CBFB,CYTH3
SPI1,INTS13
GATA2,INTS13
SATB1,INTS13
ETS1,INTS13
ELF4,INTS13
ESR1,INTS13
IKZF1,INTS13
NR4A1,INTS13
EBF1,INTS13
GFI1,INTS13
TLE2,RAD51
EBF1,RAD51
ESR1,RAD51
XAB2,RAD51
TTF2,RAD51
MEF2C,RAD51
DEK,RAD51
HDAC10,RAD51
SLA2,RAD51
XPC,RAD51
EPOR,KLF6
FOXO1,KLF6
TAF12,KLF6
NFKBIA,KLF6
IKZF2,KLF6
TSHZ3,KLF6
TTF1,KLF6
XRCC6,KLF6
ZKSCAN17,KLF6
PLAG1,KLF6
HIST1H1C,REXO4
TAF1,REXO4
RELB,REXO4
KLF6,REXO4
FOXO1,REXO4
CNOT7,REXO4
CBX7,REXO4
NRF1,REXO4
ETS1,REXO4
TSHZ3,REXO4
RELB,TAF12
ZFP275,TAF12
XAB2,TAF12
RORC,TAF12
TLE2,TAF12
HCLS1,TAF12
NFE2L2,TAF12
HDAC11,TAF12
CITED4,TAF12
FOS,TAF12
DDX58,DDX20
RAI14,DDX20
MED16,DDX20
ZBTB43,DDX20
GTF2E1,DDX20
TAF1,DDX20
STAT3,DDX20
NFE2,DDX20
ELP2,DDX20
DDX20,DDX20
SATB1,JAK3
WDR5,JAK3
ESR1,JAK3
CBFB,JAK3
HDAC2,JAK3
HCFC1,JAK3
SPI1,JAK3
GFI1,JAK3
STAT3,JAK3
IKZF1,JAK3
GFI1B,PQLC3
ESR1,PQLC3
MEIS1,PQLC3
IKZF1,PQLC3
HDAC2,PQLC3
ELF4,PQLC3
FOS,PQLC3
GFI1,PQLC3
CBFB,PQLC3
SPI1,PQLC3
RUNX1T1,CBFB
AHR,CBFB
E2F4,CBFB
TAF1,CBFB
FEM1B,CBFB
SALL2,CBFB
DEK,CBFB
ZSCAN21,CBFB
AFF4,CBFB
APBB1,CBFB
E2F6,ELP3
STAT3,ELP3
EGR1,ELP3
HIST1H1C,ELP3
MXD3,ELP3
TSC22D3,ELP3
DDX20,ELP3
SOX6,ELP3
ELP3,ELP3
H1F0,ELP3
CBX7,PLXNC1
IRF1,PLXNC1
HDAC2,PLXNC1
HCFC1,PLXNC1
SPI1,PLXNC1
ESR1,PLXNC1
STAT3,PLXNC1
JUN,PLXNC1
IKZF1,PLXNC1
CBFB,PLXNC1
GFI1B,FAM136A
NOTCH1,FAM136A
HDAC2,FAM136A
STAT3,FAM136A
FOS,FAM136A
GATA2,FAM136A
SATB1,FAM136A
MEIS1,FAM136A
ETS1,FAM136A
JUN,FAM136A
NOTCH1,LZTS1
REXO4,LZTS1
IRF8,LZTS1
MCM6,LZTS1
PGR,LZTS1
HNF4A,LZTS1
MECOM,LZTS1
CITED4,LZTS1
NFATC1,LZTS1
LMO4,LZTS1
SATB1,VPS41
HCFC1,VPS41
IRF8,VPS41
FOS,VPS41
STAT3,VPS41
MYC,VPS41
SPI1,VPS41
HDAC2,VPS41
GFI1,VPS41
IKZF1,VPS41
MYB,XAB2
XAB2,XAB2
IRF8,XAB2
GTF3C3,XAB2
RUNX2,XAB2
MECOM,XAB2
IKZF2,XAB2
GTF2F1,XAB2
GTF2E1,XAB2
H1F0,XAB2
HDAC2,SPRYD4
JUN,SPRYD4
ELF4,SPRYD4
MEIS1,SPRYD4
SATB1,SPRYD4
STAT3,SPRYD4
HCFC1,SPRYD4
CBFB,SPRYD4
ETS1,SPRYD4
GATA2,SPRYD4
SATB1,AQP9
CBFB,AQP9
STAT3,AQP9
NR4A1,AQP9
GATA2,AQP9
IRF8,AQP9
HDAC2,AQP9
SPI1,AQP9
MYC,AQP9
IKZF1,AQP9
NRF1,HDAC2
ZSCAN21,HDAC2
IFI204,HDAC2
TCF19,HDAC2
ZKSCAN6,HDAC2
HDAC2,HDAC2
BATF2,HDAC2
FOXO1,HDAC2
NFATC2,HDAC2
HLF,HDAC2
JUN,CDC6
MEIS1,CDC6
SPI1,CDC6
GFI1,CDC6
IKZF1,CDC6
ETS1,CDC6
CBFB,CDC6
SATB1,CDC6
HCFC1,CDC6
WDR5,CDC6
SRSF1,GATA2
POLR3F,GATA2
ELL2,GATA2
IKZF1,GATA2
NDN,GATA2
NFATC1,GATA2
SP4,GATA2
RUNX1T1,GATA2
ZEB2,GATA2
EYA1,GATA2
GFI1,TMEM109
HDAC2,TMEM109
SATB1,TMEM109
HCFC1,TMEM109
MEIS1,TMEM109
GATA2,TMEM109
FOS,TMEM109
WDR5,TMEM109
IKZF1,TMEM109
CBFB,TMEM109
MYC,ACAA2
CBFB,ACAA2
NR4A1,ACAA2
EBF1,ACAA2
MEIS1,ACAA2
GFI1,ACAA2
HDAC2,ACAA2
ELF4,ACAA2
JUN,ACAA2
IKZF1,ACAA2
IKZF1,PADI4
CBFB,PADI4
SATB1,PADI4
ESR1,PADI4
MYC,PADI4
GATA2,PADI4
HDAC2,PADI4
SPI1,PADI4
JUN,PADI4
ETS1,PADI4
MYC,TNFRSF13B
HDAC2,TNFRSF13B
HCFC1,TNFRSF13B
JUN,TNFRSF13B
ETS1,TNFRSF13B
WDR5,TNFRSF13B
SPI1,METTL7A1
FOS,METTL7A1
SATB1,METTL7A1
GFI1,METTL7A1
NR4A1,METTL7A1
STAT3,METTL7A1
GFI1B,METTL7A1
WDR5,METTL7A1
MYC,METTL7A1
ETS1,METTL7A1
IRF8,DUSP2
FOS,DUSP2
EBF1,DUSP2
HDAC2,DUSP2
SATB1,DUSP2
SPI1,DUSP2
GATA2,DUSP2
JUN,DUSP2
ETS1,DUSP2
CBFB,DUSP2
ZFP467,MYNN
XRCC6,MYNN
ETS1,MYNN
IKZF2,MYNN
EGR1,MYNN
HDGF,MYNN
RUVBL2,MYNN
HNRNPAB,MYNN
EBF1,MYNN
CSRP3,MYNN
NFAT5,PML
POLR3F,PML
BTAF1,PML
TSHZ3,PML
MYC,PML
XRCC6,PML
HDAC7,PML
GTF2H1,PML
RORC,PML
ZEB2,PML
GLIS2,ELP2
SNAPC3,ELP2
HNRNPAB,ELP2
ELF4,ELP2
RNF4,ELP2
PML,ELP2
ZBTB20,ELP2
NFKBIA,ELP2
SATB1,ELP2
NOTCH1,ELP2
DCP1A,GFI1B
XRCC3,GFI1B
KLF3,GFI1B
RNF19A,GFI1B
IRF5,GFI1B
POLR2B,GFI1B
STAT3,GFI1B
ARID3B,GFI1B
SOX18,GFI1B
XAB2,GFI1B
EPAS1,AHR
HMGB2,AHR
XRCC3,AHR
DDX20,AHR
TLE2,AHR
IRF1,AHR
PRDM4,AHR
MIS18BP1,AHR
MCM5,AHR
NRF1,AHR
CBFB,KEL
GATA2,KEL
MYC,KEL
HCFC1,KEL
ETS1,KEL
ESR1,ZFP655
WDR5,ZFP655
CBFB,ZFP655
HDAC2,ZFP655
MYC,ZFP655
HCFC1,ZFP655
NOTCH1,ZFP655
ELF4,ZFP655
SATB1,ZFP655
IKZF1,ZFP655
CBFB,SLC43A3
HDAC2,SLC43A3
CBX7,SLC43A3
SPI1,SLC43A3
GFI1,SLC43A3
IKZF1,SLC43A3
HCFC1,SLC43A3
JUN,SLC43A3
STAT3,SLC43A3
WDR5,SLC43A3
MEIS1,SQOR
HDAC2,SQOR
STAT3,SQOR
CBFB,SQOR
GATA2,SQOR
ESR1,SQOR
MYC,SQOR
CBX7,SQOR
SPI1,SQOR
GFI1,SQOR
CBFB,RRM1
GATA2,RRM1
MEIS1,RRM1
SPI1,RRM1
HDAC2,RRM1
GFI1,RRM1
NOTCH1,RRM1
WDR5,RRM1
STAT3,RRM1
IKZF1,RRM1
SPI1,KLHL6
NOTCH1,KLHL6
STAT3,KLHL6
ELF4,KLHL6
WDR5,KLHL6
MEIS1,KLHL6
MYC,KLHL6
GATA2,KLHL6
IKZF1,KLHL6
SATB1,KLHL6
CENPK,AHCTF1
XRCC3,AHCTF1
RUNX1T1,AHCTF1
SP4,AHCTF1
BMI1,AHCTF1
MIS18BP1,AHCTF1
E2F8,AHCTF1
MXD3,AHCTF1
MYC,AHCTF1
MECOM,AHCTF1
FOS,TMEM186
ESR1,TMEM186
GFI1,TMEM186
STAT3,TMEM186
ELF4,TMEM186
SATB1,TMEM186
ETS1,TMEM186
IKZF1,TMEM186
NOTCH1,TMEM186
GFI1B,TMEM186
