TF_gene,Target_gene
SOX11,NFKBIZ
ORC2,NFKBIZ
NR1H3,NFKBIZ
TCOF1,NFKBIZ
NFKBIZ,NFKBIZ
ZIC3,ERCC8
CREB3L2,ERCC8
TCF25,ERCC8
RAD54B,ERCC8
GEMIN2,ERCC8
ELL2,ERCC8
NOTCH3,ERCC8
BIN1,ERCC8
HIST1H1E,ERCC8
MLXIPL,ERCC8
SRSF3,TBPL1
SKIL,TBPL1
PTRF,TBPL1
TAF1B,TBPL1
PDCD11,TBPL1
MYCN,TBPL1
RBM39,TBPL1
DEDD,TBPL1
GTF2E1,TBPL1
SP100,TBPL1
RNF2,FUBP1
TAF6,FUBP1
TTF2,FUBP1
THAP1,FUBP1
MYCN,FUBP1
FOSB,FUBP1
ZNF91,FUBP1
MED21,FUBP1
ETV1,FUBP1
TRIM22,FUBP1
TCF25,ZNF670
HDGF,ZNF670
ZRANB2,ZNF670
PBX1,ZNF670
HESX1,ZNF670
TRIM22,ZNF670
ZNF33A,ZNF670
MCM7,ZNF670
EOMES,ZNF670
SUPT16H,ZNF670
PSIP1,ZNF287
NME2,ZNF287
NFKBIZ,ZNF287
ZIC3,ZNF287
DEDD,ZNF287
JAZF1,ZNF287
RFX5,ZNF287
SSB,ZNF287
PLAGL2,ZNF287
MYBBP1A,ZNF287
HNF4A,C1GALT1
MYC,C1GALT1
AHR,C1GALT1
TFAP2C,C1GALT1
FXR1,ZNF143
MEIS3,ZNF143
TCOF1,ZNF143
ANKRD1,ZNF143
POLR2B,ZNF143
CNBP,ZNF143
ASCC3,ZNF143
HDAC1,ZNF143
CDKN1A,ZNF143
TCF7L1,ZNF143
SRRM1,FHL2
POLR2D,FHL2
DEDD,FHL2
MIS18BP1,FHL2
TFE3,FHL2
BDP1,FHL2
DDX20,FHL2
POLR3E,FHL2
GTF2H2,FHL2
RUVBL2,FHL2
MYC,NUP37
NFYB,NUP37
SRF,MUSTN1
POU5F1,HMGXB4
ZNF766,HMGXB4
EGF,HMGXB4
SIRT2,HMGXB4
SALL2,HMGXB4
XRCC5,HMGXB4
ID3,HMGXB4
ZNF143,HMGXB4
ZNF202,HMGXB4
TFDP1,HMGXB4
HNF4A,AASS
ELF1,NCOA6
JMJD1C,NCOA6
ZNF397,NCOA6
SSB,NCOA6
TAF1B,NCOA6
JUND,NCOA6
SRF,NCOA6
CSDE1,NCOA6
EGFR,NCOA6
EYA3,NCOA6
STAT2,VRK1
TP53,VRK1
SMAD2,TAF11
ANKRD1,TAF11
TBX3,TAF11
GATA4,TAF11
HTATSF1,TAF11
HMGXB4,TAF11
GTF2I,TAF11
FOXM1,TAF11
SMAD5,TAF11
RFX5,TAF11
ZNF239,DDX5
ILF3,DDX5
BCL11A,DDX5
POLR2F,DDX5
BTG2,DDX5
MAPK1,DDX5
GLI1,DDX5
SMARCD2,DDX5
ZNF74,DDX5
TAF5,DDX5
MYC,PPIL1
HNF4A,CRYZL1
POU5F1,CRYZL1
NFYB,CRYZL1
POU2F1,CRYZL1
FOXM1,PPFIBP2
TCF3,PPFIBP2
JUN,PPFIBP2
TFAP2C,PPFIBP2
TP53,PPFIBP2
NR3C1,PPFIBP2
HNF4A,PPFIBP2
FOXA1,PPFIBP2
ZIC2,PPFIBP2
E2F4,RRM1
NR3C1,RRM1
TFDP1,RRM1
BPTF,RRM1
TP53,RRM1
CREB3L2,CBX3
HMGA2,CBX3
ZNF146,CBX3
RAD51,CBX3
TCF7L1,CBX3
RAD54B,CBX3
HMGN3,CBX3
VEZF1,CBX3
LHX1,CBX3
BPTF,CBX3
GTF2F2,ZFP36
ZNF160,ZFP36
GLIS3,ZFP36
REST,ZFP36
ENO1,ZFP36
HINFP,ZFP36
NFATC2,ZFP36
PITX2,ZFP36
CRABP2,ZFP36
GATAD2B,ZFP36
NOTCH3,BTG1
THRB,BTG1
ZNF581,BTG1
ID3,BTG1
POLR3D,BTG1
CCND1,BTG1
IVNS1ABP,BTG1
MCM5,BTG1
ETV4,BTG1
HNRNPD,BTG1
MYC,TMEM120A
EGR1,TMEM120A
E2F4,CENPU
ELF1,ZNF107
PIAS2,ZNF107
KDM4C,ZNF107
RBBP7,ZNF107
GABPB1,ZNF107
GTF2I,ZNF107
SMARCA4,ZNF107
NCOA6,ZNF107
GTF2E1,ZNF107
HMGXB4,ZNF107
PPARA,ACOX2
CEBPA,ACOX2
HNF4A,ACOX2
TFAP2C,YARS
MYC,YARS
AHR,YARS
PAX6,YARS
GTF2F2,DAB2
PWP1,DAB2
RFC1,DAB2
MED21,DAB2
MAZ,DAB2
ZNF143,DAB2
ENO1,DAB2
GATA4,DAB2
JUN,DAB2
RNPS1,DAB2
ETV1,RNPS1
SNRPD1,RNPS1
SERTAD3,RNPS1
EGF,RNPS1
CREB3L3,RNPS1
ZNF208,RNPS1
SRSF1,RNPS1
WDR5,RNPS1
ASCC3,RNPS1
EGR1,RNPS1
EGR1,GGCT
MYC,GGCT
HIPK2,EOMES
TAF6,EOMES
TAF11,EOMES
TBX3,EOMES
ZNF397,EOMES
NEIL2,EOMES
ARID3B,EOMES
TCF25,EOMES
VEZF1,EOMES
ELAVL2,EOMES
NAA15,ID3
ZNF567,ID3
GTF2H2,ID3
GEMIN2,ID3
CSRP2,ID3
SEC14L2,ID3
PSIP1,ID3
NME2,ID3
DPF2,ID3
NFYB,ID3
PHB2,IRF1
POLR2I,IRF1
SMARCC1,IRF1
OTX2,IRF1
EOMES,IRF1
ARID2,IRF1
FOXM1,IRF1
ILF3,IRF1
GTF2I,IRF1
CDX2,IRF1
MYC,TIMM9
HIPK2,SRSF6
EHMT1,SRSF6
TBX3,SRSF6
PIAS2,SRSF6
PMS1,SRSF6
TP53,SRSF6
PAWR,SRSF6
H1F0,SRSF6
TAF1B,SRSF6
TAF11,SRSF6
NFATC2,SF3B3
CEBPA,CDKN3
YBX1,CDKN3
CENPK,POLR2I
MAZ,POLR2I
GATA5,POLR2I
DEK,POLR2I
HDGF,POLR2I
ZNF638,POLR2I
SSRP1,POLR2I
XRCC6,POLR2I
PTMA,POLR2I
DDX54,POLR2I
PDGFA,ZBTB16
ENO1,ZBTB16
MED20,ZBTB16
BDP1,ZBTB16
SRSF1,ZBTB16
SNRPB,ZBTB16
SMARCD2,ZBTB16
DEDD,ZBTB16
HMGN3,ZBTB16
ESPL1,ZBTB16
HNF4A,LRR1
TFAP2C,TPD52L1
FOXA1,TPD52L1
ZIC2,TPD52L1
TCF3,TPD52L1
HDAC1,TPD52L1
EGR1,NUDT15
REST,NUDT15
NR2F2,NCOA1
ZNF208,NCOA1
ABT1,NCOA1
GABPB1,NCOA1
GEMIN2,NCOA1
TAF11,NCOA1
CRABP2,NCOA1
SMAD2,NCOA1
CDX2,NCOA1
GTF2I,NCOA1
DR1,BTG2
MXD1,BTG2
POLR2K,BTG2
MMS19,BTG2
TRIP13,BTG2
SKIL,BTG2
TCEB2,BTG2
MYBBP1A,BTG2
SRSF2,BTG2
PRDM1,BTG2
EHMT2,MAZ
CDX2,MAZ
PWP1,MAZ
POU5F1,MAZ
ZNF670,MAZ
TRIP13,MAZ
PDGFA,MAZ
DDX20,MAZ
CNBP,MAZ
GTF2E1,MAZ
GMEB1,ETV1
FOSB,ETV1
NUPR1,ETV1
ASCC3,ETV1
RUVBL2,ETV1
POLR2D,ETV1
ZNF589,ETV1
GATA5,ETV1
MTF2,ETV1
ZRANB2,ETV1
CREB1,USP44
E2F4,USP44
E2F3,USP44
E2F5,USP44
E2F7,USP44
SSBP2,SSBP2
ZBTB24,SSBP2
PIAS2,SSBP2
GATAD2B,SSBP2
MCM8,SSBP2
BIN1,SSBP2
HMGN2,SSBP2
SOX2,SSBP2
RFC1,SSBP2
AES,SSBP2
ETS1,NNAT
SRF,NNAT
BPTF,NNAT
ING1,SALL2
PITX2,SALL2
BCL11A,SALL2
DPF2,SALL2
ID2,SALL2
F2,SALL2
CTDSPL,SALL2
ZNF217,SALL2
PPARA,SALL2
MYCN,SALL2
ZIC2,HPX
CEBPA,HPX
CEBPD,HPX
FOXA2,HPX
PAPOLA,POLR2D
MATR3,POLR2D
ARID2,POLR2D
SUB1,POLR2D
IRF9,POLR2D
FOSB,POLR2D
DRAP1,POLR2D
OTX2,POLR2D
NR2F2,POLR2D
CXXC1,POLR2D
SRF,CEBPA
MAZ,CEBPA
TAF7,CEBPA
HMGB2,CEBPA
GATA4,CEBPA
SIRT1,CEBPA
GRHL1,CEBPA
SRSF10,CEBPA
DOT1L,CEBPA
SMAD3,CEBPA
MLXIPL,TNFAIP3
NR1I3,TNFAIP3
MAZ,TNFAIP3
IRF1,TNFAIP3
CHD8,TNFAIP3
TFDP1,TNFAIP3
HNRNPUL1,TNFAIP3
SIRT1,TNFAIP3
MYCN,TNFAIP3
SALL2,TNFAIP3
ZNF675,SP4
HMGXB4,SP4
TFDP1,SP4
TCF4,SP4
PDGFA,SP4
GMEB1,SP4
STAT2,SP4
HIST1H1B,SP4
BCL11B,SP4
TADA3,SP4
E2F7,PCNA
YBX1,PCNA
TCOF1,PCNA
E2F3,PCNA
GLI2,PCNA
AHR,PCNA
TFDP1,PCNA
MYC,PCNA
EZH2,PCNA
NFYB,PCNA
POLR2I,TBL1X
KHDRBS1,TBL1X
TGIF1,TBL1X
TAF7,TBL1X
SMARCE1,TBL1X
HMGN3,TBL1X
RREB1,TBL1X
HMGN2,TBL1X
NANOG,TBL1X
PTRF,TBL1X
ZNRD1,LIN28A
MCM3,LIN28A
ZNF589,LIN28A
EIF5B,LIN28A
ING1,LIN28A
MYBL2,LIN28A
ZNF101,LIN28A
NSD1,LIN28A
ZNF766,LIN28A
BMPR1A,LIN28A
EGR1,CENPW
ZNF217,ZIC3
EOMES,ZIC3
ZNF146,ZIC3
RAD54B,ZIC3
RUVBL1,ZIC3
TAF9B,ZIC3
NANOG,ZIC3
LDB2,ZIC3
HDGF,ZIC3
AEBP1,ZIC3
CREB3L2,PDGFA
DAB2,PDGFA
RBMX,PDGFA
KNTC1,PDGFA
PRDM1,PDGFA
ETV1,PDGFA
PBX1,PDGFA
NFIB,PDGFA
TCEB3,PDGFA
PSIP1,PDGFA
RUVBL2,ZFHX3
NEIL2,ZFHX3
ERCC8,ZFHX3
CREB3L2,ZFHX3
NFYB,ZFHX3
CREG1,ZFHX3
HIF3A,ZFHX3
NR1H3,ZFHX3
IRF3,ZFHX3
ASCC3,ZFHX3
MYC,WDYHV1
TRIP13,WDYHV1
HNF4A,PLA2G12B
HNF4A,HSD17B11
CEBPA,HSD17B11
TRERF1,ZRANB2
TCF4,ZRANB2
SOX4,ZRANB2
ZIC2,ZRANB2
CBX3,ZRANB2
HMGXB4,ZRANB2
TARBP2,ZRANB2
THRAP3,ZRANB2
TOP2B,ZRANB2
PSIP1,ZRANB2
E2F3,FAM64A
E2F7,FAM64A
E2F5,FAM64A
TP53,FAM64A
EGR1,FAM64A
E2F4,FAM64A
MAFF,SRSF1
MXD1,SRSF1
GTF3C5,SRSF1
PLAGL2,SRSF1
SMAD2,SRSF1
POLR2I,SRSF1
YEATS4,SRSF1
CREB1,SRSF1
BRIP1,SRSF1
IVNS1ABP,SRSF1
EGR1,HPRT1
TFAP2C,HPRT1
JAG1,PAX6
RARG,PAX6
PDLIM7,PAX6
CDX2,PAX6
TARDBP,PAX6
NFYB,PAX6
PSIP1,PAX6
SSRP1,PAX6
HCFC1,PAX6
MEF2C,PAX6
WBP11,NR3C1
POLR2G,NR3C1
ANKRD1,NR3C1
MCM6,NR3C1
RFC1,NR3C1
REST,NR3C1
ZNF227,NR3C1
TCEB2,NR3C1
GLI2,NR3C1
ETV1,NR3C1
EGR1,DLGAP5
E2F4,DLGAP5
TOPORS,TRIM28
PDLIM7,TRIM28
YEATS4,TRIM28
CSRP2,TRIM28
KLF5,TRIM28
BRCA2,TRIM28
MAPK1,TRIM28
RBMX,TRIM28
PITX1,TRIM28
PEG3,TRIM28
HNF4A,BPHL
POU2F1,BPHL
HNF4A,PYGL
FOXA1,PYGL
TFAP2C,PYGL
MYC,PYGL
CEBPA,PYGL
SCD5,SKIL
CHAF1A,SKIL
ZHX1,SKIL
CREB3L3,SKIL
IRF3,SKIL
MMS19,SKIL
TAF5,SKIL
SALL2,SKIL
SMAD3,SKIL
MLXIPL,SKIL
DDIT3,MRPS27
CEBPA,MRPS27
E2F7,STMN1
E2F5,STMN1
MYC,STMN1
TP53,STMN1
CREB1,STMN1
E2F4,STMN1
EGR1,STMN1
JUN,STMN1
E2F3,STMN1
XBP1,STMN1
MYC,LAMC1
AHR,LAMC1
CREB1,LAMC1
FOXP1,LAMC1
DDIT3,LAMC1
JUN,LAMC1
SMAD3,LAMC1
CEBPA,LAMC1
ASCC3,SMARCA4
KLF5,SMARCA4
SMAD2,SMARCA4
CNBP,SMARCA4
GRHL1,SMARCA4
ZNF287,SMARCA4
TIMELESS,SMARCA4
SNRPD1,SMARCA4
DPF2,SMARCA4
HIPK2,SMARCA4
MYC,CMC1
POLR2G,MED4
ID3,MED4
SRSF1,MED4
KNTC1,MED4
FOSL1,MED4
SALL3,MED4
SKIL,MED4
TCF7L1,MED4
DDB2,MED4
TEAD4,MED4
CRABP2,GABPB1
TFE3,GABPB1
MYCN,GABPB1
CSRP2,GABPB1
HNRNPAB,GABPB1
BTG1,GABPB1
DRAP1,GABPB1
HMGA1,GABPB1
POU5F1,GABPB1
AEBP2,GABPB1
DDX20,TAF6
H1F0,TAF6
TFE3,TAF6
ZNF217,TAF6
RAD51,TAF6
ZNF107,TAF6
HMGA2,TAF6
ECD,TAF6
IVNS1ABP,TAF6
SP100,TAF6
CREB1,PEF1
SRSF3,HIST1H1B
ZNF398,HIST1H1B
DOT1L,HIST1H1B
JAZF1,HIST1H1B
ORC2,HIST1H1B
TNFAIP3,HIST1H1B
RBBP7,HIST1H1B
FXR1,HIST1H1B
TOP2B,HIST1H1B
NFKBIZ,HIST1H1B
PTRF,MCM5
TCF19,MCM5
ZNF766,MCM5
RBPJ,MCM5
AEBP2,MCM5
BIN1,MCM5
ZFP42,MCM5
SIRT1,MCM5
MYBL2,MCM5
ING5,MCM5
HNF4A,EPHX2
FOXA2,AMBP
STAT2,AMBP
HNF4A,AMBP
FOXA1,AMBP
MYC,AMBP
SIRT2,ZNF766
MAF,ZNF766
POLR1B,ZNF766
CDX2,ZNF766
ETV5,ZNF766
HNRNPD,ZNF766
ANKRD1,ZNF766
LDB2,ZNF766
AFF4,ZNF766
POLR3D,ZNF766
TGIF1,IQGAP2
MYC,IQGAP2
DDIT3,IQGAP2
AHR,IQGAP2
HNF4A,IQGAP2
FOXA1,IQGAP2
CEBPA,IQGAP2
MYC,DDX39A
HIPK2,DDX39A
E2F4,DDX39A
F2,EWSR1
CBX3,EWSR1
SMARCA5,EWSR1
RUVBL2,EWSR1
DAXX,EWSR1
PBX1,EWSR1
BTG2,EWSR1
PAX6,EWSR1
ELAVL2,EWSR1
KLF6,EWSR1
BRCA1,RUVBL2
CRABP2,RUVBL2
SOX2,RUVBL2
MAPK1,RUVBL2
ZNF581,RUVBL2
TARDBP,RUVBL2
SOX4,RUVBL2
TEAD4,RUVBL2
ANKRD1,RUVBL2
RBM39,RUVBL2
ETS1,MYC
EED,MYC
POLR2F,MYC
EHMT2,MYC
ANKRD1,MYC
GABPB1,MYC
CCND1,MYC
LHX1,MYC
TCF4,MYC
LIN28A,MYC
PHB2,POLR2B
FOXP1,POLR2B
POLR2B,POLR2B
KLF5,POLR2B
JAZF1,POLR2B
FHL2,POLR2B
SALL2,POLR2B
ASCC3,POLR2B
TRIP13,POLR2B
ILF2,POLR2B
DDX5,FBL
TCF4,GNRH2
E2F7,PITX2
RNPS1,PITX2
HMGXB4,PITX2
SNRPD1,PITX2
CEBPZ,PITX2
JUN,PITX2
MCM4,PITX2
ERCC8,PITX2
SRSF2,PITX2
MYCN,PITX2
EGR1,ODF2L
PA2G4,POLR1E
FUBP1,POLR1E
NSD1,POLR1E
THAP11,POLR1E
KDM4C,POLR1E
CREB3L4,POLR1E
TOP2B,POLR1E
NFATC2,POLR1E
ZNF239,POLR1E
POLR1E,POLR1E
MED30,GTF2E1
TFDP1,GTF2E1
MCM4,GTF2E1
DNMT1,GTF2E1
TCEB3,GTF2E1
ZNF217,GTF2E1
PHB2,GTF2E1
CREG1,GTF2E1
FOXH1,GTF2E1
MMS19,GTF2E1
THRB,BRCA1
MCM6,BRCA1
SALL2,BRCA1
JUND,BRCA1
ILF2,BRCA1
DNMT1,BRCA1
SNAPC1,BRCA1
NUPR1,BRCA1
TAF6,BRCA1
TRIM25,BRCA1
MYC,DCAF13
EGR1,CEP70
KAT7,CEP70
ZBTB16,CEP70
NRIP1,CEP70
BCL11A,GTF3C5
ZNF567,GTF3C5
HMGXB4,GTF3C5
NCOA6,GTF3C5
ZNF74,GTF3C5
CSRP2,GTF3C5
HCFC1,GTF3C5
CREB3L3,GTF3C5
ZBTB3,GTF3C5
KLF5,GTF3C5
EGR1,WDHD1
XRCC6,ZHX1
PHB2,ZHX1
SMARCA4,ZHX1
RFXANK,ZHX1
ORC2,ZHX1
CNOT7,ZHX1
HDAC1,ZHX1
MCM4,ZHX1
ZNF217,ZHX1
SNRPB,ZHX1
RAD51,ING1
PAPOLA,ING1
EHMT1,ING1
NUPR1,ING1
DRAP1,ING1
AEBP1,ING1
KHDRBS1,ING1
DDX54,ING1
PIAS2,ING1
LHX1,ING1
FOSB,KDM4C
CSDE1,KDM4C
CEBPD,KDM4C
TCERG1,KDM4C
ABT1,KDM4C
LHX1,KDM4C
HNF1B,KDM4C
JUND,KDM4C
ZNRD1,KDM4C
FHL2,KDM4C
DRAP1,RNF2
JMJD1C,RNF2
ZNHIT3,RNF2
JUND,RNF2
FOXA2,RNF2
SP4,RNF2
ADNP,RNF2
GATA6,RNF2
PRDM1,RNF2
ZNF202,RNF2
TFAP2C,TNNI3
MYC,TNNI3
AHR,TNNI3
JUND,TNNI3
JUN,TNNI3
FOSB,TNNI3
FOSL1,TNNI3
E2F5,HMGA2
FOXH1,HMGA2
ZNF638,HMGA2
TBX3,HMGA2
TOP2B,HMGA2
SEC14L2,HMGA2
MCM7,HMGA2
ZNF227,HMGA2
SMARCE1,HMGA2
MIS18BP1,HMGA2
PITX1,WDR5
EED,WDR5
ZNF567,WDR5
NR2F2,WDR5
BPTF,WDR5
PBX1,WDR5
POLR1D,WDR5
THRAP3,WDR5
ZNF675,WDR5
TCEB3,WDR5
DDX20,TCF19
NRIP1,TCF19
ZNF91,TCF19
TCEB3,TCF19
ETV1,TCF19
ATF3,TCF19
MLXIPL,TCF19
DDB2,TCF19
SIRT2,TCF19
TCOF1,TCF19
DDB2,RFX6
IRF9,RFX6
FOXH1,RFX6
ZNF675,RFX6
PTTG1,RFX6
HNRNPAB,RFX6
PA2G4,RFX6
KAT7,RFX6
JARID2,RFX6
MAFF,RFX6
HIST1H1B,TCF7L1
NR2F6,TCF7L1
DDB2,TCF7L1
ZIC2,TCF7L1
DEK,TCF7L1
ARID2,TCF7L1
DNMT3B,TCF7L1
PTRF,TCF7L1
BDP1,TCF7L1
ZNF227,TCF7L1
AEBP1,POU2F1
ELAVL2,POU2F1
CRABP2,POU2F1
ZIC3,POU2F1
BRIP1,POU2F1
RBM39,POU2F1
ZNF160,POU2F1
REST,POU2F1
EGFR,POU2F1
TCEB1,POU2F1
DNAJC2,SUV39H2
BRCA1,SUV39H2
HIF1AN,SUV39H2
SMAD5,SUV39H2
CRABP2,SUV39H2
ZNF766,SUV39H2
NFYB,SUV39H2
GTF2H2,SUV39H2
DDB2,SUV39H2
POLR2F,SUV39H2
MCM8,ANKRD1
PIAS3,ANKRD1
SNRPD1,ANKRD1
ZNF644,ANKRD1
FOXH1,ANKRD1
LIN28A,ANKRD1
HCFC1,ANKRD1
CHD8,ANKRD1
OTX2,ANKRD1
RBPJ,ANKRD1
CREB1,LAPTM4B
MYC,LAPTM4B
TCF3,LAPTM4B
CHAF1A,BLM
TP53,BLM
RAD51,BLM
KLF5,ZNF101
GTF3C2,ZNF101
AHR,ZNF101
ZNF33A,ZNF101
GLI2,ZNF101
NR1I3,ZNF101
EEF1A1,ZNF101
KDM4C,ZNF101
ZNF202,ZNF101
GATA5,ZNF101
MYC,IFITM2
E2F4,DROSHA
NR2F2,DROSHA
GATAD2B,H1F0
FOXA2,H1F0
MED20,H1F0
NAA15,H1F0
DNMT1,H1F0
TFAP2C,H1F0
ZNF202,H1F0
POLR3E,H1F0
TEAD4,H1F0
RNF19A,H1F0
JUND,BMP2
PTTG1,BMP2
TRERF1,BMP2
SALL2,BMP2
ZNF354A,BMP2
SERTAD3,BMP2
HDAC1,BMP2
RUVBL1,BMP2
TOPORS,BMP2
TAF5,BMP2
TCF19,NAA15
NONO,NAA15
TFAP2C,NAA15
DNAJC2,NAA15
JARID2,NAA15
CREB3L4,NAA15
PMS1,NAA15
DNMT3B,NAA15
CREB3L2,NAA15
ZSCAN21,NAA15
PITX2,JARID2
GLI1,JARID2
PSIP1,JARID2
BTG1,JARID2
MXD1,JARID2
FOSL2,JARID2
MIS18BP1,JARID2
ZNF208,JARID2
RFXANK,JARID2
GTF2E1,JARID2
HNF4A,PRKCE
E2F7,PRKCE
TFAP2C,PRKCE
TP53,PRKCE
CREB1,PRKCE
E2F4,PRKCE
ETS1,PRKCE
E2F5,PRKCE
E2F3,PRKCE
ATF3,PRKCE
MCM8,BIN1
ZNF354A,BIN1
COPS5,BIN1
EGF,BIN1
ZNF227,BIN1
