TF_gene,Target_gene
PA2G4,TCP1
GTF2F1,TCP1
RBBP7,TCP1
ZFX,SON
CTCF,SON
CEBPA,CD68
KLF4,CD68
HDAC1,CD68
POLR2G,CD68
SRSF9,CD68
COPS2,COPS6
CTCF,COPS6
COPS5,COPS6
SUPT4H1,COPS6
BAZ1A,COPS6
ID3,COPS6
AHR,NAP1L4
HAX1,STAT3
MED21,STAT3
FOS,STAT3
ZFX,STAT3
IRF1,STAT3
SP1,STAT3
TRPS1,STAT3
BHLHE40,STAT3
JUN,STAT3
RELA,STAT3
ZFX,RPS28
CTCF,RPS28
CEBPA,RPS28
STAT1,RPS28
TRP53,RPS28
SRSF6,RPS28
KLF4,RPS5
ZFX,RPS5
RELA,RPS5
RBBP4,RPS5
CEBPA,RPS5
POLR2F,RPS5
KLF4,HSP90AA1
POLR2H,HSP90AA1
SP1,HSP90AA1
CEBPA,HSP90AA1
AHR,HSP90AA1
MED27,HSP90AA1
KLF4,2810417H13RIK
ZFX,2810417H13RIK
MCM6,2810417H13RIK
MCM4,2810417H13RIK
MCM3,2810417H13RIK
CTCF,2810417H13RIK
FOSB,2810417H13RIK
APEX1,CNOT6L
CNOT8,CNOT6L
CNOT2,CNOT6L
ZFX,CNOT6L
STAT3,CNOT6L
POLR2B,SRSF6
POLR2F,SRSF6
POLR2I,SRSF6
POLR2J,SRSF6
POLR2H,SRSF6
POLR2G,SRSF6
POLR2K,SRSF6
GTF2F1,SRSF6
AHR,SRSF6
ZFX,SRSF6
CEBPA,PPP2R5C
REL,PPP2R5C
STAT6,PPP2R5C
POLR2G,PPP2R5C
CTCF,GBP6
POLR2H,GBP6
POLR2J,GBP6
ZFX,GBP6
IRF2,SFPQ
PER1,SFPQ
SMARCA4,SFPQ
ZFX,SFPQ
RBL2,SFPQ
CTCF,UQCRC1
ZFX,UQCRC1
TCEA1,UQCRC1
ZFX,HAT1
KLF4,UQCRB
ZFX,UQCRB
CTCF,UQCRB
NFE2L2,UQCRB
CEBPA,2410015M20RIK
TRP53,2410015M20RIK
CNOT8,2410015M20RIK
ZFX,2410015M20RIK
CTCF,2410015M20RIK
AHR,2410015M20RIK
MEF2A,2410015M20RIK
RBBP4,TMEM59
RBL2,RPLP1
EIF5B,RPLP1
UPF1,RPLP1
NME2,RPLP1
ZFX,RPLP1
ZNRD1,RPLP1
POLR2G,ECH1
NR3C1,ECH1
ZFX,ECH1
ARL6IP5,ARID1B
SMARCA4,ARID1B
ZFX,ARID1B
STAT3,ARID1B
FOS,ARID1B
CTCF,ARID1B
JUN,ARID1B
MED27,ARID1B
POLR2B,COPZ1
MED1,COPZ1
SMAD4,COPZ1
ZFX,1110007C09RIK
EGR2,1110007C09RIK
JUNB,1110007C09RIK
RELA,1110007C09RIK
TAF6,1110007C09RIK
MEF2A,CRIPT
MEF2A,RGS10
CREBBP,RGS10
REL,ATP5J
EGR2,ATP5J
NCOA3,ATP5J
COPS5,ATP5J
CEBPA,ATP5J
MED1,ATP5J
EGR1,ATP5J
AHR,ATP5J
ZFX,ATP5J
MAFF,VDR
GTF2B,VDR
NR4A1,VDR
NR3C1,VDR
FOSB,VDR
SP1,VDR
STAT1,VDR
POLR2B,VDR
JUNB,VDR
MED1,VDR
JUN,PRDX6
CTCF,PRDX6
SP1,PRDX6
FOS,2310016C08RIK
SFPI1,2310016C08RIK
KLF4,2310016C08RIK
ZNRD1,PREB
SFPQ,PREB
ZFX,PREB
TRP53,PREB
HCLS1,CD53
IRF2,CD53
ZFX,CD53
CTCF,CD53
ZFX,SUCLG1
AHR,SUCLG1
HIF1A,SUCLG1
BACH1,SUCLG1
TRP53,PDCD5
ZFX,NIPSNAP3B
STAT1,NIPSNAP3B
RELA,NIPSNAP3B
KLF4,NIPSNAP3B
POLR2F,NIPSNAP3B
NFKBIB,NIPSNAP3B
FOS,SGK1
BACH1,SGK1
KLF4,SGK1
ZFX,SGK1
NR3C1,SGK1
TRP53,SGK1
FOSB,CTNNA1
CTNNB1,CTNNA1
ZFX,CTNNA1
CHD7,CTNNA1
JUN,CTNNA1
JUNB,CTNNA1
FOS,CTNNA1
FOS,ATF6
CREB3,ATF6
SUPT5H,ATF6
SSRP1,ATF6
KLF4,ATF6
ZFX,ATF6
JUNB,ATF6
JUN,ATF6
ZFX,ZFML
RELA,ZFML
MCM4,PLA2G7
HDAC1,PLA2G7
ZFX,PLA2G7
KLF4,PSMB6
FOS,PSMB6
POLR2F,PSMB6
TAF9,PSMB6
CEBPA,PSMB6
ZFX,PSMB6
AHR,PSMB6
NCOA3,PSMB6
MED21,GDI2
IRF4,GDI2
SP1,GDI2
AHR,HMGN2
CEBPA,HMGN2
SP1,HMGN2
ETS2,HMGN2
EIF5B,HMGN2
SRSF9,KPNA2
TRP53,KPNA2
TAF9,KPNA2
CTCF,ATP6V0C
RDBP,ATP6V0C
JUN,ATP6V0C
EGR2,ATP6V0C
EGR1,ATP6V0C
GTF2F1,ATP6V0C
CREBBP,ATP6V0C
JUNB,DOK2
EGR1,DOK2
NFKB1,DOK2
TCEB2,DOK2
TCEB1,DOK2
ZFX,DOK2
AHR,ATP1B3
ZFX,ATP1B3
KLF4,ATP1B3
TCEB1,ATP1B3
STAT1,CD274
IRF1,CD274
SMAD2,DERP6
SUPT16H,DERP6
POLR2F,TOB1
NFKB1,TOB1
STAT1,TOB1
NR3C1,TOB1
IRF1,TOB1
IRF2,TOB1
STAT3,TOB1
CNOT8,TOB1
NFE2L2,TIMM23
KLF4,TIMM23
AHR,TIMM23
ZFX,TIMM23
STAT6,HERPUD1
CREB3,HERPUD1
EGR1,HERPUD1
XBP1,HERPUD1
DNMT3A,HERPUD1
AHR,HERPUD1
SMAD2,HSP90B1
NFKB1,HSP90B1
POLR2I,HSP90B1
GTF2A1,HSP90B1
AHR,HSP90B1
CEBPA,HSP90B1
ZFX,HSP90B1
TRP53,HSP90B1
RBBP7,GATAD2A
BACH1,GATAD2A
AHR,GATAD2A
KLF4,GATAD2A
SRSF1,GATAD2A
CTCF,GATAD2A
MTA2,GATAD2A
HDAC1,GATAD2A
EGR1,GATAD2A
STAT1,GATAD2A
AHR,EIF1AX
FOSB,EIF1AX
JUN,EIF1AX
FOS,EIF1AX
EGR1,EIF1AX
IRF2,EIF1AX
JUNB,EIF1AX
STAT1,EIF1AX
ZFX,HSD17B10
EGR1,DAB2
MEF2A,DAB2
FOS,DAB2
HIF1A,DAB2
CEBPA,DAB2
SFPI1,DAB2
NR3C1,YEATS4
SMARCB1,YEATS4
REL,ZBTB8OS
EGR2,ZBTB8OS
CTCF,ZBTB8OS
ZFX,ZBTB8OS
BACH1,ZBTB8OS
FOS,ZBTB8OS
MED15,ZBTB8OS
KLF4,S100A6
CTCF,S100A6
TRP53,S100A6
ZFX,S100A6
POLR2F,S100A6
RELA,S100A6
TCEB3,ELL2
CTCF,ELL2
POLR2I,DPY30
CXXC1,DPY30
HIF1A,RNASEK
AHR,RNASEK
NFKB1,CHCHD2
JUN,CHCHD2
CTCF,CHCHD2
NCOA3,CHCHD2
ZFX,CHCHD2
STAT6,DENND4A
REL,DENND4A
STAT3,DENND4A
STAT1,DENND4A
TGIF1,DENND4A
EGR2,DENND4A
RELA,DENND4A
SMARCA4,DENND4A
POLR2J,POMP
ZFX,POMP
EGR1,POMP
CEBPA,DNAJB6
SRSF6,DNAJB6
SP1,DNAJB6
ZFX,DNAJB6
STAT3,DNAJB6
CREBBP,DNAJB6
ATF4,DNAJB6
KLF4,COMMD3
CTCF,COMMD3
ZFX,COMMD3
TCEB1,COMMD3
CEBPA,COMMD3
TOX4,COMMD3
HNRNPD,SEPW1
PCBP2,SEPW1
CTCF,MRPL27
SMARCA4,MRPL27
EGR2,MRPL28
EGR1,MRPL28
POLR2E,MRPL28
AHR,MRPL28
CTCF,MRPL28
CDC5L,MRPL28
STAT3,MRPL28
NR3C1,MRPL28
ZFX,MRPL28
AHR,ANXA4
STAT3,ANXA4
BACH1,ANXA4
SRSF6,ANXA4
ZFX,ANXA4
RELA,ANXA4
CTCF,H2AFV
TAF9,H2AFV
BACH1,H2AFV
POLR2H,H2AFV
HDAC1,H2AFV
RELA,RPS14
NCOA3,RPS14
ZFX,RPS14
CREB3,RPS14
USF2,RPS14
IRF1,RPS14
CNOT2,TARDBP
RDBP,TARDBP
ARID1A,TARDBP
GTF2E2,TARDBP
REL,TARDBP
RELA,TARDBP
ZFX,TARDBP
LDB1,TARDBP
ZFX,BUD31
JUN,BUD31
TRP53,BUD31
STAT3,BUD31
MED1,BUD31
MEF2A,BUD31
RDBP,BUD31
FOS,BUD31
JUNB,BUD31
CTCF,BUD31
ZFX,TUBB6
FOS,TUBB6
CTCF,TUBB6
EGR2,TUBB6
JUN,TUBB6
POLR2G,TUBB6
EGR1,TUBB6
JUNB,TUBB6
BACH1,TUBB6
FOSB,TUBB6
SFPQ,GRN
ZFX,GRN
IRF1,GRN
STAT3,GRN
EGR1,GRN
TRP53,MRPL23
ZFX,MRPL23
POLR2D,TNFAIP2
KLF4,TNFAIP2
ZFX,TNFAIP2
POLR3K,NME1
POLR1D,NME1
ZFX,NME1
POLR2G,NME1
POLR2B,NME1
POLR2F,NME1
ZNRD1,NME1
POLR2I,NME1
EHMT1,NME1
TOP2B,CDC42
AHR,CDC42
TRP53,CDC42
SNRPD1,CDC42
SRSF1,CDC42
CTNNB1,CDC42
POLR2F,CDC42
GTF2I,CDC42
FOS,CDC42
CTCF,EHMT1
DNMT3A,EHMT1
EGR1,EHMT1
EGR2,EHMT1
NFAT5,EHMT1
KLF4,EHMT1
TAF9,WHSC1L1
ZFX,WHSC1L1
CTCF,WHSC1L1
HDAC1,CCL9
STAT6,CCL9
KLF4,CCL9
NFKB1,CCL9
TRP53,CCL9
SMAD4,CCL9
ZFX,UBC
SMAD2,UBC
NFKBIA,UBC
SMAD4,UBC
EGR2,UBC
CBFB,UBC
NFE2L2,UBC
TARDBP,UBC
JUNB,UBC
STAT1,UBC
GTF2I,CFDP1
KLF4,CFDP1
SRSF6,CFDP1
BACH1,CFDP1
SP1,CFDP1
EIF5B,CFDP1
RELA,MYL6
CTCF,MYL6
POLR2G,MYL6
NR3C1,MYL6
JUN,MYL6
ZFX,RPL41
NFKB1,IL1B
RELA,IL1B
MYD88,IL1B
REL,IL1B
MAFF,IL1B
MAPK14,IL1B
MAPK1,IL1B
NFKBIZ,IL1B
FOS,IL1B
MAPK3,IL1B
RELA,RPL34
NCOA3,RPL34
UBTF,CTCFL
STAT3,CTCFL
IRF2,CTCFL
JUN,TMEM128
CTCF,TMEM128
DNMT3A,TMEM128
REL,TMEM128
SMARCA4,ACTG1
AHR,ACTG1
EGR1,ACTG1
ZFX,ACTG1
KLF4,ACTG1
CEBPA,ACTG1
ZFX,NDUFA2
MEF2A,NDUFA2
EIF5B,MSN
REL,MSN
JUNB,MSN
TRIM28,MSN
ZFX,MSN
CTCF,MSN
POLR2E,TUBA1A
JUN,TUBA1A
KLF4,TUBA1A
EGR2,TUBA1A
SUPT5H,TUBA1A
CTCF,BC056474
LDB1,BC056474
STAT1,BC056474
FOS,BC056474
NFKB1,BC056474
CEBPA,BC056474
MCM3,BC056474
SP1,ETFA
HDAC1,ETFA
MCM7,ETFA
KLF4,ETFA
CNOT8,ETFA
ZFX,RPL19
UPF1,RPL19
POLR2F,RPL19
KLF4,RPL19
POLR2G,RPL19
EGR2,RPL19
EIF5B,RPL19
POLR2E,RPL19
BTF3,RPL19
TAF6,HK2
MED21,HK2
ZFX,HK2
NCOR2,HK2
POLR2J,HK2
HIF1A,HK2
CREBBP,HK2
KLF4,BC031181
ZFX,BC031181
EGR1,BC031181
HIF1A,BC031181
POLR2H,BC031181
RELA,CXXC1
ZFX,CXXC1
CTCF,CXXC1
CREBBP,ENO1
KLF4,ENO1
JUN,ENO1
EGR1,ENO1
HIF1A,ENO1
SMARCA4,ENO1
ZFX,MCM7
MCM3,MCM7
TCEA1,MCM7
DNMT1,MCM7
AHR,MCM7
TRP53,MCM7
NFE2L2,MCM7
HMGB2,MCM7
MCM4,MCM7
MCM6,MCM7
TCF12,ID3
EGR1,ID3
SMAD4,ID3
CTBP1,ID3
MEF2A,ID3
COPS5,ID3
STAT1,ID3
KLF4,ID3
STAT6,ID3
STAT3,ID3
CTBP1,HDAC1
BHLHE40,HDAC1
SP1,HDAC1
ZBTB7A,HDAC1
RBL2,HDAC1
GATAD2A,HDAC1
ATF3,HDAC1
RELA,HDAC1
SRSF1,HDAC1
DNMT1,HDAC1
TCEB2,NDUFA7
TCEB1,GM10653
CTCF,GM10653
SNRPD1,CHCHD1
EIF5B,CHCHD1
SMAD2,CHCHD1
SFPQ,CHCHD1
MED15,NCK1
ZFX,NCK1
STAT1,NCK1
KHDRBS1,NCK1
RELA,RPL36
CTCF,RPL36
ARID1A,RPL36
JUN,RPL36
REL,CKLF
EGR1,CKLF
KLF4,HBXIP
NFAT5,HBXIP
TCEB2,HBXIP
KLF4,VAPA
JUN,VAPA
JUNB,VAPA
CTCF,VAPA
TRP53,VAPA
FOS,VAPA
FOSB,VAPA
STAT6,GNB2L1
AHR,GNB2L1
EGR2,GNB2L1
IRF1,GNB2L1
HDAC1,GNB2L1
TCEB1,GNB2L1
STAT1,GNB2L1
NFE2L2,CD81
ZFX,CD81
FOS,CD81
PER1,CD81
EGR2,CCT4
CTCF,CCT4
ZFX,ACTR2
CEBPA,ACTR2
TRP53,ACTR2
CREBBP,ACTR2
BACH1,ACTR2
KLF4,ACTR2
ATF2,ACTR2
ZNRD1,HMGB1
CTCF,HMGB1
RDBP,HMGB1
ZFX,HMGB1
JUN,HMGB1
TCEB1,RPL37A
POLR2F,RPL37A
EIF5B,RPL37A
UPF1,RPL37A
STAT1,RPL37A
IRF1,RPL37A
NCOA3,LPL
CTCF,LPL
SP1,LPL
MED15,LPL
MED21,LPL
MED1,LPL
ZMYM2,LPL
FOS,LPL
MED27,LPL
CNOT6L,LPL
STAT1,HBP1
YEATS4,HBP1
SMARCB1,HBP1
SMAD4,HBP1
APEX1,GLRX
EGR1,GLRX
NFKB1,GLRX
AHR,GLRX
VDR,GLRX
PA2G4,GLRX
FOS,ACOT13
TAF6,ACOT13
IRF1,GHITM
TCEB3,GHITM
CEBPA,GHITM
BACH1,GHITM
ZFX,GHITM
CTCF,GHITM
NCOA3,SIRT2
CEBPA,SIRT2
EWSR1,SIRT2
CTCF,CAPNS1
POLR2G,CAPNS1
ELF1,CAPNS1
ETS2,LYZ1
KLF4,LYZ1
FOSB,LYZ1
IRF2,H3F3B
IRF1,H3F3B
STAT1,H3F3B
ZFX,H3F3B
KLF4,H3F3B
TAF7,H3F3B
SRSF6,SSRP1
POLR2B,SSRP1
TGIF1,SSRP1
TRP53,SSRP1
IRF4,SSRP1
ZFX,SSRP1
REL,CCL17
MCM6,CCL17
RELA,CCL17
POLR2K,CCL17
SP1,CCL17
TRIM28,CCL17
MEF2A,BATF3
JUNB,BATF3
IRF1,BATF3
TOB1,BATF3
SMAD2,GM11428
NFKBIA,GM11428
JUN,GM11428
POLR2A,GM11428
STAT3,GM11428
ZFX,2010107E04RIK
BACH1,2010107E04RIK
MED1,2010107E04RIK
RBBP7,2010107E04RIK
KLF4,FUBP3
IRF5,FUBP3
EGR1,FUBP3
POLR2J,FUBP3
ZFX,FUBP3
TFDP1,AIP
POLR2K,AIP
AHR,AIP
ZFX,AIP
JUNB,AIP
YBX1,AIP
SP1,CTSL
JUN,CTSL
RELA,CTSL
EGR1,CTSL
POLR2E,CTSL
EGR2,CTSL
ZFX,CTSL
ZFX,NDUFAB1
POLR2B,NDUFAB1
IRF2,NDUFAB1
TCEA1,NDUFAB1
CTCF,RAB7
POLR2B,RAB7
CEBPA,RAB7
SRSF3,RAB7
POLR2H,NAMPT
GTF2F1,NAMPT
POLR2B,NAMPT
SUZ12,CTCF
TGIF1,CTCF
STAT3,CTCF
ZFX,CTCF
UBTF,CTCF
TRIM28,SRRT
EWSR1,SRRT
TRP53,SRRT
STAT1,RPS11
SMARCA4,RPS11
POLR2I,RPS11
ZFX,VIM
KLF4,VIM
CEBPA,VIM
SMARCA4,VIM
AHR,VIM
SRSF9,VIM
STAT3,VIM
JUN,VIM
SP1,VIM
MEF2A,RLIM
RBPJ,RLIM
EGR2,RLIM
KLF4,RLIM
TGIF1,MAPKSP1
SMAD4,MAPKSP1
STAT6,MAPKSP1
EGR1,MAPKSP1
POLR2F,MAPKSP1
TRP53,ELF1
CTCF,ELF1
FOS,ELF1
RBBP4,PTP4A2
KLF4,PTP4A2
ZFX,PTP4A2
EGR1,PTP4A2
FOSB,RPS24
ZFX,RPS24
SNRPD1,RPS24
CTCF,RPS24
POLR2H,RPS24
SFPI1,AIF1
TAF6,AIF1
SMAD4,AIF1
NR3C1,AIF1
SP1,AIF1
ZFX,AIF1
ZMYND11,RPL13
AHR,RPL13
ZFX,RPL13
POLR2K,RPL13
SUPT6H,RPL13
JUN,RPL13
CTCF,CDKN1A
ATF4,CDKN1A
ID2,CDKN1A
TRP53,CDKN1A
CEBPA,CDKN1A
SMAD2,CDKN1A
MCM7,CDKN1A
SP1,CDKN1A
RBPJ,CDKN1A
SMAD4,CDKN1A
HIF1A,LGMN
STAT1,LGMN
CREB3,CREBBP
LASS2,CREBBP
CTNNB1,CREBBP
MITF,CREBBP
GTF2B,CREBBP
ATF4,CREBBP
NCOA3,CREBBP
SNRPD1,CREBBP
REL,CREBBP
NFE2L2,CREBBP
KLF4,PDZD11
NR3C1,PDZD11
NFKB1,PDZD11
ZFX,NCF4
RELA,NCF4
KDM2B,NCF4
GATAD2A,NCF4
HCLS1,NCF4
AHR,NCF4
ZFX,COPS2
JUN,COPS2
CTNNB1,COPS2
STAT6,COPS2
SSB,COPS2
JUN,PGD
RELA,PGD
FOS,PGD
FOSB,PGD
SRSF9,PGD
ATF4,PGD
JUNB,PGD
TCF7L2,JUP
EGR2,JUP
SRSF1,JUP
CEBPA,JUP
RUNX1,JUP
CTCF,SEC61B
MED8,SEC61B
RBL2,SEC61B
SRSF6,ATP5G2
KLF4,ATP5G2
ZFX,ATP5G2
RDBP,MRPL18
POLR2B,MRPL18
ZFX,MRPL18
SMARCA5,MRPL18
NME2,SLC35B1
FOSB,SLC35B1
SP1,SLC35B1
ATF2,SLC35B1
FOS,SLC35B1
CTCF,SLC35B1
SNRPD1,AK177731
AHR,MRPL20
STAT6,MRPL20
MBD2,MRPL20
NFE2L2,MRPL20
LDB1,MRPL20
CTCF,MRPL20
TRP53,TMEM50A
RELA,TMEM50A
FOS,TMEM50A
KLF4,TMEM50A
TAF9,TMEM50A
CTNNB1,TMEM50A
EIF5B,RPL37
SSB,RPL37
ZFX,RPL37
RBBP4,RPL37
POLR2F,RPL37
UPF1,RPL37
PA2G4,RPL37
MED21,PYCARD
SP1,PYCARD
SMAD4,PYCARD
NCOA4,GPNMB
NFKB1,GPNMB
CTCF,GPNMB
MEF2A,GPNMB
BACH1,NDUFS5
MEF2A,NDUFS5
POLR2E,NDUFS5
STAT1,NDUFS5
SP1,NDUFS5
TGIF1,GYG
POLR2F,GYG
SP1,GYG
CTCF,NPTN
EGR2,NPTN
EZH2,OST4
ZFX,OST4
CEBPA,OST4
AHR,OST4
STAT1,ETV3
ZFX,ETV3
JUN,ETV3
STAT3,ETV3
STAT6,ETV3
ZFX,SUPT6H
JUN,SUPT6H
SUPT5H,SUPT6H
SUPT16H,SUPT6H
CREB3,HEXA
STAT3,HEXA
ZFX,HEXA
MED21,HEXA
KLF4,1500032L24RIK
NFKBIA,1500032L24RIK
CTCF,1500032L24RIK
BACH1,1500032L24RIK
CEBPA,1500032L24RIK
RELA,LGALS9
JUN,LGALS9
NFAT5,VDAC3
STAT3,VDAC3
MCM4,VDAC3
SNRPD1,VDAC3
ZFX,RPL38
EIF5B,RPL38
KLF4,RPL38
CTCF,RPL38
UPF1,RPL38
POLR2K,RPLP2
TRP53,RPLP2
BACH1,ZFAND6
NFKBIA,ZFAND6
EZH2,ZFAND6
POLR2G,ZFAND6
SMARCA4,ZFAND6
CEBPA,ALAS1
MED1,ALAS1
GTF2B,ALAS1
NCOA3,ALAS1
TRP53,TANK
KLF4,TANK
SP1,TANK
TCEB3,TANK
JUN,TANK
SRSF1,TANK
JUN,SNX2
FOSB,SNX2
ZFX,SNX2
HMGB2,SNX2
KLF4,SKAP2
FOS,SKAP2
SMARCA4,SKAP2
SMARCC2,SKAP2
STAT3,SKAP2
SP1,SKAP2
IRF4,MRPS33
GTF2F1,MRPS33
SNRPD1,MRPS33
CTCF,MRPS33
SSB,DNAJC2
FOSB,DNAJC2
CTCF,DNAJC2
ZFX,RPL28
GTF2A1,RPL28
TRP53,TUBB5
STAT3,TUBB5
SRSF9,TUBB5
RBL2,TUBB5
TCEB1,TUBB5
HMGB2,TUBB5
AHR,TUBB5
EHMT2,TUBB5
CEBPA,DENR
ZFX,DENR
SMARCC2,DENR
KLF4,DENR
EGR2,DENR
POLR2G,2310016M24RIK
CTCF,2310016M24RIK
JUN,2310016M24RIK
EZH2,2310016M24RIK
