TF_gene,Target_gene
NR5A2,SERPINH1
SALL4,SERPINH1
ESRRB,SERPINH1
ZFP42,TAF10
MEF2C,TAF10
PRDM14,TAF10
ETV3,TAF10
NR5A2,TAF10
SALL4,TAF10
TBX3,TAF10
NRIP1,TAF10
MSC,TAF10
POU5F1,TAF10
GLI2,PA2G4
POLR2J,PA2G4
EP300,PA2G4
SP1,PA2G4
MXD4,PA2G4
CTCF,PA2G4
ZFP423,PA2G4
AES,PA2G4
TMF1,PA2G4
MSX2,PA2G4
ILF3,SOX17
MCM6,SOX17
ASH2L,SOX17
GTF2H3,SOX17
CNOT2,SOX17
NCOA6,SOX17
CIC,SOX17
TAF9,SOX17
RARG,SOX17
PSIP1,SOX17
ZFP42,PLAGL2
GATA3,PLAGL2
SOX17,PLAGL2
NR5A2,PLAGL2
ZFAND3,PLAGL2
SMAD4,PLAGL2
SALL4,PLAGL2
MEF2C,PLAGL2
TBX3,PLAGL2
NANOG,PLAGL2
DAB2,ZFP398
RBM14,ZFP398
ASH2L,ZFP398
LHX2,ZFP398
OTX2,ZFP398
GTF3C5,ZFP398
PMS1,ZFP398
STAT5B,ZFP398
POLR1B,ZFP398
ING3,ZFP398
EP400,UBP1
NFIL3,UBP1
POLR3B,UBP1
ARID1A,UBP1
CREB3,UBP1
ECD,UBP1
GRIN1,UBP1
ZMYM2,UBP1
YAF2,UBP1
KRBA1,UBP1
SOX2,EFEMP2
NRIP1,EFEMP2
ESRRB,EFEMP2
E2F4,NFYA
RELA,NFYA
KDM5B,NFYA
EP300,NFYA
MLXIP,NFYA
RARG,NFYA
PAX8,NFYA
PAX6,NFYA
HDAC7,NFYA
DDX20,NFYA
ZFP281,HDAC3
MEF2C,HDAC3
SUZ12,HDAC3
TCF7L2,HDAC3
MSC,HDAC3
SALL4,HDAC3
POU5F1,HDAC3
KLF4,HDAC3
SMAD7,HDAC3
OTX2,HDAC3
KLF4,KDELR3
GATA3,KDELR3
POU5F1,KDELR3
NR0B1,KDELR3
TBX3,KDELR3
ESRRB,KDELR3
CBX8,TAF1A
NRIP1,TAF1A
NR0B1,TAF1A
SOX2,TAF1A
ESRRB,TAF1A
MYCN,TAF1A
GATA3,TAF1A
OTX2,TAF1A
JARID2,TAF1A
SALL4,TAF1A
POLR2K,EZH1
NR2F6,EZH1
TLE1,EZH1
MAML3,EZH1
SOX15,EZH1
DEK,EZH1
ZFP462,EZH1
EMX2,EZH1
MAML1,EZH1
PSIP1,EZH1
BRCA1,BIN1
RFX2,BIN1
APBB1,BIN1
RNF2,BIN1
RFX7,BIN1
DMRT1,BIN1
FOXO3,BIN1
TTF2,BIN1
PATZ1,BIN1
ZBTB32,BIN1
TBL1X,ARNTL
SMARCA5,ARNTL
EP300,ARNTL
CBX7,ARNTL
ESRRA,ARNTL
ZFP281,ARNTL
RBMXL2,ARNTL
RFX5,ARNTL
ZBTB43,ARNTL
NR0B1,ARNTL
IRF4,TBPL1
XRCC5,TBPL1
TCEA3,TBPL1
NFKB2,TBPL1
BRD7,TBPL1
NFXL1,TBPL1
AIP,TBPL1
AGAP3,TBPL1
UTF1,TBPL1
SOX7,TBPL1
ZFP219,CHD5
MCM4,CHD5
IRF6,CHD5
TIMELESS,CHD5
TFE3,CHD5
FUS,CHD5
ANKRD54,CHD5
REST,CHD5
ZBTB3,CHD5
INTS12,CHD5
KLF4,CDC42SE2
TRIP6,MYD88
NFIL3,MYD88
BACH2,MYD88
BMP6,MYD88
USF1,MYD88
TEAD1,MYD88
SERTAD2,MYD88
FIZ1,MYD88
RUVBL1,MYD88
PAX6,MYD88
SOX2,HIST1H1A
POU5F1,HIST1H1A
KLF4,CHST15
SOX2,CHST15
POU5F1,CHST15
MEF2C,CHST15
NRIP1,CHST15
OTX2,CHST15
SMAD7,CHST15
KLF4,SMARCB1
TCF7L2,SMARCB1
PRDM14,SMARCB1
MSC,SMARCB1
SALL4,SMARCB1
SMAD4,SMARCB1
SOX2,SMARCB1
EOMES,SMARCB1
RHOX6,SMARCB1
ZFP281,SMARCB1
DAB2,BMI1
CNOT3,BMI1
SMARCAD1,BMI1
HEXIM1,BMI1
TSHZ3,BMI1
TFEB,BMI1
SPEN,BMI1
PHF14,BMI1
CREB3,BMI1
YBX1,BMI1
KLF4,WBP11
ZFP281,WBP11
SALL4,WBP11
ZFP42,WBP11
MSC,WBP11
MEF2C,WBP11
SMAD7,WBP11
MYC,WBP11
RHOX6,WBP11
ESRRB,WBP11
KLF4,SNURF
GATA3,SNURF
POU5F1,SNURF
MYC,SNURF
EOMES,SNURF
POU5F1,LAMB1
PRDM14,LAMB1
POU5F1,GM13597
NANOG,GM13597
MEN1,HMGXB4
HDAC1,HMGXB4
EED,HMGXB4
KHDRBS1,HMGXB4
CRAMP1L,HMGXB4
SMURF2,HMGXB4
CREB3L2,HMGXB4
NR2F2,HMGXB4
KRBA1,HMGXB4
HIVEP2,HMGXB4
SOX2,SEMA4C
POU5F1,SEMA4C
NRIP1,SEMA4C
NR5A2,SEMA4C
ESRRB,SEMA4C
SALL4,SEMA4C
OTX2,SEMA4C
NANOG,SEMA4C
PIAS1,PAX1
PAX8,PAX1
ZFP296,PAX1
MAPK8,PAX1
HTT,PAX1
TOP2B,PAX1
COIL,PAX1
ABT1,PAX1
HDAC3,PAX1
ILK,PAX1
KLF4,BASP1
NR5A2,BASP1
PRDM14,BASP1
TBX3,BASP1
ESRRB,BASP1
MSC,BASP1
NANOG,BASP1
SOX2,RNF157
TBX3,RNF157
TOP2B,TEAD3
SUZ12,TEAD3
TBL1X,TEAD3
PRDM5,TEAD3
TULP3,TEAD3
MATR3,TEAD3
ILK,TEAD3
TADA3,TEAD3
NFIA,TEAD3
ELF1,TEAD3
PBX4,CREB3
CENPB,CREB3
NFKBIA,CREB3
STAT5A,CREB3
ERCC3,CREB3
CTCF,CREB3
POLR2B,CREB3
ASXL1,CREB3
PIAS2,CREB3
ZIC3,CREB3
SIN3B,MYCN
L3MBTL2,MYCN
TRRAP,MYCN
ABTB1,MYCN
ID2,MYCN
EGR1,MYCN
HOPX,MYCN
PARP1,MYCN
RB1,MYCN
TRIM32,MYCN
MBD2,CRAMP1L
JUND,CRAMP1L
JUN,CRAMP1L
RERE,CRAMP1L
SALL1,CRAMP1L
POLR1C,CRAMP1L
ZBTB38,CRAMP1L
GLIS2,CRAMP1L
TRIM24,CRAMP1L
NOTCH1,CRAMP1L
MYC,IMPDH1
BTAF1,ZFP462
CTNNB1,ZFP462
LHX2,ZFP462
SOX7,ZFP462
ID2,ZFP462
MEIS3,ZFP462
ETV1,ZFP462
HMGA1,ZFP462
GRIN1,ZFP462
TCF7L2,ZFP462
KLF4,SLC6A6
NFIB,DCP1A
HCFC1,DCP1A
ATM,DCP1A
ZFP277,DCP1A
IRF3,DCP1A
GATAD2B,DCP1A
EYA1,DCP1A
HEXIM1,DCP1A
SMARCAD1,DCP1A
GRHL1,DCP1A
KLF4,SLC25A4
SALL4,SLC25A4
EOMES,SLC25A4
CBX7,ZBTB24
SIX1,ZBTB24
HES6,ZBTB24
ZBTB3,ZBTB24
RBBP7,ZBTB24
BTAF1,ZBTB24
PAX1,ZBTB24
CTNNBL1,ZBTB24
ETV5,ZBTB24
EP300,ZBTB24
TAF6L,SMURF2
TAF1A,SMURF2
MITF,SMURF2
LMO4,SMURF2
HEXIM1,SMURF2
DDB2,SMURF2
MYC,SMURF2
PIAS3,SMURF2
ZFP91,SMURF2
ZFP42,SMURF2
SUZ12,TGFB1
POU5F1,TGFB1
SOX2,TGFB1
CBX8,TGFB1
TBX3,TGFB1
KLF4,TGFB1
OTX2,TGFB1
TCF7L2,TGFB1
MSC,TGFB1
NANOG,TGFB1
MCM3,TAF9
TSHZ3,TAF9
HMGB2,TAF9
MCM7,TAF9
CDC5L,TAF9
FOSL2,TAF9
FOXJ2,TAF9
TWIST1,TAF9
GATA4,TAF9
ETV6,TAF9
HNRNPD,RBMXL2
HES1,RBMXL2
PSIP1,RBMXL2
ELF3,RBMXL2
MAFK,RBMXL2
JDP2,RBMXL2
SFPQ,RBMXL2
TAX1BP3,RBMXL2
NR1H2,RBMXL2
SMAD3,RBMXL2
GATA3,CTSL
SOX2,CTSL
NRIP1,CTSL
OTX2,CTSL
JARID2,EP300
SOX2,EP300
TCEA3,EP300
CBX8,EP300
TBX3,EP300
MEF2C,EP300
ZFP42,EP300
MYC,EP300
SALL4,EP300
NANOG,EP300
MED21,RBBP4
ZSCAN10,RBBP4
HDAC10,RBBP4
PDCD11,RBBP4
TAF10,RBBP4
E2F1,RBBP4
TEAD4,RBBP4
JUND,RBBP4
ZFHX3,RBBP4
POLR2K,RBBP4
PDCD11,CBX7
ZFP236,CBX7
MCM6,CBX7
ELF4,CBX7
SOX4,CBX7
NACC1,CBX7
RBPJ,CBX7
HDAC2,CBX7
ZFP42,CBX7
ZFP219,CBX7
ZFP281,SMARCD1
SUZ12,SMARCD1
ESRRB,SMARCD1
NR5A2,SMARCD1
SOX2,SMARCD1
MYBL2,SMARCD1
JARID2,SMARCD1
AES,SMARCD1
FOXJ2,SMARCD1
PRDM14,SMARCD1
POLR3D,POLR2B
SMARCD1,POLR2B
ERF,POLR2B
CTNNBL1,POLR2B
MLXIP,POLR2B
NR3C1,POLR2B
SRSF3,POLR2B
TRIM28,POLR2B
HDAC10,POLR2B
ZFP281,POLR2B
HIVEP2,DNMT1
TRIM13,DNMT1
CITED1,DNMT1
SMAD2,DNMT1
TTF2,DNMT1
POLR1E,DNMT1
CBX8,DNMT1
ASXL1,DNMT1
MLXIPL,DNMT1
ELF3,DNMT1
SOX17,UBE2C
ZFP281,TSG101
CBX8,TSG101
ZFP42,TSG101
KLF4,TSG101
TBX3,TSG101
OTX2,TSG101
SMAD7,TSG101
TCEA3,TSG101
TCF7L2,TSG101
MEF2C,TSG101
MED31,ERCC8
HES1,ERCC8
CNOT6,ERCC8
NUPR1,ERCC8
CBX6,ERCC8
DR1,ERCC8
DAZAP2,ERCC8
HNF4A,ERCC8
PHF12,ERCC8
SMARCAD1,ERCC8
PURA,NR5A2
TGIF1,NR5A2
NFE2L2,NR5A2
SFPQ,NR5A2
TRP53,NR5A2
ETV1,NR5A2
NR1D2,NR5A2
NONO,NR5A2
ZBTB32,NR5A2
PHF14,NR5A2
PEG3,PER1
SMURF2,PER1
TFEB,PER1
CHD5,PER1
NOTCH2,PER1
RARA,PER1
DDX5,PER1
CIC,PER1
AKT1,PER1
ARNT2,PER1
ZBTB10,CREB5
NFYB,CREB5
NR2C1,CREB5
PA2G4,CREB5
MATR3,CREB5
ZFP423,CREB5
TCEA3,CREB5
MAPK3,CREB5
TIMELESS,CREB5
SALL4,CREB5
SOX2,UCHL1
POU5F1,UCHL1
ZFP281,UCHL1
JARID2,UCHL1
EOMES,UCHL1
GATA3,SPRY4
SOX2,SPRY4
POU5F1,SPRY4
NRIP1,SPRY4
ESRRB,SPRY4
OTX2,SPRY4
EOMES,SPRY4
NANOG,SPRY4
SMARCA2,RFXAP
SMARCD1,RFXAP
MTF2,RFXAP
POLR2B,RFXAP
MAPK13,RFXAP
CITED1,RFXAP
YEATS4,RFXAP
TBX18,RFXAP
TOPORS,RFXAP
RFXAP,RFXAP
FOXJ2,PCBP2
MEF2C,PCBP2
KLF4,PCBP2
TCF7L2,PCBP2
SALL4,PCBP2
JARID2,PCBP2
NR5A2,PCBP2
EOMES,PCBP2
AES,PCBP2
NANOG,PCBP2
SMURF1,SAP30
TAF6L,SAP30
MSX2,SAP30
POLR2E,SAP30
ZFP91,SAP30
CTNNBL1,SAP30
ESRRB,SAP30
ING1,SAP30
CNOT6L,SAP30
BCL3,SAP30
ELK1,KLF3
ERF,KLF3
PCBP2,KLF3
SAP30,KLF3
POLR3F,KLF3
NCOR1,KLF3
PEG3,KLF3
ETV4,KLF3
RFX7,KLF3
NFIB,KLF3
HEXIM1,GTF3C5
TCF20,GTF3C5
RCOR2,GTF3C5
TSG101,GTF3C5
HSF2,GTF3C5
ASH1L,GTF3C5
POLR1C,GTF3C5
PBXIP1,GTF3C5
FUS,GTF3C5
SPEN,GTF3C5
KLF4,RBPMS2
GATA3,RBPMS2
POU5F1,RBPMS2
OTX2,RBPMS2
EOMES,RBPMS2
HNF4A,TMF1
MYC,TMF1
TOX3,TMF1
EWSR1,TMF1
NR2C1,TMF1
SRSF1,TMF1
PER1,TMF1
XRCC5,TMF1
BCLAF1,TMF1
YAF2,TMF1
GATA3,LOXL2
SOX2,LOXL2
POU5F1,LOXL2
SUZ12,LOXL2
SALL4,LOXL2
OTX2,LOXL2
NANOG,LOXL2
POU5F1,CSRP2
EOMES,CSRP2
NANOG,CSRP2
HDAC4,ATM
KLF3,ATM
TAF6L,ATM
TULP3,ATM
BRWD1,ATM
SOX17,ATM
HTT,ATM
PLRG1,ATM
NFE2L1,ATM
NFYA,ATM
CBX6,PURA
NDN,PURA
RNF6,PURA
FOXP1,PURA
PLAGL2,PURA
TBL1X,PURA
ATF7,PURA
POLR2J,PURA
ELF2,PURA
NFYA,PURA
POU5F1,DKC1
JARID2,DKC1
ATF2,ZFP42
TAF1,ZFP42
PCBD1,ZFP42
MSC,ZFP42
GZF1,ZFP42
IKBKB,ZFP42
UBTF,ZFP42
RAD54B,ZFP42
XAB2,ZFP42
XBP1,ZFP42
OTX2,EPS8
BTG2,ZFP277
ATF3,ZFP277
GATA3,ZFP277
ZFP277,ZFP277
NR1D1,ZFP277
ID3,ZFP277
HDAC4,ZFP277
TOP2B,ZFP277
PHB2,ZFP277
SSBP4,ZFP277
NFATC3,ARID3B
CREB3L2,ARID3B
ATF7,ARID3B
TRIM28,ARID3B
ZFP398,ARID3B
NOTCH2,ARID3B
ZSCAN10,ARID3B
ZBTB10,ARID3B
POU4F2,ARID3B
ATF6,ARID3B
CBX8,ID2
MEF2C,ID2
ETV3,ID2
AES,ID2
MSC,ID2
ZFP42,ID2
NRIP1,ID2
OTX2,ID2
POU5F1,ID2
MYBL2,ID2
PRDM14,SOS2
TCEA3,SOS2
SOX17,SOS2
GATA3,SOS2
NR0B1,SOS2
ZFAND3,SOS2
OTX2,SOS2
SMAD7,SOS2
MEF2C,SOS2
NANOG,SOS2
HES6,SUZ12
CELF3,SUZ12
IKBKB,SUZ12
TFCP2L1,SUZ12
ZBTB10,SUZ12
UTF1,SUZ12
CNOT6,SUZ12
NR2F2,SUZ12
CDC5L,SUZ12
RUVBL2,SUZ12
MYBL2,NRF1
JARID2,NRF1
GATA3,NRF1
NR5A2,NRF1
CBX8,NRF1
POU5F1,NRF1
SMAD4,NRF1
SUZ12,NRF1
MYC,NRF1
TBX3,NRF1
KEAP1,CNOT7
ANKRD6,CNOT7
RUVBL1,CNOT7
CUX2,CNOT7
CITED1,CNOT7
APEX1,CNOT7
TCEA1,CNOT7
ETV6,CNOT7
CELF3,CNOT7
BRPF1,CNOT7
SOX2,GTF3C1
ZDHHC15,GTF3C1
PITX2,GTF3C1
DDX54,GTF3C1
PAPOLA,GTF3C1
SP1,GTF3C1
PBXIP1,GTF3C1
SNAPC3,GTF3C1
TOP2B,GTF3C1
ANKRD6,GTF3C1
HDAC5,MKX
IRF2,MKX
CTNNBL1,MKX
WBP11,MKX
TFEB,MKX
TRIM13,MKX
SOS2,MKX
PMS1,MKX
TGFB1,MKX
SIRT3,MKX
GATA3,RUNX3
NR5A2,RUNX3
CBX8,RUNX3
MYCN,RUNX3
ZFP281,RUNX3
SMAD4,RUNX3
AES,RUNX3
TCEA3,RUNX3
ETV3,RUNX3
RHOX6,RUNX3
RBM14,ATF2
SMARCA2,ATF2
HDGF,ATF2
CREB3L2,ATF2
POLR1C,ATF2
HIF1A,ATF2
AATF,ATF2
BARX1,ATF2
LHX2,ATF2
BRPF1,ATF2
MED31,TRIM13
ATF4,TRIM13
NCOA3,TRIM13
PRDM14,TRIM13
EZH2,TRIM13
TRIP11,TRIM13
GLIS2,TRIM13
MAPK3,TRIM13
PER1,TRIM13
POU5F1,TRIM13
KLF4,CALD1
SOX2,CALD1
ZFP281,CALD1
POU5F1,CALD1
PRDM14,CALD1
TBX3,CALD1
SUZ12,CALD1
ESRRB,CALD1
MYC,CALD1
OTX2,CALD1
KLF4,GLI2
ZFP42,GLI2
PRDM14,GLI2
SOX17,GLI2
AES,GLI2
SALL4,GLI2
TCEA3,GLI2
NR0B1,GLI2
TBX3,GLI2
ESRRB,GLI2
SUZ12,JDP2
KLF4,JDP2
MSC,JDP2
TCF7L2,JDP2
FOXJ2,JDP2
ZFP42,JDP2
ZFAND3,JDP2
SOX2,JDP2
RHOX6,JDP2
AES,JDP2
SOX2,MEG3
POU5F1,MEG3
ZFP281,MEG3
JARID2,MEG3
SUZ12,MEG3
ESRRB,MEG3
MYC,MEG3
POU5F1,NFIB
TCEA3,NFIB
KLF4,NFIB
MYC,NFIB
ZFAND3,NFIB
SMAD4,NFIB
OTX2,NFIB
SMAD7,NFIB
EOMES,NFIB
FOXJ2,NFIB
ELF1,ARNT2
RUNX1,ARNT2
GLI1,ARNT2
KEAP1,ARNT2
TRIP11,ARNT2
HES6,ARNT2
TFAP4,ARNT2
MLXIPL,ARNT2
ARNT2,ARNT2
RCOR2,ARNT2
SOX2,MED21
ESRRB,MED21
MYCN,MED21
GATA3,MED21
PRDM14,MED21
MYC,MED21
CBX8,MED21
ETV3,MED21
MEF2C,MED21
NANOG,MED21
POU5F1,GNPDA1
JARID2,GNPDA1
SOX17,GNPDA1
RBBP7,TADA3
HDAC3,TADA3
HNRNPAB,TADA3
NRIP1,TADA3
ATF4,TADA3
ZBTB7A,TADA3
HMGXB4,TADA3
ELK4,TADA3
KANK2,TADA3
PBX4,TADA3
PCBP2,SREBF1
TBPL1,SREBF1
PML,SREBF1
ZDHHC16,SREBF1
MKX,SREBF1
BMI1,SREBF1
ELF2,SREBF1
RNF14,SREBF1
OVOL1,SREBF1
MAPK8,SREBF1
KLF4,CCNG1
ESRRB,CCNG1
SOX2,SNHG12
UTF1,NFATC1
NR1H2,NFATC1
NFIB,NFATC1
H1F0,NFATC1
NR5A2,NFATC1
VEZF1,NFATC1
XRCC6,NFATC1
TSG101,NFATC1
POLR2B,NFATC1
CELF3,NFATC1
SOX2,GTF2H4
MYBL2,GTF2H4
MSC,GTF2H4
ETV3,GTF2H4
PRDM14,GTF2H4
MYC,GTF2H4
ZFP281,GTF2H4
EOMES,GTF2H4
RHOX6,GTF2H4
NANOG,GTF2H4
BRWD1,XRCC6
WBP11,XRCC6
MEF2C,XRCC6
ZFHX3,XRCC6
TCF7,XRCC6
PHF20,XRCC6
SIX1,XRCC6
MYD88,XRCC6
PKNOX2,XRCC6
POLR1C,XRCC6
TRP53,SMARCAD1
TTF2,SMARCAD1
MCM6,SMARCAD1
RELA,SMARCAD1
TIMELESS,SMARCAD1
NFIL3,SMARCAD1
CIC,SMARCAD1
CRAMP1L,SMARCAD1
UBTF,SMARCAD1
CTBP1,SMARCAD1
GATA3,TFRC
PRDM14,TFRC
KLF4,TMEM150A
GATA3,TMEM150A
COPS2,E2F4
MED4,E2F4
HMGA2,E2F4
TFCP2L1,E2F4
TAF1A,E2F4
JUND,E2F4
MAML3,E2F4
NR1D1,E2F4
COIL,E2F4
NACC1,E2F4
MYCN,MCM2
MEF2C,MCM2
AES,MCM2
KLF4,MCM2
SOX17,MCM2
SUZ12,MCM2
SMAD4,MCM2
OTX2,MCM2
PRDM14,MCM2
NR0B1,MCM2
CREBZF,ETV1
TTF2,ETV1
HIST1H1D,ETV1
KAT2B,ETV1
ETV5,ETV1
ZFP768,ETV1
UTF1,ETV1
TCF12,ETV1
ELF4,ETV1
OTX2,ETV1
NRIP1,PEG3
FOXO1,PEG3
BRCA1,PEG3
UBP1,PEG3
PATZ1,PEG3
GLI1,PEG3
SMARCC1,PEG3
SERTAD2,PEG3
ETV3,PEG3
SP8,PEG3
SUB1,KAT2B
TAF1A,KAT2B
TRIM25,KAT2B
PMS1,KAT2B
MLXIP,KAT2B
SRF,KAT2B
FOXO3,KAT2B
MED12,KAT2B
SSB,KAT2B
RUNX3,KAT2B
GATA3,P4HB
XBP1,TBX3
BMI1,TBX3
BRCA2,TBX3
SREBF1,TBX3
HIF1A,TBX3
RBPJ,TBX3
FOXO3,TBX3
ECD,TBX3
ESRRB,TBX3
RNF19A,TBX3
GATA3,HIST1H2BK
NRIP1,HIST1H2BK
E2F2,NME2
DAB2,NME2
ZDHHC16,NME2
ZFP219,NME2
POLR3B,NME2
SMARCB1,NME2
NR2C1,NME2
RAD54B,NME2
MEN1,NME2
TOX4,NME2
SOX17,RARA
NR0B1,RARA
ZFP281,RARA
SUZ12,RARA
PRDM14,RARA
TCF7L2,RARA
AES,RARA
SMAD7,RARA
JARID2,RARA
SMAD4,RARA
MITF,PIAS3
TNFAIP3,PIAS3
KLF4,PIAS3
RERE,PIAS3
CALCOCO1,PIAS3
CTNNB1,PIAS3
ZEB1,PIAS3
PITX1,PIAS3
CREB5,PIAS3
DAB2,PIAS3
HNF1B,NUPR1
SSBP4,NUPR1
CUX1,NUPR1
SMARCA4,NUPR1
SIRT3,NUPR1
SMURF2,NUPR1
TCF12,NUPR1
ILK,NUPR1
GTF2H3,NUPR1
ZFP277,NUPR1
POU4F1,SOX4
ESPL1,SOX4
HMGB2,SOX4
NR2F2,SOX4
MYD88,SOX4
NFIA,SOX4
KLF2,SOX4
HDAC11,SOX4
ELAVL2,SOX4
ZBTB43,SOX4
SOX17,EIF4A2
TAF6L,UBTF
HIST1H1D,UBTF
SOX2,UBTF
PHB2,UBTF
CTNNB1,UBTF
TRP53BP1,UBTF
MCM7,UBTF
MAZ,UBTF
ESRRB,UBTF
DNMT1,UBTF
MSC,HIST1H2AF
KLF4,IGFBP2
GATA3,IGFBP2
ZFP281,IGFBP2
SOX17,IGFBP2
TBX3,IGFBP2
OTX2,IGFBP2
SMAD7,IGFBP2
NANOG,IGFBP2
MYCN,INSIG1
TEAD3,XBP1
ASXL1,XBP1
EED,XBP1
ZFP335,XBP1
FOXH1,XBP1
BRWD1,XBP1
SAP30,XBP1
MAML1,XBP1
ZBTB10,XBP1
RBL1,XBP1
POU5F1,KDELR2
PHF1,ATF3
ARL6IP5,ATF3
TRIM24,ATF3
NR2C1,ATF3
AIP,ATF3
TTF2,ATF3
AGAP3,ATF3
PLAGL2,ATF3
HNRNPAB,ATF3
EGR1,ATF3
MDM2,BRCA2
ID2,BRCA2
STAT5A,BRCA2
ING3,BRCA2
NR1D1,BRCA2
POLR3B,BRCA2
COPS2,BRCA2
NFKBIA,BRCA2
JDP2,BRCA2
NFIB,BRCA2
SOX2,LAPTM5
JARID2,LAPTM5
NR5A2,LAPTM5
MYBL2,LAPTM5
TCF7L2,LAPTM5
SUZ12,LAPTM5
MSC,LAPTM5
MYC,LAPTM5
OTX2,LAPTM5
ZFP42,HIST1H2BB
MYBL2,HIST1H2BB
SUZ12,HIST1H2BB
JARID2,HIST1H2BB
NR0B1,HIST1H2BB
SMAD4,HIST1H2BB
ZFP281,HIST1H2BB
TCEA3,HIST1H2BB
MSC,HIST1H2BB
POU5F1,HIST1H2BB
HSPB1,DMRT1
HES6,DMRT1
NACC1,DMRT1
ZSWIM4,DMRT1
COPS2,DMRT1
APEX1,DMRT1
NONO,DMRT1
RAD51,DMRT1
RBMXL2,DMRT1
DNAJC2,DMRT1
GATA3,PLOD2
POU5F1,PLOD2
SUZ12,PLOD2
NR5A2,HSP90B1
TBX3,IRF3
FOXJ2,IRF3
POU5F1,IRF3
TCEA3,IRF3
GATA3,IRF3
TCF7L2,IRF3
SMAD7,IRF3
KLF4,IRF3
MEF2C,IRF3
AES,IRF3
GATA3,FRMD4A
SOX2,FRMD4A
MEF2C,FRMD4A
NRIP1,FRMD4A
JARID2,FRMD4A
FOXJ2,FRMD4A
CBX8,FRMD4A
MYBL2,FRMD4A
TCF7L2,FRMD4A
ETV3,FRMD4A
GATA3,ADAM23
POU5F1,ADAM23
MEF2C,ADAM23
