TF_gene,Target_gene
ZBTB20,IKZF1
PRDM16,IKZF1
HLF,IKZF1
MLLT3,IKZF1
HMGB2,IKZF1
TRIB3,IKZF1
MAML3,IKZF1
PBX1,IKZF1
NFE2,IKZF1
FOXO1,ITGB7
MYC,MYCT1
MECOM,MYCT1
