TF_gene,Target_gene
CTR9,MLLT3
ESR1,FRMD6
CBFB,ADGRG3
MCM5,ADGRG3
CD7,IRF8
IKZF1,IRF8
SPI1,IRF8
SPI1,FLT3
MEIS1,FLT3
IKZF1,FLT3
MCM4,C030034L19RIK
MCM5,C030034L19RIK
MYC,FOXO1
HNF4A,FOXO1
RUNX2,FOXO1
NDN,FOXO1
XPC,XRCC6
MEIS1,AMPD2
MCM7,RGS19
MCM7,CASP12
MYC,ARHGEF39
CD7,DUSP5
SPI1,CTSS
SPI1,CTSH
MCM7,TIPIN
MCM4,TIPIN
MCM5,TIPIN
MCM7,IGLC2
PBX1,CLEC1A
SPI1,CSF3R
SPI1,ITGB2
IKZF1,ENG
MEIS1,DENND2D
MCM4,SSTR2
MCM5,ARHGAP18
MCM4,F2R
SPI1,CDKN1C
MCM7,SOCS2
ESR1,IGF1
XRCC6,IGF1
MEIS1,IGF1
FOXO1,IGF1
NOTCH1,IGF1
NOTCH1,CTSG
