TF_gene,Target_gene
MCM3,MCM6
MCM4,MCM6
MCM2,MCM6
POU5F1,MCM6
SOX2,MCM6
MCM7,MCM6
RB1,BIN1
HES1,BIN1
EGR1,BIN1
E2F1,BIN1
CHD7,BIN1
NCOR1,BIN1
JUND,BIN1
TFCP2L1,CHN2
FOXD3,CHN2
NR4A1,CHN2
MEF2A,CHN2
HDAC10,CHN2
HDAC4,HIST1H2BF
GATA4,HIST1H2BF
HDAC11,HIST1H2BF
E2F1,HIST1H2BF
HDAC2,HIST1H2BF
SIN3B,HIST1H2BF
HDAC7,HIST1H2BF
NANOG,HIST1H2BF
MYC,HIST1H2BF
HDAC5,HIST1H2BF
EWSR1,EIF4A-PS4
ESRRB,EIF4A-PS4
HDAC2,EIF4A-PS4
EGR1,EIF4A-PS4
RBBP7,AIP
RB1,AIP
CTNNB1,RAB11A
KLF4,RAB11A
JUN,RAB11A
NRIP1,RAB11A
E2F1,RAB11A
HDAC11,RAB11A
PML,GM24640
ETV4,GM24640
SP1,GM24640
HDAC4,GM24640
E2F1,GM24640
MYC,NAA15
SOX2,NAA15
SSB,NAA15
TCERG1,NAA15
COPS2,NAA15
DEK,NAA15
EWSR1,NAA15
POU2F1,NAA15
MYCN,NAA15
EP300,FN1
MYCN,FN1
E2F1,FN1
SMAD3,FN1
CTNNB1,FN1
POU2F1,FN1
SNAI1,FN1
PARP1,FN1
ATF3,FN1
NFKBIA,TRP53
AATF,TRP53
GATA3,TRP53
SMARCA4,TRP53
TOPORS,TRP53
TAF9,TRP53
DDB1,TRP53
PATZ1,TRP53
TBPL1,TRP53
IKBKB,TRP53
HIST1H2BB,GM26917
MYC,GM26917
ESRRB,GM26917
DNMT1,GM26917
DAXX,ORC2
DDIT3,ORC2
MCM2,ORC2
RB1,ORC2
MCM3,ORC2
BARD1,ORC2
MCM5,ORC2
MCM7,ORC2
MCM6,ORC2
FOXO1,ORC2
TFCP2L1,GTF2I
PIAS2,GTF2I
SMAD4,GTF2I
MEIS1,GTF2I
EGR1,GTF2I
JUN,GTF2I
SRF,GTF2I
NR1D1,GTF2I
POU5F1,GTF2I
MEF2A,GTF2I
MEIS1,HABP2
STAT5A,HABP2
CTCF,HABP2
POU2F1,HABP2
JDP2,HABP2
XRCC5,MSMO1
MEF2A,MSMO1
PURA,MSMO1
CTCF,MIR466B-4
UBTF,MIR466B-4
PHF12,MIR466B-4
NR0B1,MIR466B-4
MYC,MIR466B-4
POLR2J,XAB2
GTF2H4,XAB2
TCEA1,XAB2
MYCN,XAB2
WWTR1,XAB2
RB1,XAB2
EWSR1,XAB2
ERCC3,XAB2
POLR2I,XAB2
GTF2H3,XAB2
RB1,SMAD4
DDX5,SMAD4
ZMYM2,SMAD4
FOXH1,SMAD4
SMAD2,SMAD4
TCF7L2,SMAD4
FOXP1,SMAD4
NCOA6,SMAD4
RARG,SMAD4
MYC,SMAD4
SSB,NKTR
KLF3,NKTR
MAFK,NKTR
GTF2H3,NKTR
SMARCA4,NKTR
CTBP1,TBX18
NFATC1,TBX18
ZMYM2,TBX18
POU5F1,TBX18
MYCN,TBX18
SMARCC1,FHL2
FOXO1,FHL2
NCOA6,FHL2
NCOA3,FHL2
TCF7,FHL2
RELA,FHL2
NPAS2,FHL2
SOX2,FHL2
SIRT1,FHL2
NR2F6,PRSS35
E2F1,PRSS35
TRRAP,TTF2
SNAI1,TTF2
POU5F1,TTF2
NCOA3,TTF2
KPNA2,TTF2
ESRRB,TTF2
DDIT3,TTF2
RBBP4,TTF2
MEF2A,GRHL1
IRF2,GRHL1
IRF1,GRHL1
RB1,GRHL1
STAT5B,GRHL1
NCOA6,GRHL1
NCOA3,GRHL1
JUN,GRHL1
STAT4,GRHL1
STAT5A,GRHL1
POU2F1,IRF3
MYC,IRF3
CTCF,IRF3
HIF1A,IRF3
TFCP2L1,IRF3
STAT5A,IRF3
NR3C1,IRF3
TOP2B,COL4A1
IRF2,COL4A1
SP1,COL4A1
PATZ1,COL4A1
IRF1,COL4A1
TGIF1,RPN1
CTCF,RPN1
POU5F1,RPN1
IRF1,RPN1
E2F1,RPN1
PIAS3,RPN1
PAX6,RPN1
MYCN,RPN1
SRF,RPN1
GATA3,SNORA26
MYCN,SNORA26
MYC,SNORA26
SP1,SNORA26
EP300,SNORA26
SRF,SNORA26
E2F1,SNRPN
TRRAP,SNRPN
HDAC2,SNRPN
TFCP2L1,SNRPN
STAT4,SNRPN
NME2,POLR3B
POLR2E,POLR3B
POLR3F,POLR3B
JUN,POLR3B
TBX3,POLR3B
POLR1C,POLR3B
IRF6,POLR3B
POLR3D,POLR3B
NFIB,POLR3B
POLR2H,POLR3B
FOXJ2,ZEB2
STAT5A,ZEB2
USF1,ZEB2
RELA,ZEB2
DDIT3,ZEB2
CTCF,ZEB2
SMAD2,ZEB2
MEIS1,ZEB2
JUN,ZEB2
SRF,ZEB2
MCM2,MED12
ESRRB,MED12
KLF4,MED12
MED21,MED12
HDAC2,MED12
ATF4,MED12
THRAP3,MED12
MED15,MED12
HDAC3,MED12
MED4,MED12
HES6,ARID5B
MEIS1,ARID5B
NDN,ARID5B
POU2F1,ARID5B
CTNNB1,ARID5B
MEF2A,ARID5B
STAT5A,ARID5B
PAX6,ARID5B
NANOG,ARID5B
CTCF,ARID5B
TCF4,P3H1
CTCF,P3H1
TRP53,P3H1
MYC,P3H1
NR0B1,P3H1
NFYA,P3H1
ESRRB,PRDM14
TAF1,PRDM14
UBP1,PRDM14
POLR2E,PROX1
SMAD3,PROX1
HDAC11,PROX1
NME2,PROX1
STAT5A,PROX1
ATF3,PROX1
TRP53,PROX1
POLR3F,PROX1
NCOA3,PROX1
POLR2I,PROX1
ETS1,SRF
SIX5,SRF
SMAD7,SRF
ELK1,SRF
MSX2,SRF
MYCN,SRF
E2F1,SRF
ELF1,SRF
PELP1,SRF
MYC,DKK1
RUVBL2,DKK1
CTCF,DKK1
NANOG,DKK1
EZH2,DKK1
CTNNB1,DKK1
SUZ12,DKK1
BMI1,DKK1
EWSR1,DKK1
POU2F1,DKK1
SMARCB1,PTTG1IP
NFYB,PTTG1IP
CBX7,PTTG1IP
TAF9,PTTG1IP
FOXP1,PTTG1IP
RNF2,CBX7
NCOA3,CBX7
JUN,CBX7
E2F1,CBX7
MYCN,CBX7
HMGA1,CBX7
RYBP,CBX7
CTCF,CBX7
TFAP2C,CBX7
OVOL1,FAM102A
TFCP2L1,FAM102A
E2F1,FAM102A
SREBF1,FAM102A
SFPQ,FAM102A
SAP30,FAM102A
USF1,FAM102A
EGR1,FAM102A
KLF4,MINDY3
HDAC1,MINDY3
TCF7L2,MINDY3
ASH2L,MINDY3
NFYA,MINDY3
ETS1,ZSWIM4
E2F4,ZSWIM4
HDAC7,ZSWIM4
USF1,ZSWIM4
NFYA,ZSWIM4
EWSR1,ZSWIM4
WWTR1,ZSWIM4
NFYB,ZSWIM4
PITX2,ZSWIM4
POU2F1,ZSWIM4
ESRRB,TRIM25
MYC,TRIM25
NCOA3,TRIM25
MYCN,TRIM25
TRP53,TRIM25
SMAD7,TRIM25
ZIC3,TRIM25
KLF4,TRIM25
CTCF,TRIM25
CTCF,CYP26A1
RARG,CYP26A1
MYCN,CYP26A1
ZIC3,CYP26A1
POU2F1,CYP26A1
SP1,CYP26A1
ID3,TCF4
ID2,TCF4
MEIS1,TCF4
JUN,TCF4
SRF,TCF4
HSF2,TCF4
POU5F1,TCF4
E2F1,TCF4
SOX4,TCF4
PAX6,TCF4
FOXJ2,TRPS1
NCOR1,TRPS1
EWSR1,TRPS1
NCOA3,TRPS1
ZFP236,TRPS1
POU2F1,TRPS1
MEF2A,TRPS1
JUND,TRPS1
ETS1,TRPS1
JUN,ZYX
POLR1A,ZYX
E2F1,ZYX
TWIST1,ZYX
HCFC1,ZYX
POU5F1,ZYX
SIRT1,ZYX
JUND,ZYX
CTCF,ZYX
MYC,MEN1
JUND,MEN1
POLR3F,MEN1
SP1,MEN1
MCM4,MEN1
ESRRB,MEN1
KNTC1,MEN1
SMAD4,MEN1
ERCC3,MEN1
MED12,EIF4A2
E2F4,EIF4A2
TFCP2L1,EIF4A2
SMAD3,EIF4A2
E2F1,EIF4A2
ZIC3,EIF4A2
ESRRB,EIF4A2
KLF4,EIF4A2
STAT5A,HNRNPD
E2F1,HNRNPD
MYCN,HNRNPD
POLR2J,HNRNPD
KLF4,HNRNPD
DTX1,HNRNPD
RARA,HNRNPD
ESRRB,SMARCA5
MYCN,SMARCA5
RNF2,SMARCA5
TFCP2L1,SMARCA5
SRF,SMARCA5
MEIS1,SMARCA5
BAZ1A,SMARCA5
POU5F1,SMARCA5
NANOG,SMARCA5
MYC,SMARCA5
YBX1,PLSCR1
E2F1,PLSCR1
EWSR1,PLSCR1
RUVBL1,PLSCR1
POLR3B,PLSCR1
TCF4,PLATR10
EGR1,PLATR10
EGR1,GATA3
ZFPM1,GATA3
SMARCA2,GATA3
PITX1,GATA3
GATA6,GATA3
ZEB1,GATA3
JUN,GATA3
HSF2,GATA3
CTCF,GATA3
MYCN,GATA3
NRF1,PCOLCE
EGR1,PCOLCE
STAT4,PCOLCE
RELA,PCOLCE
ESRRB,PCOLCE
STAT5A,PCOLCE
CTCF,PCOLCE
STAT5B,PCOLCE
XBP1,TCL1
SNAI1,TCL1
SRSF1,TCL1
HDAC3,TCL1
PBX4,MYO18A
GLI2,MYO18A
MIS18BP1,MYO18A
HDAC2,EZH2
RBBP4,EZH2
RNF2,EZH2
SUZ12,EZH2
HDAC7,EZH2
E2F1,EZH2
ATF3,EZH2
ARNTL,EZH2
RUNX3,EZH2
RBBP7,EZH2
EP300,GM25117
E2F1,GM25117
SALL1,GM25117
SMAD7,GM25117
SOX2,GM25117
HDAC3,GM25117
JUN,GM25117
GLI2,GM13597
POU5F1,GM13597
TRP53,GM13597
MCM2,MOV10
NFYA,MOV10
FOXD3,MOV10
NANOG,MOV10
TFCP2L1,MOV10
CTCF,MOV10
JUND,MOV10
SRSF1,MOV10
FOXO1,MOV10
SREBF1,MOV10
RARG,RBMX
E2F1,RBMX
RNF2,RBMX
PDCD11,RBMX
KLF4,RBMX
MEF2A,RBMX
SMARCA5,RBMX
EGR1,RBMX
TFCP2L1,RBMX
KAT2B,RBMX
HDAC3,QDPR
BCL3,QDPR
CTCF,QDPR
STAT5A,QDPR
MYCN,QDPR
CNOT3,QDPR
PCBD1,QDPR
CNOT7,CNOT8
ZBTB7A,CNOT8
CNOT6L,CNOT8
CNOT3,CNOT8
CNOT2,CNOT8
CNOT6,CNOT8
BTG2,CNOT8
MCM6,CNOT8
MCM4,CNOT8
EGR1,CNOT8
MCM6,DNMT1
EP300,DNMT1
CNOT3,DNMT1
HDAC1,DNMT1
E2F1,DNMT1
HDAC2,DNMT1
SALL4,DNMT1
RB1,DNMT1
PARP1,DNMT1
KAT2B,DNMT1
STAT5B,CNN2
ZIC3,CNN2
CTCF,CNN2
MYC,CNN2
POU5F1,CNN2
TFCP2L1,SIX5
ZEB1,SIX5
TFAP2C,SIX5
E2F1,SIX5
SRF,SIX5
TRP53,SIX5
SP1,SIX5
HIF1A,SIX5
NCOA3,LIPG
CTCF,LIPG
FOXO3,PURA
EGR1,PURA
MEIS1,PURA
E2F1,PURA
CTCF,PURA
IRF3,PURA
RARA,PURA
ESRRB,PURA
POU2F1,PURA
JUN,PURA
E2F1,MDN1
HSF2,MDN1
CTCF,MDN1
MYC,MDN1
MYCN,MDN1
NANOG,MDN1
NFATC1,MDN1
KLF4,IRF6
ING3,IRF6
JUN,IRF6
PML,IRF6
IRF2,IRF6
L3MBTL2,IRF6
JUND,IRF6
TRP53,IRF6
IRF4,IRF6
BACH2,IRF6
POLR2E,POLR2I
TAF1,POLR2I
POLR2J,POLR2I
ERCC3,POLR2I
SRSF1,POLR2I
TAF9,POLR2I
XAB2,POLR2I
TAF6,POLR2I
JDP2,POLR2I
GTF2H3,POLR2I
MAML3,GM26156
SOX2,GM26156
SNAI1,GM26156
RNF19A,GM26156
RBBP7,GM29397
HMGA2,GM29397
MCM7,GM29397
SP1,GM29397
PELP1,GM29397
POU5F1,GM29397
SOX2,GM29397
ESRRB,GM29397
ESPL1,GM29397
SOX2,TULP3
E2F1,TULP3
GLI2,TULP3
CHD7,TULP3
RELA,TULP3
KLF4,TULP3
EZH2,TULP3
CTCF,TULP3
CNOT6,TULP3
PAX6,CRYAB
RARA,CRYAB
FOXJ2,CRYAB
RARG,CRYAB
STAT5A,CRYAB
SSBP4,CRYAB
EP300,CRYAB
E2F1,CRYAB
TRP53,PTH1R
FOXO3,PTH1R
E2F1,PTH1R
JUN,PTH1R
ESRRB,PTH1R
MEF2A,PTH1R
PATZ1,PTH1R
EGR1,PTH1R
POU2F1,PTH1R
JUND,PTH1R
CTCF,STAT4
PIAS3,STAT4
SMAD3,STAT4
PIAS2,STAT4
PIAS1,STAT4
ELK4,STAT4
IRF1,STAT4
EWSR1,STAT4
EP300,STAT4
TFCP2L1,HSD17B14
NFKB2,HSD17B14
MIS18BP1,HSD17B14
ESRRB,HSD17B14
GTF2H3,HSD17B14
POU5F1,NACC1
SALL4,NACC1
SMARCC1,NACC1
L3MBTL2,NACC1
FOXO1,NACC1
ZFP42,NACC1
SALL1,NACC1
CTCF,NACC1
POLR3B,NACC1
NANOG,NACC1
EZH1,MTF2
ETS1,MTF2
SUZ12,MTF2
ESRRB,MTF2
RBBP4,MTF2
CTCF,MTF2
POLR2B,MTF2
CITED2,MTF2
EED,MTF2
JARID2,MTF2
KLF4,TEX264
ID2,TEX264
REST,TEX264
FOXO3,TEX264
HMGB2,TEX264
TAF9,TEX264
ZEB2,TEX264
FOXJ2,TEX264
TFCP2L1,TEX264
ID2,PHF12
HDAC10,PHF12
TRP53,PHF12
HDAC2,PHF12
E2F1,PHF12
NANOG,PHF12
RBBP4,PHF12
SATB2,PHF12
MEIS1,PHF12
HDAC1,PHF12
TCF7L2,HNF4A
RARG,HNF4A
NR1D1,HNF4A
ESRRB,HNF4A
NR2F6,HNF4A
FOXO1,HNF4A
NR5A2,HNF4A
RNF2,HNF4A
PAX6,HNF4A
STAT5B,HNF4A
ESRRB,FAM234A
USF1,FAM234A
MYBBP1A,FAM234A
MYCN,GM23497
ESRRB,GM23497
DDIT3,GM23497
E2F1,GM23497
RBBP4,HMGXB4
ESRRB,HMGXB4
HSF2,HMGXB4
ERCC8,HMGXB4
SRF,HMGXB4
STAT5B,ME1
JUND,ME1
JUN,ME1
SP1,ME1
GTF2H4,ME1
TFAP2C,ME1
SRF,ME1
SIRT1,ME1
RNF2,CD9
SMARCC1,CD9
CTCF,CD9
L3MBTL2,CD9
HNRNPAB,GM26397
IRF2,GM26397
BACH2,GM26397
KLF4,PDLIM1
MYC,PDLIM1
CTNNB1,PDLIM1
E2F1,PDLIM1
FOXO1,PDLIM1
SMARCA4,PDLIM1
SOX2,PDLIM1
MDM2,PDLIM1
POU2F1,PDLIM1
EP300,NDN
E2F4,NDN
SOX2,NDN
MSX2,NDN
BACH2,NDN
NFX1,NDN
MEIS1,NDN
TADA3,NDN
CHD7,NDN
WWTR1,NDN
NFYB,PNP
TCF12,PNP
MED4,PNP
ORC2,PNP
SALL1,PNP
CTCF,PNP
TFAP2C,PNP
STAT5A,GABBR1
NME2,GABBR1
ATF4,GABBR1
MYC,GABBR1
USF1,GABBR1
NCOA6,TEAD3
MYCN,TEAD3
TFAP2C,TEAD3
WWTR1,TEAD3
TEAD4,TEAD3
ESRRB,TEAD3
NCOA3,TEAD3
GTF2H4,ITM2B
NR5A2,ITM2B
TRP53,ITM2B
ESRRB,PCSK6
CTNNB1,PCSK6
KLF4,PCSK6
JUN,PCSK6
KNTC1,PCSK6
POU5F1,PCSK6
NCOA3,PCSK6
ATF2,PCSK6
MYC,PCSK6
JUN,TCF12
KLF4,TCF12
MYCN,TCF12
TWIST1,TCF12
JUND,TCF12
NFYA,TCF12
ARID1A,TCF12
ID2,TCF12
TCF4,TCF12
MEF2A,TCF12
E2F1,TOPORS
TRP53,TOPORS
EP300,TOPORS
MYCN,TOPORS
POU5F1,TOPORS
CRY1,TOPORS
POLR2K,DNAJC2
CEBPZ,DNAJC2
E2F1,DNAJC2
MYCN,DNAJC2
HIF1A,DNAJC2
PML,DNAJC2
DDX5,DNAJC2
ETS1,DNAJC2
SSB,DNAJC2
MYBL2,DNAJC2
TCF4,STARD10
XAB2,STARD10
ZIC3,STARD10
EGR1,STARD10
E2F1,STARD10
HDAC3,GM23651
POU5F1,GM23651
POU2F1,GM23651
TOPORS,LIFR
EP300,LIFR
NFATC3,LIFR
TFAP2C,LIFR
NFATC1,LIFR
E2F1,LIFR
MYC,LIFR
IRF2,LIFR
BACH2,LIFR
SRF,LIFR
MCM6,MCM10
NDN,MCM10
MCM2,MCM10
E2F1,MCM10
MCM3,MCM10
MYCN,MCM10
SOX2,MCM10
RARA,MCM10
TFCP2L1,MCM10
MCM4,MCM10
POU2F1,SPEN
PAX6,SPEN
RELA,SPEN
RBBP4,SPEN
ATF2,SPEN
CTCF,SPEN
BACH2,SPEN
MSX2,SPEN
MEF2A,HSPB1
E2F1,HSPB1
NANOG,HSPB1
NFYA,HSPB1
RELA,HSPB1
TFCP2L1,HSPB1
POU5F1,CCNE1
MYCN,CCNE1
HDAC2,CCNE1
ESRRB,CCNE1
MYC,CCNE1
KLF4,CCNE1
CTNNB1,CCNE1
PROX1,CCNE1
NR5A2,CCNE1
HDAC1,CCNE1
EZH2,SETX
SAP30,SETX
ESRRB,SETX
KLF4,SETX
TFCP2L1,SETX
JARID2,SETX
NFYB,SETX
EGR1,SETX
EED,SETX
IRF2,ZBTB20
MCM2,ZBTB20
IRF4,ZBTB20
MEF2A,ZBTB20
KLF4,ZBTB20
FOXJ2,ZBTB20
IRF1,ZBTB20
NANOG,GM22678
CTCF,GM22678
BRPF1,GM22678
AATF,GM22678
HDAC2,GM22678
GLI2,BARX1
KNTC1,BARX1
TFAP2C,BARX1
PIAS1,BARX1
POU2F1,BARX1
NFE2L2,BARX1
SMARCA4,BARX1
E2F1,BARX1
ESRRB,BARX1
TFAP2C,ANP32A
ESRRB,ANP32A
TRP53BP1,ANP32A
NOTCH2,ANP32A
E2F1,ANP32A
MYCN,ANP32A
JUN,E2F6
CHD7,E2F6
CRY1,E2F6
L3MBTL2,E2F6
MYC,E2F6
NR3C1,E2F6
RUVBL1,E2F6
RYBP,E2F6
POLR3D,E2F6
JUND,E2F6
SP1,HMGA1
ESRRB,HMGA1
TCF4,HMGA1
TFCP2L1,HMGA1
MYC,HMGA1
POU2F1,HMGA1
RB1,HMGA1
GLI1,HMGA1
CBX7,HMGA1
MYCN,HMGA1
NR2F6,NR5A2
RARG,NR5A2
NR0B1,NR5A2
USF1,NR5A2
NR4A1,NR5A2
SNAI1,NR5A2
FOXA2,NR5A2
TFAP2C,NR5A2
MEF2A,NR5A2
ESRRB,NR5A2
SMAD7,ZSCAN10
NRIP1,ZSCAN10
NANOG,ZSCAN10
POLR2E,ZSCAN10
STAT5A,ZSCAN10
TFCP2L1,ZSCAN10
HDAC1,ZSCAN10
STAT5B,ZSCAN10
E2F1,ZSCAN10
SOX2,ZSCAN10
ERCC8,KDELR3
KLF4,KDELR3
POU5F1,KDELR3
HDAC3,HDAC4
RBBP4,HDAC4
GLI2,HDAC4
HDAC10,HDAC4
MTA3,HDAC4
SAP30,HDAC4
HDAC7,HDAC4
HDAC11,HDAC4
ATM,HDAC4
POU2F1,HDAC4
EGR1,KDELR2
TRP53,KDELR2
PAX6,KDELR2
MYC,KDELR2
ESRRB,KDELR2
MTA3,TIMP3
SP1,TIMP3
EZH2,TIMP3
SIRT1,TIMP3
MCM3,TIMP3
SRF,TIMP3
MYC,TIMP3
ESRRB,TIMP3
E2F1,TIMP3
TRP53,TIMP3
CTCF,CAR2
TFAP2C,CAR2
ESRRB,CAR2
E2F1,CAR2
PITX2,CAR2
IRF2,CAR2
ID2,CAR2
JMJD1C,CAR2
EGR1,CAR2
MYC,MAML1
MYCN,MAML1
PRDM1,MAML1
HDAC3,MAML1
NOTCH2,MAML1
EP300,MAML1
HEY2,MAML1
NOTCH4,MAML1
E2F1,MAML1
GTF2I,MAML1
TFAP2C,LHX2
CTNNB1,LHX2
FOXJ2,LHX2
EWSR1,LHX2
NFYB,LHX2
E2F1,LHX2
LDB1,LHX2
POLR2E,LHX2
MBD2,LHX2
CITED2,LHX2
NPAS2,GM14519
SIRT1,GM14519
SRF,GM14519
ESRRB,GM14519
ZFP446,1810032O08RIK
PARP1,1810032O08RIK
APEX1,1810032O08RIK
TEAD3,1810032O08RIK
HEY2,1810032O08RIK
EWSR1,1810032O08RIK
PIAS2,ENO1B
NFYA,ENO1B
CTCF,ENO1B
ESRRB,ENO1B
SMARCA4,ENO1B
POLR2H,ENO1B
MEF2A,ENO1B
EZH2,NDRG4
ESRRB,NDRG4
MYC,NDRG4
POU5F1,NDRG4
JUN,NDRG4
TAF9,NDRG4
JUND,NDRG4
IRF1,F3
EGR1,F3
RELA,F3
POU5F1,F3
IRF2,F3
BACH2,F3
JUND,F3
MYCN,F3
HSF2,F3
SIN3B,F3
SNAI1,THBD
IRF1,THBD
USF1,THBD
HEY2,THBD
MYCN,THBD
ESRRB,THBD
ETS1,THBD
KLF2,THBD
TFAP2C,RRBP1
PATZ1,RRBP1
CTCF,RRBP1
GTF2H3,RRBP1
CTCF,GM25451
ETS1,GM25451
POLR2I,GM25451
POLR2J,GM25451
STAT5B,GOT1
ESRRB,GOT1
ERCC3,GOT1
MYCN,GOT1
USF1,GOT1
HTT,GOT1
PHF12,GOT1
NCOR1,GOT1
E2F1,GOT1
ESRRB,SELENOI
POU5F1,SELENOI
HDAC5,SELENOI
HIF1A,SELENOI
TRP53,SELENOI
SIN3A,SELENOI
ATF3,SELENOI
JUND,SELENOI
MCM6,SELENOI
POLR2B,SELENOI
RUVBL1,TCF7
SOX17,TCF7
TFCP2L1,TCF7
CTNNB1,TCF7
EP300,TCF7
CTBP1,TCF7
MYC,TCF7
POU2F1,TCF7
SMAD4,TCF7
PER1,ZFAND3
GATA3,ZFAND3
MTA3,ZFAND3
MYC,ZFAND3
POLR3B,PAPOLA
TFAP2C,PAPOLA
SOX2,PAPOLA
POU5F1,PAPOLA
E2F1,PAPOLA
PAX6,PAPOLA
ESRRB,PAPOLA
SRF,PAPOLA
MYCN,PAPOLA
MYC,PAPOLA
SMARCC1,RUNX1
CTCF,RUNX1
RBBP4,RUNX1
SMARCB1,RUNX1
EGR1,RUNX1
HDAC1,RUNX1
SMARCA4,RUNX1
BCL3,RUNX1
HDAC2,RUNX1
NANOG,RUNX1
HDAC7,HDAC3
TRP53,HDAC3
SOX2,HDAC3
SIN3B,HDAC3
JUN,HDAC3
NCOA6,HDAC3
GTF2I,HDAC3
JDP2,HDAC3
POU2F1,HDAC3
MED12,HDAC3
MYCN,KAT2B
IRF1,KAT2B
YEATS2,KAT2B
GATA4,KAT2B
STAT5B,KAT2B
KLF6,KAT2B
SIRT1,KAT2B
MED21,KAT2B
ESRRA,KAT2B
TRP53,KAT2B
NFYA,P4HB
HIF1A,P4HB
CTCF,P4HB
SMAD3,P4HB
HMGXB4,P4HB
MYCN,P4HB
TFAP2C,P4HB
MYCN,D230025D16RIK
E2F1,D230025D16RIK
RBBP7,D230025D16RIK
USF1,D230025D16RIK
FOXO3,D230025D16RIK
POU2F1,D230025D16RIK
JUN,D230025D16RIK
RNF2,D230025D16RIK
NFATC4,D230025D16RIK
HIF1A,D230025D16RIK
RARG,GM23571
MYCN,HSP25-PS1
NFIB,HSP25-PS1
DDX5,HSP25-PS1
HDAC7,HSP25-PS1
E2F1,HSP25-PS1
ZIC3,JAM2
SOX2,JAM2
MYCN,JAM2
RBBP7,JAM2
DDIT3,JAM2
TFAP2C,JAM2
TGIF1,JAM2
SIRT1,JAM2
SUZ12,JAM2
MAML3,JAM2
NR3C1,HMGB2
TFCP2L1,HMGB2
CTNNB1,HMGB2
SRF,HMGB2
POU2F1,HMGB2
E2F1,HMGB2
MCM4,HMGB2
FOXA2,HMGB2
MCM2,HMGB2
MCM6,HMGB2
NCOA3,ATF2
JDP2,ATF2
PATZ1,ATF2
RB1,ATF2
TLE1,ATF2
POU5F1,ATF2
E2F1,ATF2
HDAC4,ATF2
EP300,ATF2
MEF2D,ATF2
SMARCA4,REST
SIN3A,REST
MYCN,REST
CTCF,REST
