TF_gene,Target_gene
KLF13,TRP53
ZFP36L1,TRP53
TCEB1,TRP53
MYST2,TRP53
H1F0,TRP53
SUMO2,TRP53
SSRP1,TRP53
CTCF,CD36
STAT1,GPX1
SUMO1,JUP
SKI,JUP
BIN1,JUP
PHB2,JUP
SUPT6H,JUP
TARBP2,JUP
RFC1,JUP
NFE2L2,JUP
ELF2,JUP
STAT1,JUP
ZFML,CBFB
PBRM1,CBFB
CDC5L,CBFB
MED21,CBFB
EIF5B,CBFB
FXR1,CBFB
HIST1H1C,CBFB
APEX1,CBFB
CNOT6L,CBFB
FOSB,CBFB
STAT3,NFE2L2
GATAD2A,NFE2L2
ZNRD1,NFE2L2
BATF3,NFE2L2
SMARCC2,NFE2L2
TRPS1,NFE2L2
ZFP36L1,NFE2L2
CREM,NFE2L2
ELF1,NFE2L2
CNOT6L,NFE2L2
ATF3,RPL9
SUMO2,RPL9
SFPI1,ARL6IP5
CHD7,ARL6IP5
IRF4,ARL6IP5
SF1,ARL6IP5
TSG101,ARL6IP5
EZH2,ARL6IP5
ETS2,ARL6IP5
FUBP3,ARL6IP5
POLR2D,ARL6IP5
TCEB1,ARL6IP5
STAT1,P2RY14
IRF4,P2RY14
BATF3,P2RY14
SFPQ,MAPK3
RBM39,MAPK3
NR4A1,MAPK3
EGR2,MAPK3
NFX1,MAPK3
TAF6,MAPK3
SRSF5,MAPK3
TCEB1,MAPK3
KHDRBS1,MAPK3
SMARCB1,MAPK3
EGR1,NR3C1
TCOF1,NR3C1
KHDRBS1,NR3C1
MBD2,NR3C1
SRSF9,NR3C1
TCEA1,NR3C1
SUZ12,NR3C1
NFX1,NR3C1
HAX1,NR3C1
BTG2,NR3C1
SUMO2,H3F3A
MLL2,FOXN2
CTCF,FOXN2
ARL6IP5,FOXN2
CNOT6L,FOXN2
TCEB1,FOXN2
IRF1,FOXN2
BTG1,FOXN2
CTNNB1,FOXN2
SSB,FOXN2
ELF1,FOXN2
STAT3,MS4A6D
SFPI1,TARDBP
REL,TARDBP
MCM3,TARDBP
SNRPD1,TARDBP
SUPT5H,TARDBP
RDBP,TARDBP
MAPK14,TARDBP
CNOT2,TARDBP
MYD88,TARDBP
THRAP3,TARDBP
BATF3,RGS1
HAX1,BIN1
KDM5C,BIN1
NFX1,BIN1
PAPOLA,BIN1
PREB,BIN1
POLR2B,BIN1
MITF,BIN1
TRIM28,BIN1
SUMO2,BIN1
MAPK14,BIN1
FOXJ3,ELF1
NFE2L2,ELF1
TNF,ELF1
MCM7,ELF1
SMAD4,ELF1
BIN1,ELF1
PBRM1,ELF1
REL,ELF1
SMARCB1,ELF1
NFKBIA,ELF1
CTCF,SAT1
JUNB,EMP3
STAT1,COX7C
CTCF,MYL6
BATF3,MYL6
STAT1,CLEC4N
SMARCE1,MAFF
SIN3B,MAFF
POLR2B,MAFF
SRSF2,MAFF
TUBA1A,MAFF
HMGA1,MAFF
NCOA3,MAFF
MCM7,MAFF
ELF1,MAFF
SERTAD2,MAFF
STAT3,UQCRQ
ATF4,UQCRQ
IRF1,UQCRQ
ATF4,CD83
KLF4,PER1
POLR2E,PER1
TFDP1,PER1
EDF1,PER1
SRSF2,PER1
SRRM1,PER1
ZFP91,PER1
RBBP4,PER1
POLR2I,PER1
ZFP410,PER1
RBBP4,HBP1
NFE2L2,HBP1
KLF4,HBP1
MBD2,HBP1
MDM2,HBP1
NCOA3,HBP1
POLR2H,HBP1
RBPJ,HBP1
H1F0,HBP1
IRF5,HBP1
ATF4,BLVRB
IRF1,BLVRB
RELA,BLVRB
ATF4,SDHD
ATF4,GYG
IRF4,GYG
BATF3,GYG
STAT3,GYG
RBL2,YBX1
CTCF,YBX1
EWSR1,YBX1
KDM2B,YBX1
IRF2,YBX1
PBRM1,YBX1
MAPK1,YBX1
HBP1,YBX1
MED8,YBX1
DDB1,YBX1
CTCF,RPLP0
CSDE1,NOTCH2
CCRN4L,NOTCH2
SMAD2,NOTCH2
NSD1,NOTCH2
ATF4,NOTCH2
TCEB3,NOTCH2
FXR1,NOTCH2
NFKB1,NOTCH2
CHD4,NOTCH2
ATF3,NOTCH2
SUMO2,RPL5
CTCF,RPL5
KDM5C,FOS
TOX4,FOS
KLF10,FOS
SRSF2,FOS
MEF2A,FOS
USF2,FOS
GTF2F1,FOS
KPNA2,FOS
DNMT3A,FOS
TFDP1,FOS
CTCF,AA467197
RELA,PPIA
ATF4,PPIA
IRF4,PPIA
BATF3,PPIA
MCM4,H1F0
MITF,H1F0
CREM,H1F0
BTG2,H1F0
AGAP3,H1F0
FXR1,H1F0
SSRP1,H1F0
KDM2B,H1F0
NONO,H1F0
ZFX,H1F0
RNPS1,HDGF
KLF6,HDGF
HNRNPD,HDGF
ATF2,HDGF
EZH2,HDGF
STAT6,HDGF
NFX1,HDGF
FOXN2,HDGF
CBFB,HDGF
JUNB,HDGF
CTCF,CTSC
ATF4,CTSC
IRF4,CTSC
BATF3,CTSC
STAT1,CTSC
IRF1,PSMA7
EGR1,TUBA1B
STAT1,TUBA1B
CBX3,DDX5
NFIL3,DDX5
SRRT,DDX5
TSC22D4,DDX5
FOXN2,DDX5
BCLAF1,DDX5
EGR1,DDX5
ZFX,DDX5
APEX1,DDX5
MKL2,DDX5
HTATIP2,NCOA4
SUPT5H,NCOA4
POLR2K,NCOA4
SMAD4,NCOA4
GTF2A1,NCOA4
POLR2E,NCOA4
CDC5L,NCOA4
TUBA1A,NCOA4
ZFP410,NCOA4
NCOR2,NCOA4
KDM2B,KHDRBS1
SNAPC5,KHDRBS1
MAPK3,KHDRBS1
USF2,KHDRBS1
RBM39,KHDRBS1
GTF2I,KHDRBS1
GTF2F1,KHDRBS1
DOT1L,KHDRBS1
EWSR1,KHDRBS1
CTCF,KHDRBS1
GTF2E2,GTF2B
SP1,GTF2B
SNRPB,GTF2B
HNRNPD,GTF2B
MATR3,GTF2B
ZBTB7A,GTF2B
BATF3,GTF2B
CREM,GTF2B
POLR2E,GTF2B
TRPS1,GTF2B
IRF4,CLEC7A
BATF3,CLEC7A
BATF3,MED27
FUBP3,MED27
ID2,MED27
APEX1,MED27
SUPT6H,MED27
SMAD4,MED27
MTA2,MED27
IVNS1ABP,MED27
RBPJ,MED27
KDM5A,MED27
STAT3,EIF3K
RUNX1,CFP
RELA,CFP
IRF4,CFP
SUMO2,IDH1
CTCF,IDH1
EHMT1,TGIF1
CSDE1,TGIF1
NFX1,TGIF1
PREB,TGIF1
EGR2,TGIF1
MAPK14,TGIF1
SSRP1,TGIF1
TOB1,TGIF1
MYD88,TGIF1
REL,TGIF1
EIF5B,IRF5
SP1,IRF5
ZFP91,IRF5
ELF2,IRF5
HCFC1,IRF5
CEBPA,IRF5
UBP1,IRF5
KDM6B,IRF5
DDB1,IRF5
SUZ12,IRF5
RELA,IL2RG
PER1,SND1
RBBP4,SND1
DOT1L,SND1
PARP1,SND1
YEATS4,SND1
CNOT8,SND1
ARID1A,SND1
ZMYND11,SND1
ING1,SND1
TBPL1,SND1
CTCF,GRN
IRF1,MYL12B
IRF4,SLAMF9
LASS2,CNOT6L
EIF5B,CNOT6L
MCM3,CNOT6L
CTNNB1,CNOT6L
CXXC1,CNOT6L
NSD1,CNOT6L
FOXN2,CNOT6L
PAPOLA,CNOT6L
SMAD4,CNOT6L
MITF,CNOT6L
AIP,CEBPA
SND1,CEBPA
NFKB1,CEBPA
JMJD1C,CEBPA
SRSF2,CEBPA
TARBP2,CEBPA
SKI,CEBPA
HIF1A,CEBPA
SUB1,CEBPA
DNMT3A,CEBPA
ARID1A,AES
SRSF1,AES
CNOT8,AES
TCERG1,AES
BCLAF1,AES
NOTCH2,AES
TAF9,AES
ZFX,AES
MCM3,AES
TARBP2,AES
COPS2,EHMT2
MED8,EHMT2
SUMO2,EHMT2
TRERF1,EHMT2
ZFP91,EHMT2
BTF3,EHMT2
AIP,EHMT2
ZFX,EHMT2
TARBP2,EHMT2
MAPK3,EHMT2
CTCF,RPS26
CSDA,ARID1A
SND1,ARID1A
BCLAF1,ARID1A
EHMT2,ARID1A
CBFA2T3,ARID1A
ING1,ARID1A
LASS2,ARID1A
HMG20B,ARID1A
CDC5L,ARID1A
ATF4,ARID1A
STAT3,CDKN1A
IRF4,CDKN1A
STAT1,CDKN1A
IRF1,CTSS
STAT1,CTSS
CTCF,BOLA2
CNOT2,GTF2F1
MCM5,GTF2F1
SRSF3,GTF2F1
CDC5L,GTF2F1
POLR2K,GTF2F1
ATF4,GTF2F1
NFAT5,GTF2F1
BTF3,GTF2F1
HCLS1,GTF2F1
JUP,GTF2F1
STAT3,RNH1
POLR2J,CHD7
FOXJ3,CHD7
HIST1H1C,CHD7
TCEB1,CHD7
POLR2K,CHD7
SMAD2,CHD7
SRRT,CHD7
SUMO1,CHD7
TOX4,CHD7
DOT1L,CHD7
ATF4,CTSL
HIST1H1C,TARBP2
RNF4,TARBP2
RFC1,TARBP2
TSC22D4,TARBP2
HNRNPAB,TARBP2
TLR4,TARBP2
POLR2I,TARBP2
TBPL1,TARBP2
SRRT,TARBP2
SMARCB1,TARBP2
ATF4,CCRL2
SFPQ,POLR2H
TOX4,POLR2H
AFF4,POLR2H
GTF2E2,POLR2H
SUPT16H,POLR2H
WBP11,POLR2H
BTG1,POLR2H
BUB3,POLR2H
ARID1A,POLR2H
CBX3,POLR2H
HTATIP2,ZFP36L1
MLL3,ZFP36L1
HNRNPD,ZFP36L1
DOT1L,ZFP36L1
ATF4,ZFP36L1
NME2,ZFP36L1
FLI1,ZFP36L1
SRSF5,ZFP36L1
EHMT1,ZFP36L1
SRSF1,ZFP36L1
ATF4,UQCR10
HMG20A,BTG1
TAF9,BTG1
ELL2,BTG1
AES,BTG1
SFPI1,BTG1
MLL2,BTG1
RAD51,BTG1
POLR2K,BTG1
TAX1BP3,BTG1
ARID1A,BTG1
ASH1L,HMG20A
MAPK3,HMG20A
BTF3,HMG20A
HIST1H1C,HMG20A
BTG2,HMG20A
MED27,HMG20A
LASS5,HMG20A
ILF3,HMG20A
RFX7,HMG20A
POLR3K,HMG20A
IRF1,B2M
STAT1,B2M
RELA,B2M
SF1,AEBP2
TCF7L2,AEBP2
MED27,AEBP2
HNRNPK,AEBP2
IVNS1ABP,AEBP2
CCRN4L,AEBP2
DNAJC2,AEBP2
POLR1D,AEBP2
POLR2G,AEBP2
JMJD1C,AEBP2
IRF4,ATP6AP2
KDM5A,GTF2I
NFKBIB,GTF2I
SSB,GTF2I
LDB1,GTF2I
ELF1,GTF2I
CIC,GTF2I
MAFF,GTF2I
GTF2E2,GTF2I
SNAPC5,GTF2I
MED27,GTF2I
STAT1,MAP1LC3B
SUMO2,MAP1LC3B
CTCF,MAP1LC3B
BATF3,COX7A2L
EGR1,COX7A2L
ATF3,EGR2
SMARCC2,EGR2
NOTCH2,EGR2
SRRM1,EGR2
BATF3,EGR2
CNOT6L,EGR2
HIF1A,EGR2
STAT3,EGR2
IRF5,EGR2
MKL2,EGR2
CTCF,ATOX1
BATF3,ATOX1
IRF4,ATOX1
PER1,APEX1
SRRM1,APEX1
TAF12,APEX1
FOXN2,APEX1
SRSF9,APEX1
HIF1A,APEX1
CXXC1,APEX1
EHMT1,APEX1
MAFF,APEX1
ARL6IP5,APEX1
NCOR2,ATF3
ZFP36,ATF3
TBPL1,ATF3
POLR2C,ATF3
RBM39,ATF3
AIP,ATF3
SERTAD2,ATF3
VDR,ATF3
NR4A1,ATF3
MED15,ATF3
TNFAIP3,TIAL1
POLR1D,TIAL1
CHD4,TIAL1
KHDRBS1,TIAL1
PER1,TIAL1
ZMYM2,TIAL1
TAF7,TIAL1
POLR2D,TIAL1
RDBP,TIAL1
THRAP3,TIAL1
RELA,CXCL2
NFKB1,CXCL2
ATF4,VAMP8
REL,KDM5C
MLL3,KDM5C
FOSB,KDM5C
NCOR1,KDM5C
IRF4,KDM5C
DNMT3A,KDM5C
GTF2I,KDM5C
UPF1,KDM5C
TRIM28,KDM5C
MED1,KDM5C
HMGA1,POLR2A
IRF4,POLR2A
IRF1,POLR2A
SUB1,POLR2A
AGAP3,POLR2A
BIN1,POLR2A
TLR4,POLR2A
DPF2,POLR2A
COPS5,POLR2A
SRRM1,POLR2A
BHLHE40,MITF
BAZ1A,MITF
GATAD2A,MITF
NCOA4,MITF
CENPB,MITF
ATF2,MITF
DDX5,MITF
NR3C1,MITF
POLR2B,MITF
SUZ12,MITF
CTCF,NDUFC1
EIF5B,RBM39
POLR2F,RBM39
ZFML,RBM39
MED27,RBM39
WBP11,RBM39
HCFC1,RBM39
EDF1,RBM39
PHB2,RBM39
POLR2J,RBM39
SMAD2,RBM39
ZFML,ATF2
MCM7,ATF2
CCRN4L,ATF2
EGR2,ATF2
H1F0,ATF2
CREM,ATF2
HNRNPK,ATF2
DDB1,ATF2
TSG101,ATF2
TGIF1,ATF2
ATF4,ATP6V1F
EGR1,ATP6V1F
CTCF,S100A6
IRF4,S100A6
CTCF,NAA20
STAT1,RPL37A
KLF13,ETS2
POLR1D,ETS2
CTCFL,ETS2
AIP,ETS2
HDGF,ETS2
COPS2,ETS2
SRSF9,ETS2
SUZ12,ETS2
RAD51,ETS2
HOPX,ETS2
DNMT1,LASS5
EZH2,LASS5
MLL2,LASS5
MCM3,LASS5
TCEA1,LASS5
SRSF2,LASS5
IRF1,LASS5
ID2,LASS5
POLR3K,LASS5
AEBP2,LASS5
AHR,GTF2E2
TAF12,GTF2E2
ASH1L,GTF2E2
TCF7L2,GTF2E2
SSB,GTF2E2
ZMYM2,GTF2E2
POLR2I,GTF2E2
PAPOLA,GTF2E2
MAPK3,GTF2E2
GTF2A1,GTF2E2
SIRT2,ELF2
H1F0,ELF2
JUN,ELF2
MTA2,ELF2
ELF1,ELF2
TCEB3,ELF2
TNF,ELF2
BHLHE40,ELF2
SUB1,ELF2
MATR3,ELF2
SUMO2,RPS7
STAT1,RPS7
YEATS4,SRSF9
SFPI1,SRSF9
TNFAIP3,SRSF9
MCM4,SRSF9
IRF2,SRSF9
EHMT1,SRSF9
SRSF2,SRSF9
DNMT1,SRSF9
GTF2E2,SRSF9
BACH1,SRSF9
PCBP2,SMAD2
RUNX1,SMAD2
ZFHX3,SMAD2
COPS2,SMAD2
SRSF3,SMAD2
DPF2,SMAD2
STAT3,SMAD2
TCEB1,SMAD2
GTF2E2,SMAD2
KDM5C,SMAD2
KLF4,RNF4
TIAL1,RNF4
ZMYND11,RNF4
DNAJC2,RNF4
RUNX1,RNF4
SSB,RNF4
POLR2F,RNF4
TCEA1,RNF4
FOSB,RNF4
HIST1H1C,RNF4
STAT3,LITAF
ATF4,LITAF
TCERG1,PA2G4
NCOA3,PA2G4
CTCF,PA2G4
ZMYM2,PA2G4
DOT1L,PA2G4
BTF3,PA2G4
ZMYND11,PA2G4
MED27,PA2G4
SND1,PA2G4
MAFF,PA2G4
SFPI1,DAB2
SMARCA5,DAB2
HIST1H1C,DAB2
SRSF5,DAB2
SKIL,DAB2
ELF2,DAB2
SMARCE1,DAB2
TNF,DAB2
RBL2,DAB2
SUPT5H,DAB2
SUMO2,MRPS18C
ATF4,ANXA1
ETV3,FXR1
TRERF1,FXR1
SMAD4,FXR1
HNRNPK,FXR1
SIN3B,FXR1
DNMT3A,FXR1
FOSB,FXR1
LMO4,FXR1
TCEB3,FXR1
DDX5,FXR1
TUBA1A,ZFML
APEX1,ZFML
EHMT1,ZFML
GTF2A2,ZFML
SRSF6,ZFML
CHD4,ZFML
GTF2F1,ZFML
MED1,ZFML
TFDP1,ZFML
CBX3,ZFML
ZFP36,LMO4
IRF4,LMO4
SRRT,LMO4
LASS5,LMO4
LASS2,LMO4
TLR4,LMO4
RUNX1,LMO4
ILF3,LMO4
IRF5,LMO4
ARID1B,LMO4
ZFP36L1,KDM5A
POLR2F,KDM5A
LDB1,KDM5A
APEX1,KDM5A
KDM2B,KDM5A
RAD51,KDM5A
SRRT,KDM5A
HTATIP2,KDM5A
PAPOLA,KDM5A
SMARCE1,KDM5A
SND1,ARID1B
MATR3,ARID1B
ELF2,ARID1B
CTNNB1,ARID1B
MYEF2,ARID1B
BTG1,ARID1B
POLR2E,ARID1B
TFDP1,ARID1B
MED27,ARID1B
CNOT6L,ARID1B
STAT1,NDUFS5
RUVBL2,RBPJ
TCEB3,RBPJ
GTF2I,RBPJ
IRF2,RBPJ
RUNX1,RBPJ
ILF3,RBPJ
EHMT2,RBPJ
H1F0,RBPJ
SIRT2,RBPJ
ARID1B,RBPJ
TGIF1,MCM6
LASS2,MCM6
EZH2,MCM6
MTA2,MCM6
HDAC1,MCM6
SUPT6H,MCM6
HNRNPD,MCM6
ELL2,MCM6
GTF2B,MCM6
AIP,MCM6
HCLS1,SRSF3
SKIL,SRSF3
FLI1,SRSF3
CIITA,SRSF3
HNRNPAB,SRSF3
CBFA2T3,SRSF3
NFKBIB,SRSF3
RBL2,SRSF3
ID3,SRSF3
NONO,SRSF3
CTCF,SEPT2
ATF4,SEPT2
CTCF,SNRPE
EGR1,SNRPE
AHR,HIST1H2BC
SUMO2,HIST1H2BC
ZFHX3,AHR
MED27,AHR
KDM5A,AHR
IRF4,AHR
KPNA2,AHR
NOTCH2,AHR
NFX1,AHR
TUBA1A,AHR
HOPX,AHR
ZFP91,AHR
KDM5C,TCF7L2
FOS,TCF7L2
ILF3,TCF7L2
TUBA1A,TCF7L2
GTF2A1,TCF7L2
LDB1,TCF7L2
HDAC1,TCF7L2
HAX1,TCF7L2
IRF4,TCF7L2
NFKB1,TCF7L2
CTCF,PPP1CA
STAT3,ARL8B
CTCF,ARL8B
ATF4,ARL8B
IRF4,ARL8B
IRF4,CST3
BATF3,CST3
STAT1,CST3
SUMO2,PSMB5
STAT1,CD68
IRF4,CD68
SUMO2,LAMP1
CIC,NONO
RBL2,NONO
TUBA1A,NONO
TCF12,NONO
ZMYM2,NONO
SIN3B,NONO
CTNNB1,NONO
SUMO1,NONO
NCOR2,NONO
ZFP410,NONO
STAT3,TRIM30A
CTCF,TRIM30A
IRF1,TRIM30A
IRF4,TRIM30A
STAT1,TRIM30A
STAT1,RPS12
ATF4,SH3BGRL3
BATF3,SH3BGRL3
SUMO2,TMBIM4
SUMO1,TMBIM4
IRF1,TMBIM4
STAT3,GABARAP
ZFP148,EHMT1
TAF12,EHMT1
HNRNPD,EHMT1
ZEB2,EHMT1
CREBBP,EHMT1
YBX1,EHMT1
YEATS4,EHMT1
EGR2,EHMT1
TCOF1,EHMT1
HMGB2,EHMT1
STAT1,RPS27
BATF3,ARHGDIB
ATF4,ARHGDIB
TARBP2,STAT6
RBL2,STAT6
TOX4,STAT6
PCBP2,STAT6
AIP,STAT6
SFPI1,STAT6
ETS2,STAT6
LMO4,STAT6
SMARCB1,STAT6
ING1,STAT6
HMGA1,AKT1
NFKBIZ,AKT1
ZFHX3,AKT1
XBP1,AKT1
TAF12,AKT1
NFKB1,AKT1
JUN,AKT1
NOTCH2,AKT1
JUNB,AKT1
ARL6IP5,AKT1
ZFML,RUVBL2
SNRPD1,RUVBL2
LMO4,RUVBL2
SRSF9,RUVBL2
EIF5B,RUVBL2
ILF3,RUVBL2
SIRT7,RUVBL2
SP1,RUVBL2
KPNA2,RUVBL2
MKL2,RUVBL2
TAF7,BACH1
IRF1,BACH1
POLR2B,BACH1
TARDBP,BACH1
EHMT1,BACH1
PREB,BACH1
NR3C1,BACH1
NFKBIA,BACH1
SNRPB,BACH1
EDF1,BACH1
STAT3,TRAPPC2L
POLR1D,SRRM1
CREB3,SRRM1
RAD51,SRRM1
MTA2,SRRM1
KLF4,SRRM1
STAT6,SRRM1
POLR2F,SRRM1
EWSR1,SRRM1
ZFP36,SRRM1
PHB2,SRRM1
TAF12,BCLAF1
WBP11,BCLAF1
MED8,BCLAF1
TAF7,BCLAF1
BIN1,BCLAF1
SRRT,BCLAF1
GTF2B,BCLAF1
MAPK14,BCLAF1
MTA2,BCLAF1
CTCFL,BCLAF1
ZMYM2,RFC1
EGR1,RFC1
ZFX,RFC1
MCM3,RFC1
MYD88,RFC1
SRSF6,RFC1
SNAPC5,RFC1
PARP1,RFC1
APEX1,RFC1
TNFAIP3,RFC1
FXR1,BHLHE40
NAP1L4,BHLHE40
KDM6B,BHLHE40
TRPS1,BHLHE40
MBD2,BHLHE40
LASS2,BHLHE40
ZMYND11,BHLHE40
UPF1,BHLHE40
AES,BHLHE40
APEX1,BHLHE40
PER1,KDM2B
SMARCE1,KDM2B
NME2,KDM2B
DNAJC2,KDM2B
RDBP,KDM2B
ZBTB7A,KDM2B
TCEB3,KDM2B
LDB1,KDM2B
NCOR2,KDM2B
ATF6,KDM2B
LASS2,NFKBIA
TFDP1,NFKBIA
TAF12,NFKBIA
FOSB,NFKBIA
MITF,NFKBIA
EGR2,NFKBIA
DENND4A,NFKBIA
HIF1A,NFKBIA
BTF3,NFKBIA
ARID1B,NFKBIA
CIC,DENND4A
H1F0,DENND4A
NME2,DENND4A
GTF2I,DENND4A
PHB2,DENND4A
TRP53,DENND4A
STAT3,DENND4A
RLIM,DENND4A
MCM4,DENND4A
CTBP1,DENND4A
KDM6B,HNRNPD
KDM2B,HNRNPD
AHR,HNRNPD
PA2G4,HNRNPD
ZMYM2,HNRNPD
TCERG1,HNRNPD
KLF10,HNRNPD
HCFC1,HNRNPD
ZFP36L1,HNRNPD
THRAP3,HNRNPD
SNRPB,TSC22D4
MCM4,TSC22D4
HNRNPK,TSC22D4
SNAPC5,TSC22D4
MYEF2,TSC22D4
SRSF3,TSC22D4
SSRP1,TSC22D4
TUBA1A,TSC22D4
KHDRBS1,TSC22D4
SUZ12,TSC22D4
CTCF,LIPA
GTF2B,SMARCA4
DENND4A,SMARCA4
SFPQ,SMARCA4
PREB,SMARCA4
NR3C1,SMARCA4
PHB2,SMARCA4
LDB1,SMARCA4
PCBP2,SMARCA4
WBP11,SMARCA4
SSB,SMARCA4
BATF3,LYZ1
SUMO2,ZFP36
BCLAF1,ZFP36
PBRM1,ZFP36
NFIL3,ZFP36
TRP53,ZFP36
FOXN2,ZFP36
NCOR2,ZFP36
SF1,ZFP36
POLR2B,ZFP36
MATR3,ZFP36
MEF2A,CTCF
MCM5,CTCF
RNF4,CTCF
TCF12,CTCF
HNRNPK,CTCF
CNOT2,CTCF
BTG1,CTCF
SMARCA4,CTCF
CIITA,CTCF
EGR2,CTCF
NCOA3,NCOR2
SKIL,NCOR2
CBFB,NCOR2
MATR3,NCOR2
SMARCA4,NCOR2
POLR2G,NCOR2
ATF4,NCOR2
STAT1,NCOR2
BUB3,NCOR2
HNRNPAB,NCOR2
TCEB3,EZH2
SUPT4H1,EZH2
POLR2A,EZH2
AFF4,EZH2
MLL2,EZH2
TAF6,EZH2
TCEB1,EZH2
TCOF1,EZH2
TSG101,EZH2
KLF13,EZH2
TIAL1,ILK
NCOA4,ILK
MED1,ILK
CTBP1,ILK
POLR3K,ILK
ZFP36L1,ILK
H1F0,ILK
RBBP4,ILK
GTF2E2,ILK
SIRT2,ILK
PCBP2,ZFP91
PCBD2,ZFP91
UBP1,ZFP91
ETV3,ZFP91
SRSF3,ZFP91
POLR2C,ZFP91
CNOT6,ZFP91
ZFHX3,ZFP91
MTA2,ZFP91
SUMO2,ZFP91
DAB2,POLR3K
CREB3,POLR3K
SRSF2,POLR3K
SF1,POLR3K
KDM2B,POLR3K
HTATIP2,POLR3K
ZFP91,POLR3K
POLR2K,POLR3K
FOXN2,POLR3K
CCRN4L,POLR3K
UBP1,SERTAD2
KLF10,SERTAD2
EGR1,SERTAD2
SMARCB1,SERTAD2
TOP2B,SERTAD2
BIN1,SERTAD2
TOB1,SERTAD2
CHD1,SERTAD2
SSB,SERTAD2
SRSF6,SERTAD2
KLF4,HAX1
UPF1,HAX1
