TF_gene,Target_gene
TEAD4,C8orf42
MXI1,C8orf42
EOMES,ARHGAP28
SOX17,ARHGAP28
NANOG,ARHGAP28
FOXP1,ARHGAP28
OTX2,ARHGAP28
SMAD2,ARHGAP28
TFAP2A,ARHGAP28
POU5F1,ARHGAP28
MXI1,ARHGAP28
LEF1,ARHGAP28
MXI1,CCNE2
JUND,CCNE2
OTX2,CCNE2
TFAP2A,CCNE2
CTNNB1,CCNE2
FOXH1,CCNE2
POU5F1,CCNE2
NANOG,CCNE2
LEF1,CCNE2
TEAD4,CCNE2
OTX2,KIAA0947
TFAP2A,KIAA0947
EOMES,KIAA0947
NANOG,KIAA0947
TEAD4,ZIC2
ZFP42,ZIC2
TFAP2A,ZIC2
EOMES,ZIC2
GATA3,ZIC2
JUND,MGST2
EOMES,MGST2
GATA3,MGST2
FOXP1,MGST2
TFAP2A,MGST2
TEAD4,MGST2
OTX2,ARHGAP42
EOMES,ARHGAP42
EZH2,ARHGAP42
SOX2,ARHGAP42
SMAD2,ARHGAP42
EGR1,ARHGAP42
MXI1,ARHGAP42
POU5F1,ARHGAP42
NANOG,ARHGAP42
TFAP2A,ARHGAP42
TRIM28,NR3C1
MXI1,NR3C1
HAND2,NR3C1
TFAP2A,NR3C1
TEAD4,NR3C1
JUND,NR3C1
EGR1,NR3C1
POU5F1,NR3C1
SOX17,NR3C1
MXI1,PPM1H
TEAD4,PPM1H
OTX2,PPM1H
FOXP1,PPM1H
JUND,PPM1H
NANOG,PPM1H
SMAD2,PPM1H
TFAP2A,PPM1H
EOMES,PPM1H
STAT3,PPM1H
NANOG,BCLAF1
TEAD4,BCLAF1
TFAP2A,BCLAF1
KLF5,BCLAF1
FOXP1,BCLAF1
OTX2,BCLAF1
FOXH1,BCLAF1
EOMES,BCLAF1
JUND,BCLAF1
MXI1,HDGF
JUND,HDGF
EOMES,HDGF
NANOG,HDGF
TFAP2A,HDGF
TEAD4,HDGF
FOXP1,HDGF
EGR1,HDGF
TFAP2A,MYOCD
JUND,MYOCD
MXI1,MYOCD
OTX2,MYOCD
SMAD2,MYOCD
EGR1,MYOCD
TRIM28,MYOCD
PRDM1,MYOCD
FOXP1,CHN1
SMAD2,CHN1
TEAD4,CHN1
TFAP2A,CHN1
OTX2,CHN1
SNAI2,CHN1
NANOG,KLF6
BCL11A,KLF6
OTX2,KLF6
TFAP2A,KLF6
OTX2,PAK1
LEF1,PAK1
SOX2,PAK1
TEAD4,PAK1
EGR1,PAK1
SMAD2,PAK1
EOMES,PAK1
STAT3,PAK1
TFAP2A,PAK1
MXI1,PAK1
SNAI2,SLC39A8
MXI1,SLC39A8
EOMES,SLC39A8
GATA6,SLC39A8
OTX2,SLC39A8
EGR1,SLC39A8
GATA4,SLC39A8
TRIM28,SLC39A8
SOX17,SLC39A8
FOXP1,SLC39A8
EGR1,CXXC1
SOX17,CXXC1
JUND,CXXC1
CTNNB1,CXXC1
TEAD4,CXXC1
EZH2,CXXC1
NANOG,CXXC1
TFAP2A,CXXC1
OTX2,CXXC1
SOX2,CXXC1
JUND,ROR2
FOXP1,ROR2
EZH2,ROR2
EOMES,ROR2
OTX2,ROR2
SOX2,ROR2
FOXH1,ROR2
KLF5,ROR2
TFAP2A,ROR2
MXI1,ROR2
GATA4,SERINC3
OTX2,SERINC3
JUND,SERINC3
SOX2,SERINC3
MXI1,SERINC3
EGR1,SERINC3
EOMES,SERINC3
GATA6,SERINC3
FOXP1,SERINC3
TFAP2A,SERINC3
NANOG,LIMCH1
MXI1,LIMCH1
TFAP2A,LIMCH1
FOXH1,LIMCH1
OTX2,LIMCH1
SOX2,LIMCH1
TEAD4,LIMCH1
EZH2,LIMCH1
POU5F1,E2F3
OTX2,E2F3
JUND,E2F3
TEAD4,E2F3
SMAD2,E2F3
SOX2,E2F3
TFAP2A,E2F3
MXI1,E2F3
SOX17,AMN1
EGR1,AMN1
JUND,AMN1
TRIM28,AMN1
SMAD2,AMN1
FOXP1,AMN1
TFAP2A,AMN1
SNAI2,AMN1
TEAD4,AMN1
PRDM1,EEF1A1
FOXP1,EEF1A1
MXI1,EEF1A1
EOMES,EEF1A1
TEAD4,EEF1A1
NANOG,EEF1A1
TRIM28,EEF1A1
SOX2,EEF1A1
EGR1,EEF1A1
TFAP2A,EEF1A1
TEAD4,PAM
FOXP1,PAM
BCL11A,PAM
EGR1,PAM
OTX2,PAM
POU5F1,PAM
GATA4,PAM
SOX17,PAM
SOX2,PAM
TFAP2A,PAM
TFAP2A,POU2F2
MXI1,POU2F2
SOX2,POU2F2
FOXP1,POU2F2
LEF1,POU2F2
TEAD4,POU2F2
JUND,POU2F2
NANOG,POU2F2
FOXP1,AIF1L
TFAP2A,AIF1L
TEAD4,AIF1L
SOX2,AIF1L
OTX2,AIF1L
JUND,AIF1L
EOMES,TATDN1
TEAD4,TATDN1
JUND,TATDN1
FOXP1,TATDN1
TFAP2A,TATDN1
NANOG,TATDN1
EGR1,TATDN1
SOX2,TRIM2
TEAD4,TRIM2
SMAD2,TRIM2
MXI1,TRIM2
NANOG,TRIM2
EZH2,TRIM2
OTX2,TRIM2
KLF5,TRIM2
JUND,TRIM2
SNAI2,TRIM2
SMAD2,SYNC
EGR1,SYNC
FOXP1,SYNC
TFAP2A,SYNC
NANOG,SYNC
JUND,SYNC
NANOG,TGFBR3
EGR1,TGFBR3
GATA3,TGFBR3
OTX2,TGFBR3
EZH2,TGFBR3
JUND,TGFBR3
EOMES,TGFBR3
SOX2,TGFBR3
TFAP2A,DEDD2
TEAD4,DEDD2
MXI1,DEDD2
EOMES,DEDD2
MXI1,GCNT1
TEAD4,GCNT1
EGR1,GCNT1
EOMES,GCNT1
JUND,GCNT1
FOXP1,GCNT1
TFAP2A,GCNT1
SOX2,GCNT1
OTX2,GCNT1
NANOG,GCNT1
SMAD2,ZFP36L2
TFAP2A,ZFP36L2
EGR1,ZFP36L2
MXI1,ZFP36L2
SOX2,ZFP36L2
EGR1,NOB1
TEAD4,NOB1
MXI1,NOB1
FOXP1,NOB1
TFAP2A,NOB1
NANOG,NOB1
CTNNB1,NOB1
JUND,NOB1
TFAP2A,BLM
SMAD2,BLM
EGR1,BLM
SOX2,BLM
FOXP1,BLM
NANOG,BLM
TEAD4,BLM
JUND,BLM
MXI1,BLM
TFAP2A,SETBP1
JUND,SETBP1
ZFP42,SETBP1
FOXP1,SETBP1
EOMES,SETBP1
NANOG,SETBP1
TEAD4,SETBP1
SNAI2,SETBP1
SOX2,SETBP1
FOXP1,MEIS1
TFAP2A,MEIS1
NANOG,MEIS1
JUND,MEIS1
SOX2,MEIS1
FOXH1,MEIS1
OTX2,MORC4
TFAP2A,MORC4
GATA2,MORC4
NANOG,MORC4
GATA3,MORC4
GATA4,MORC4
EOMES,MORC4
MXI1,MORC4
TEAD4,MORC4
GATA4,NCOA6
SOX17,NCOA6
JUND,NCOA6
TFAP2A,NCOA6
GATA6,NCOA6
EOMES,NCOA6
FOXP1,NCOA6
NANOG,NCOA6
EGR1,NCOA6
SOX2,SYNE2
MXI1,SYNE2
JUND,SYNE2
TFAP2A,SYNE2
EGR1,SYNE2
GATA3,SYNE2
KLF5,MAD2L1
JUND,MAD2L1
CTNNB1,MAD2L1
OTX2,MAD2L1
TFAP2A,MAD2L1
MXI1,MAD2L1
SMAD2,MAD2L1
EGR1,MAD2L1
SOX2,MAD2L1
EOMES,MAD2L1
GATA3,HMGA1
TRIM28,HMGA1
CTNNB1,HMGA1
TFAP2A,HMGA1
OTX2,HMGA1
JUND,HMGA1
EGR1,HMGA1
POU5F1,HMGA1
EOMES,HMGA1
TEAD4,CTSK
NANOG,CTSK
MXI1,CTSK
FOXP1,CTSK
TFAP2A,CTSK
MXI1,VEZT
JUND,VEZT
NANOG,VEZT
TFAP2A,VEZT
FOXP1,VEZT
TEAD4,VEZT
EOMES,VEZT
EZH2,VEZT
SOX2,VEZT
SNAI2,VEZT
TEAD4,ZNF83
FOXP1,ZNF83
EGR1,ZNF83
TFAP2A,ZNF83
EOMES,ZNF83
OTX2,ZNF83
SMAD2,ZNF83
JUND,ZNF83
NANOG,ZNF83
FOXP1,PLCB1
TEAD4,PLCB1
NANOG,PLCB1
EZH2,PLCB1
SOX2,PLCB1
TFAP2A,PLCB1
SMAD2,PLCB1
FOXP1,ERCC-00076
EGR1,ERCC-00076
TFAP2A,ERCC-00076
OTX2,ERCC-00076
NANOG,ERCC-00076
ZFP42,ERCC-00076
JUND,POP5
SOX2,POP5
EOMES,POP5
TFAP2A,POP5
MXI1,POP5
CTNNB1,POP5
SMAD2,POP5
MXI1,LIN28A
EGR1,LIN28A
NANOG,LIN28A
SOX2,LIN28A
TEAD4,LIN28A
EOMES,LIN28A
TFAP2A,LIN28A
BCL11A,LIN28A
SMAD2,LIN28A
SOX17,LIN28A
NANOG,CHL1
POU5F1,CHL1
EZH2,CHL1
FOXP1,CHL1
TFAP2A,CHL1
JUND,CHL1
OTX2,TTC27
JUND,TTC27
EOMES,TTC27
TFAP2A,TTC27
MXI1,TTC27
NANOG,TTC27
EGR1,TTC27
TEAD4,TTC27
CTNNB1,TTC27
FOXP1,TTC27
ZFP42,TRIAP1
EGR1,TRIAP1
TFAP2A,TRIAP1
NANOG,TRIAP1
LEF1,TRIAP1
JUND,TRIAP1
MXI1,TRIAP1
FOXH1,TRIAP1
POU5F1,TRIAP1
FOXP1,TRIAP1
TFAP2A,TAOK3
TRIM28,TAOK3
SNAI2,TAOK3
MXI1,TAOK3
GATA6,TAOK3
SOX2,TAOK3
TEAD4,TAOK3
EOMES,TAOK3
BCL11A,SLC39A14
OTX2,SLC39A14
EOMES,SLC39A14
TFAP2A,SLC39A14
MXI1,SLC39A14
FOXP1,SLC39A14
JUND,SLC39A14
NANOG,SLC39A14
SOX2,SLC39A14
TEAD4,DKK3
JUND,DKK3
MXI1,DKK3
FOXP1,DKK3
SOX2,DKK3
TFAP2A,DKK3
NANOG,LIG4
EOMES,LIG4
FOXP1,LIG4
JUND,LIG4
POU5F1,LIG4
TP53,LIG4
MXI1,LIG4
TFAP2A,LIG4
TRIM28,LIG4
EGR1,LIG4
TEAD4,EGLN1
SOX2,EGLN1
NANOG,EGLN1
FOXH1,EGLN1
OTX2,EGLN1
TFAP2A,EGLN1
JUND,MBOAT1
TFAP2A,MBOAT1
MXI1,MBOAT1
SOX2,MBOAT1
OTX2,MBOAT1
EGR1,MBOAT1
EZH2,MBOAT1
TFAP2A,DNMT3B
SOX2,DNMT3B
JUND,DNMT3B
OTX2,DNMT3B
FOXP1,DNMT3B
NANOG,DNMT3B
POU5F1,TLE3
FOXH1,TLE3
GATA3,TLE3
CTNNB1,TLE3
JUND,TLE3
GATA2,TLE3
OTX2,TLE3
EOMES,TLE3
TEAD4,TLE3
SMAD2,TLE3
EOMES,SLC7A3
FOXH1,SLC7A3
OTX2,SLC7A3
FOXP1,SLC7A3
TFAP2A,SLC7A3
MXI1,SLC7A3
JUND,SLC7A3
EGR1,SLC7A3
EOMES,GPC4
SMAD2,GPC4
TP53,GPC4
FOXH1,GPC4
SOX2,GPC4
TFAP2A,GPC4
NANOG,GPC4
GATA3,GPC4
TEAD4,GPC4
TEAD4,PIK3R5
TFAP2A,PIK3R5
SOX2,PIK3R5
OTX2,PIK3R5
NANOG,PIK3R5
EOMES,PIK3R5
FOXP1,AHNAK
NANOG,AHNAK
MXI1,AHNAK
EGR1,AHNAK
OTX2,AHNAK
EZH2,AHNAK
TFAP2A,AHNAK
TEAD4,AHNAK
JUND,AHNAK
LEF1,CYB5A
NANOG,CYB5A
TFAP2A,CYB5A
GATA4,CYB5A
MXI1,CYB5A
JUND,CYB5A
SNAI2,CYB5A
TEAD4,CYB5A
TEAD4,CDH2
CTNNB1,CDH2
FOXP1,CDH2
NANOG,CDH2
SNAI2,CDH2
SMAD2,CDH2
JUND,CDH2
EGR1,CDH2
EOMES,CDH2
OTX2,CDH2
FOXP1,RAI1
TRIM28,RAI1
EZH2,RAI1
FOXH1,RAI1
JUND,RAI1
SOX2,RAI1
EOMES,RAI1
EGR1,RAI1
SMAD2,RAI1
TFAP2A,RAI1
TEAD4,SMARCD1
MXI1,SMARCD1
JUND,SMARCD1
EGR1,SMARCD1
FOXH1,SMARCD1
GATA3,SMARCD1
FOXP1,SMARCD1
TFAP2A,SMARCD1
TFAP2A,ERCC-00136
FOXP1,ERCC-00136
NANOG,ERCC-00136
SOX2,ERCC-00136
TEAD4,ERCC-00136
MXI1,ERCC-00136
NANOG,MKI67IP
JUND,MKI67IP
TFAP2A,MKI67IP
MXI1,MKI67IP
FOXP1,MKI67IP
TEAD4,MKI67IP
TRIM28,MKI67IP
OTX2,NLGN4X
JUND,NLGN4X
TEAD4,NLGN4X
MXI1,NLGN4X
EGR1,NLGN4X
FOXH1,NLGN4X
TFAP2A,NLGN4X
GATA3,NTS
TFAP2A,NTS
NANOG,NTS
EOMES,NTS
OTX2,NTS
OTX2,CDCA5
SOX2,CDCA5
FOXP1,CDCA5
MXI1,CDCA5
TFAP2A,CDCA5
TEAD4,CDCA5
ZFP42,CDCA5
JUND,CDCA5
EGR1,CDCA5
EOMES,CDCA5
TEAD4,MYBBP1A
SOX2,MYBBP1A
MXI1,MYBBP1A
OTX2,MYBBP1A
JUND,MYBBP1A
FOXP1,MYBBP1A
EGR1,MYBBP1A
SNAI2,MYBBP1A
TFAP2A,MYBBP1A
LEF1,MYBBP1A
POU5F1,ETV4
OTX2,ETV4
EGR1,ETV4
TFAP2A,ETV4
LEF1,ETV4
EOMES,ETV4
JUND,ETV4
TEAD4,ETV4
CTNNB1,ETV4
TRIM28,ETV4
EOMES,B4GALT4
POU5F1,B4GALT4
GATA3,B4GALT4
TFAP2A,B4GALT4
OTX2,B4GALT4
SOX2,B4GALT4
EGR1,B4GALT4
JUND,B4GALT4
OTX2,DSE
EGR1,DSE
SNAI2,DSE
TEAD4,DSE
JUND,DSE
MXI1,DSE
NANOG,DSE
TFAP2A,DSE
FOXP1,DSE
TEAD4,VASH2
KLF5,VASH2
SOX2,VASH2
JUND,VASH2
EOMES,VASH2
OTX2,VASH2
GATA3,CD9
OTX2,CD9
JUND,CD9
NANOG,CD9
TEAD4,CD9
EOMES,CD9
TFAP2A,CD9
TFAP2A,ZCCHC11
TRIM28,ZCCHC11
NANOG,ZCCHC11
EOMES,ZCCHC11
OTX2,ZCCHC11
FOXP1,PLXNA2
SNAI2,PLXNA2
EZH2,PLXNA2
SOX2,PLXNA2
TFAP2A,PLXNA2
NANOG,PLXNA2
EGR1,PLXNA2
OTX2,PLXNA2
MXI1,PLXNA2
FOXP1,BAG3
NANOG,BAG3
MXI1,BAG3
JUND,BAG3
TFAP2A,BAG3
SMAD2,BAG3
TEAD4,PHLDA1
NANOG,PHLDA1
OTX2,PHLDA1
JUND,PHLDA1
EGR1,PHLDA1
EOMES,PHLDA1
MXI1,PHLDA1
TFAP2A,PHLDA1
EGR1,STK3
ZFP42,STK3
TFAP2A,STK3
SOX2,STK3
EZH2,SOX17
TEAD4,SOX17
EGR1,SOX17
TRIM28,SOX17
JUND,SOX17
EOMES,SOX17
TFAP2A,SOX17
SMAD2,MEX3C
SOX2,MEX3C
NANOG,MEX3C
TEAD4,MEX3C
EZH2,MEX3C
TFAP2A,MEX3C
JUND,MEX3C
MXI1,MEX3C
EGR1,MEX3C
OTX2,MEX3C
JUND,SH3PXD2A
FOXP1,SH3PXD2A
SMAD2,SH3PXD2A
TFAP2A,SH3PXD2A
EOMES,SH3PXD2A
OTX2,SH3PXD2A
NANOG,SH3PXD2A
SOX2,SH3PXD2A
JUND,EGF
TFAP2A,EGF
SMAD2,EGF
SOX2,EGF
CTNNB1,EGF
EOMES,EGF
NANOG,EGF
GATA3,FOXF1
TEAD4,FOXF1
JUND,FOXF1
EOMES,FOXF1
TFAP2A,FOXF1
FOXP1,FOXF1
EGR1,FOXF1
SOX2,FOXF1
OTX2,FOXF1
EGR1,RAE1
FOXP1,RAE1
NANOG,RAE1
TFAP2A,RAE1
JUND,RAE1
SOX2,NBEAL1
TFAP2A,NBEAL1
OTX2,NBEAL1
JUND,NBEAL1
EGR1,NBEAL1
MXI1,NBEAL1
TEAD4,NBEAL1
EOMES,NBEAL1
NANOG,NBEAL1
GATA3,HLX
TFAP2A,HLX
TEAD4,HLX
EOMES,HLX
EGR1,HLX
NANOG,COL4A5
OTX2,COL4A5
FOXP1,COL4A5
EGR1,COL4A5
TEAD4,COL4A5
TFAP2A,COL4A5
JUND,COL4A5
SOX17,COL4A5
EOMES,COL4A5
TEAD4,GLIPR2
OTX2,GLIPR2
SNAI2,GLIPR2
POU5F1,GLIPR2
JUND,GLIPR2
SOX2,GLIPR2
MXI1,GLIPR2
TFAP2A,GLIPR2
FOXP1,DOK6
OTX2,DOK6
FOXH1,DOK6
TFAP2A,DOK6
JUND,DOK6
EZH2,DOK6
MXI1,DOK6
SOX2,DOK6
FOXP1,ETV3
TFAP2A,ETV3
NANOG,ETV3
LEF1,ETV3
JUND,ETV3
MXI1,ETV3
CTNNB1,ETV3
EOMES,ETV3
EGR1,ETV3
JUND,PA2G4
MXI1,PA2G4
SOX2,PA2G4
EGR1,PA2G4
TFAP2A,PA2G4
OTX2,PA2G4
NANOG,PA2G4
FOXP1,PA2G4
TEAD4,PA2G4
JUND,RFC5
TFAP2A,RFC5
MXI1,RFC5
OTX2,COL5A2
TFAP2A,COL5A2
NANOG,COL5A2
TEAD4,COL5A2
EZH2,COL5A2
JUND,COL5A2
SOX2,COL5A2
FOXP1,GEMIN4
TEAD4,GEMIN4
JUND,GEMIN4
EZH2,GEMIN4
POU5F1,GEMIN4
TFAP2A,GEMIN4
EGR1,GEMIN4
MXI1,GEMIN4
SNAI2,TWIST1
NANOG,TWIST1
GATA6,TWIST1
EZH2,TWIST1
TFAP2A,TWIST1
EOMES,TWIST1
JUND,TWIST1
TEAD4,TWIST1
OTX2,AIP
GATA4,AIP
MXI1,AIP
EOMES,AIP
NANOG,AIP
SOX17,AIP
JUND,AIP
POU5F1,AIP
SOX2,AIP
TEAD4,TRIM25
TFAP2A,TRIM25
JUND,TRIM25
TRIM28,TRIM25
EGR1,TRIM25
NANOG,TRIM25
NANOG,DPH2
TFAP2A,DPH2
SOX2,DPH2
EGR1,DPH2
JUND,DPH2
OTX2,DPH2
MXI1,DPH2
SMAD2,MCC
CTNNB1,MCC
JUND,MCC
OTX2,MCC
TEAD4,MCC
EZH2,MCC
TFAP2A,MCC
MXI1,MCC
TRIM28,MCC
EOMES,MCC
NANOG,TTC39C
TEAD4,TTC39C
TFAP2A,TTC39C
EGR1,TTC39C
SNAI2,TTC39C
SOX2,TTC39C
SMAD2,TTC39C
EGR1,SAAL1
SOX2,SAAL1
TFAP2A,SAAL1
OTX2,SAAL1
TRIM28,SAAL1
LEF1,SAAL1
NANOG,SAAL1
JUND,SAAL1
SMAD2,SAAL1
EOMES,SERHL2
TFAP2A,SERHL2
TEAD4,SERHL2
NANOG,SERHL2
OTX2,SERHL2
NANOG,C4orf46
TFAP2A,C4orf46
MXI1,C4orf46
GATA4,C4orf46
GATA6,C4orf46
SOX2,C4orf46
FOXH1,C4orf46
CTNNB1,C4orf46
JUND,C4orf46
EOMES,C4orf46
OTX2,TRIP13
NANOG,TRIP13
EZH2,TRIP13
MXI1,TRIP13
TFAP2A,TRIP13
FOXP1,TRIP13
JUND,TRIP13
JUND,VSIG10
OTX2,VSIG10
TEAD4,VSIG10
STAT3,VSIG10
SMAD2,VSIG10
TFAP2A,VSIG10
MXI1,VSIG10
NANOG,VSIG10
TFAP2A,MITF
EZH2,MITF
NANOG,MITF
SOX2,MITF
EGR1,MITF
JUND,MITF
OTX2,MITF
GATA3,MITF
FOXP1,MITF
EOMES,MITF
TEAD4,ALYREF
EOMES,ALYREF
SMAD2,ALYREF
NANOG,ALYREF
TFAP2A,ALYREF
TEAD4,TFE3
NANOG,TFE3
JUND,TFE3
TFAP2A,TFE3
SOX2,TFE3
POU5F1,TFE3
FOXP1,TFE3
EGR1,TFE3
TRIM28,TFE3
EOMES,TFE3
SOX2,LEPREL1
TFAP2A,LEPREL1
JUND,LEPREL1
NANOG,LEPREL1
SMAD2,LEPREL1
MXI1,LEPREL1
NANOG,NIF3L1
GATA4,NIF3L1
TEAD4,NIF3L1
FOXP1,NIF3L1
EOMES,NIF3L1
OTX2,NIF3L1
TFAP2A,NIF3L1
SOX2,NIF3L1
JUND,NIF3L1
EGR1,NIF3L1
EOMES,CAMK2D
FOXP1,CAMK2D
TFAP2A,CAMK2D
NANOG,CAMK2D
OTX2,CAMK2D
MXI1,CAMK2D
JUND,CAMK2D
LEF1,CAMK2D
GATA3,CAMK2D
SOX2,CAMK2D
TFAP2A,BEND3
JUND,BEND3
FOXP1,BEND3
EZH2,BEND3
OTX2,BEND3
MXI1,ST3GAL6
GATA4,ST3GAL6
EGR1,ST3GAL6
GATA3,ST3GAL6
EZH2,ST3GAL6
TFAP2A,ST3GAL6
FOXP1,ST3GAL6
TEAD4,SNAI1
GATA6,SNAI1
MXI1,SNAI1
SMAD2,SNAI1
SNAI2,SNAI1
OTX2,SNAI1
TFAP2A,SNAI1
JUND,SNAI1
EGR1,SNAI1
EZH2,EOMES
TFAP2A,EOMES
FOXH1,EOMES
OTX2,EOMES
NANOG,EOMES
LEF1,EOMES
EGR1,EOMES
JUND,EOMES
EOMES,EOMES
MXI1,SNAPC3
EOMES,SNAPC3
OTX2,SNAPC3
SMAD2,SNAPC3
FOXP1,SNAPC3
JUND,SNAPC3
SOX17,SNAPC3
NANOG,SNAPC3
GATA4,UHRF1
SOX2,UHRF1
JUND,UHRF1
EGR1,UHRF1
TFAP2A,UHRF1
SOX17,UHRF1
NANOG,TMEM237
TFAP2A,TMEM237
TEAD4,TMEM237
TRIM28,TMEM237
ZFP42,TMEM237
FOXP1,TMEM237
TCF4,TMEM237
TP53,TMEM237
SOX2,TMEM237
JUND,TMEM237
TFAP2A,KIAA1804
JUND,KIAA1804
FOXP1,KIAA1804
GATA3,KIAA1804
GATA6,TEAD4
CTNNB1,TEAD4
GATA4,TEAD4
TRIM28,TEAD4
EOMES,TEAD4
MXI1,TEAD4
EGR1,TEAD4
OTX2,TEAD4
TFAP2A,TEAD4
GATA3,TEAD4
GATA4,CCNA2
FOXH1,CCNA2
SMAD2,CCNA2
FOXP1,CCNA2
SOX2,CCNA2
TFAP2A,CCNA2
POU5F1,CCNA2
NANOG,CCNA2
JUND,CCNA2
ZFP42,CCNA2
TFAP2A,CIITA
JUND,CIITA
MXI1,CIITA
FOXP1,CIITA
TFAP2A,TRIM22
POU5F1,TRIM22
JUND,TRIM22
SOX2,TRIM22
TEAD4,TRIM22
GATA3,TRIM22
TP53,TRIM22
OTX2,TRIM22
EGR1,SMYD5
TEAD4,SMYD5
JUND,SMYD5
NANOG,SMYD5
MXI1,SMYD5
TFAP2A,SMYD5
EOMES,SMYD5
KLF5,SMYD5
NANOG,YAF2
OTX2,YAF2
EZH2,YAF2
TFAP2A,YAF2
PRDM1,YAF2
FOXP1,YAF2
EGR1,YAF2
TFAP2A,ERCC-00095
NANOG,ERCC-00095
TEAD4,ERCC-00095
SOX2,WEE1
OTX2,WEE1
GATA3,WEE1
FOXP1,WEE1
NANOG,WEE1
TFAP2A,WEE1
TEAD4,CLGN
NANOG,CLGN
SNAI2,CLGN
TFAP2A,CLGN
CTNNB1,CLGN
STAT3,CLGN
SOX2,CLGN
MXI1,CLGN
FOXP1,CLGN
TRIM28,CHEK2
GATA6,CHEK2
JUND,CHEK2
TFAP2A,CHEK2
EGR1,CHEK2
CTNNB1,CHEK2
OTX2,CHEK2
MXI1,CHEK2
NANOG,CHEK2
JUND,SEMA5A
OTX2,SEMA5A
FOXP1,SEMA5A
TFAP2A,SEMA5A
