TF_gene,Target_gene
REST,ANP32E
JUND,ANP32E
IRF3,ANP32E
SMARCA4,ANP32E
SMARCC1,ANP32E
ATF3,ANP32E
TEAD4,ANP32E
NR2F2,ANP32E
SMARCC1,PTMA
CREB1,PTMA
FOXA1,PTMA
JUND,PTMA
NR2F2,PTMA
REST,PTMA
MYBL2,PTMA
HDAC2,PTMA
FOSL2,PTMA
RFX5,PRMT5
SRF,PRMT5
JUN,PRMT5
HNF4A,PRMT5
CEBPD,PRMT5
SMARCA4,PRMT5
MYBL2,PRMT5
NR2F2,PRMT5
FOXA1,PRMT5
ELF1,PRMT5
FOSL2,IQCB1
JUND,IQCB1
RFX5,IQCB1
FOXA1,IQCB1
MYC,IQCB1
MAFF,IQCB1
CREB1,IQCB1
MYBL2,IQCB1
MAZ,IQCB1
SMARCC1,IQCB1
MAZ,XBP1
RFX5,XBP1
FOXA2,XBP1
CEBPD,XBP1
FOXA1,XBP1
SRF,XBP1
FOSL2,XBP1
REST,XBP1
IRF3,XBP1
TEAD4,TCFL5
HNF4A,TCFL5
SMARCC1,TCFL5
ELF1,TCFL5
MAFF,TCFL5
JUND,TCFL5
FOSL2,TCFL5
FOXA2,TCFL5
HDAC2,TCFL5
FOXA1,TCFL5
JUND,GATAD2B
IRF3,GATAD2B
MAZ,GATAD2B
FOSL2,GATAD2B
NR2F2,GATAD2B
ELF1,GATAD2B
JUN,GATAD2B
HDAC2,GATAD2B
REST,GATAD2B
HNF4A,GATAD2B
MAFF,E2F4
FOSL2,E2F4
MYC,E2F4
FOXA1,E2F4
MAZ,E2F4
JUND,E2F4
CREB1,E2F4
REST,E2F4
FOXA2,E2F4
SMARCC1,THY1
REST,THY1
ELF1,THY1
FOXA1,THY1
MYBL2,THY1
FOSL2,THY1
SMARCA4,THY1
TEAD4,THY1
CREB1,CREB3L4
FOXA1,CREB3L4
JUN,CREB3L4
HDAC2,CREB3L4
CEBPZ,CREB3L4
REST,CREB3L4
RFX5,CREB3L4
MYC,CREB3L4
MYBL2,CREB3L4
SMARCC1,CREB3L4
REST,GGH
MYBL2,GGH
NR2F2,GGH
JUND,GGH
ELF1,GGH
CREB1,GGH
MAZ,GGH
FOXA2,GGH
FOXA1,GGH
HNF4A,GGH
SMARCC1,METTL8
MYC,METTL8
MYBL2,METTL8
REST,METTL8
CREB1,METTL8
NR2F2,METTL8
ELF1,METTL8
FOXA2,METTL8
TEAD4,METTL8
MCRS1,METTL8
HDAC2,GLMN
HNF4A,GLMN
NR2F2,GLMN
FOSL2,GLMN
JUND,GLMN
RFX5,GLMN
MAFF,GLMN
FOXA2,GLMN
MAZ,APOC3
CREB1,APOC3
MYBL2,APOC3
FOXA2,APOC3
NR2F2,APOC3
SMARCC1,APOC3
REST,APOC3
CEBPD,APOC3
FOXA1,APOC3
MAFF,APOC3
HDAC2,ZFAND2A
REST,ZFAND2A
FOXA2,ZFAND2A
MYC,ZFAND2A
ELF1,ZFAND2A
FOSL2,ZFAND2A
JUND,ZFAND2A
SRF,ZFAND2A
RFX5,ZFAND2A
MAZ,PYGL
HDAC2,PYGL
REST,PYGL
MYC,PYGL
TEAD4,PYGL
JUND,PYGL
SMARCC1,PYGL
MAFF,PYGL
JUND,NCOA1
MAFF,NCOA1
JUN,NCOA1
HNF4A,NCOA1
MAZ,NCOA1
SMARCC1,NCOA1
FOXA2,NCOA1
CREB1,NCOA1
REST,NCOA1
NR2F2,NCOA1
ATF3,DEDD
MCRS1,DEDD
CREB1,DEDD
MYC,DEDD
ELF1,DEDD
RFX5,DEDD
MYBL2,DEDD
HDAC2,DEDD
FOSL2,DEDD
CEBPD,TFF1
FOSL2,TFF1
HDAC2,TFF1
JUND,TFF1
CREB1,TFF1
MAFF,TFF1
FOXA2,TFF1
REST,TFF1
CEBPD,F3
JUN,F3
MYC,F3
FOSL2,F3
SMARCA4,F3
SMARCC1,F3
RFX5,F3
FOXA1,F3
HDAC2,F3
MYBL2,MTUS1
MAZ,MTUS1
SMARCC1,MTUS1
MAFF,MTUS1
CEBPD,MTUS1
ELF1,MTUS1
CREB1,MTUS1
MCRS1,GATM
CEBPD,GATM
FOSL2,GATM
CREB1,GATM
FOXA2,GATM
MYBL2,GATM
HNF4A,GATM
REST,GATM
NR2F2,GATM
ELF1,GATM
MYC,CRYZL1
MAZ,CRYZL1
ELF1,CRYZL1
FOXA2,CRYZL1
CEBPD,CRYZL1
RFX5,CRYZL1
FOSL2,CRYZL1
TEAD4,CRYZL1
NR2F2,CRYZL1
CREB1,SERPIND1
MAZ,SERPIND1
FOXA2,SERPIND1
REST,SERPIND1
MYC,SERPIND1
FOSL2,SERPIND1
HDAC2,SERPIND1
JUND,SERPIND1
HDAC2,NDC80
JUND,NDC80
CREB1,NDC80
SRF,NDC80
JUN,NDC80
TEAD4,NDC80
SMARCC1,NDC80
REST,NDC80
RFX5,NDC80
FOXA2,NDC80
MAZ,RBBP8
REST,RBBP8
JUND,RBBP8
HNF4A,RBBP8
MAFF,RBBP8
CEBPD,RBBP8
MYC,RBBP8
ELF1,RBBP8
FOXA1,RBBP8
RFX5,RBBP8
TEAD4,COPS2
MCRS1,COPS2
FOSL2,COPS2
FOXA2,COPS2
SRF,COPS2
SMARCC1,COPS2
JUND,COPS2
MYBL2,COPS2
HNF4A,COPS2
MAZ,COPS2
FOSL2,OCIAD2
REST,OCIAD2
CREB1,OCIAD2
RFX5,OCIAD2
HDAC2,OCIAD2
NR2F2,OCIAD2
TEAD4,OCIAD2
MYBL2,OCIAD2
REST,ELF1
ELF1,ELF1
RFX5,ELF1
CREB1,ELF1
SMARCC1,ELF1
HDAC2,ELF1
CEBPD,ELF1
FOXA2,PREB
ELF1,PREB
HDAC2,PREB
REST,PREB
CREB1,PREB
MAZ,PREB
MAFF,PREB
FOSL2,PREB
MAFF,DLGAP5
FOSL2,DLGAP5
SMARCC1,DLGAP5
IRF3,DLGAP5
TEAD4,DLGAP5
MYBL2,DLGAP5
MYC,DLGAP5
HDAC2,DLGAP5
MCRS1,DLGAP5
FOXA2,DLGAP5
SMARCA4,C12orf45
HDAC2,C12orf45
SMARCC1,C12orf45
FOXA2,C12orf45
JUND,C12orf45
RFX5,C12orf45
CEBPD,C12orf45
MYBL2,C12orf45
HNF4A,C12orf45
MYBL2,TF
FOXA1,TF
NR2F2,TF
CEBPD,TF
SMARCC1,TF
MAZ,TF
HDAC2,TF
HNF4A,TF
ELF1,TF
CREB1,TF
FOXA1,UBE2C
JUND,UBE2C
RFX5,UBE2C
HDAC2,UBE2C
CREB1,UBE2C
MYBL2,UBE2C
FOSL2,UBE2C
SMARCC1,UBE2C
ATF3,RBM39
MYBL2,RBM39
MAFF,RBM39
SRF,RBM39
HDAC2,RBM39
MCRS1,RBM39
EPAS1,RBM39
ARID2,RBM39
REST,RBM39
CEBPD,RBM39
JUND,SLC5A6
MYBL2,SLC5A6
FOSL2,SLC5A6
FOXA2,SLC5A6
HDAC2,SLC5A6
REST,SLC5A6
SRF,SLC5A6
CREB1,SLC5A6
MAZ,SLC5A6
NR2F2,SLC5A6
HDAC2,PPAT
JUND,PPAT
CREB1,PPAT
SMARCC1,PPAT
BRCA1,PPAT
SRF,PPAT
REST,PPAT
MYC,PPAT
ELF1,PPAT
MAZ,GEMIN2
MAFF,GEMIN2
HNF4A,GEMIN2
IRF3,GEMIN2
HDAC2,GEMIN2
SRF,GEMIN2
FOSL2,GEMIN2
JUN,GEMIN2
MYC,GEMIN2
CREB1,GEMIN2
MAZ,NOL11
FOSL2,NOL11
MYBL2,NOL11
REST,NOL11
ATF3,NOL11
FOXA2,NOL11
MAFF,NOL11
BRCA1,NOL11
JUND,NOL11
FOXA1,NOL11
REST,UHRF1
MAZ,UHRF1
FOXA2,UHRF1
MYC,UHRF1
FOSL2,UHRF1
JUND,UHRF1
CREB1,UHRF1
ATF3,CHAF1A
ELF1,CHAF1A
SRF,CHAF1A
CREB1,CHAF1A
MAZ,CHAF1A
RFX5,CHAF1A
HDAC2,CHAF1A
JUND,CHAF1A
SMARCC1,CHAF1A
JUN,CHAF1A
MYC,HMGA1
RFX5,HMGA1
TEAD4,HMGA1
HDAC2,HMGA1
FOXA1,HMGA1
SRF,HMGA1
NR2F2,HMGA1
HNF4A,HMGA1
ATF3,HMGA1
ELF1,HMGA1
FOSL2,DEK
MYBL2,DEK
HDAC2,DEK
CEBPD,DEK
MYC,DEK
SMARCC1,DEK
JUND,DEK
ELF1,DEK
FOXA2,DEK
MAZ,DEK
FOXA1,S100A16
JUN,S100A16
FOXA2,S100A16
MYBL2,S100A16
FOSL2,S100A16
HNF4A,S100A16
ELF1,S100A16
MAZ,S100A16
HDAC2,S100A16
CREB1,ISG20
FOXA1,ISG20
MAFF,ISG20
CEBPD,ISG20
HDAC2,ISG20
MYBL2,ISG20
RFX5,ISG20
JUN,ISG20
FOSL2,ISG20
SMARCC1,ISG20
CEBPD,AKR1C3
FOXA2,AKR1C3
JUND,AKR1C3
ELF1,AKR1C3
REST,AKR1C3
MAZ,AKR1C3
MYC,AKR1C3
FOSL2,AKR1C3
FOXA1,AKR1C3
MYBL2,AKR1C3
SMARCC1,MED4
REST,MED4
NR2F2,MED4
JUND,MED4
RFX5,MED4
ATF3,MED4
ELF1,MED4
CREB1,MED4
FOXA1,MED4
FOSL2,ISY1
CEBPD,ISY1
FOXA2,ISY1
ELF1,ISY1
CREB1,ISY1
MYBL2,ISY1
MYC,ISY1
REST,ISY1
NR2F2,ISY1
FOXA1,ARG2
MYBL2,ARG2
CREB1,ARG2
FOSL2,ARG2
HNF4A,ARG2
JUND,ARG2
RFX5,ARG2
MYC,ARG2
HDAC2,ARG2
JUND,TCF19
FOSL2,TCF19
FOXA1,TCF19
NR2F2,TCF19
MAFF,TCF19
ELF1,TCF19
MYC,NUDCD1
TEAD4,NUDCD1
JUND,NUDCD1
SMARCC1,NUDCD1
ATF3,NUDCD1
MCRS1,NUDCD1
NR2F2,NUDCD1
HDAC2,NUDCD1
FOSL2,NUDCD1
FOXA1,NUDCD1
FOXA2,LIN28A
EZH2,LIN28A
CREB1,LIN28A
NR2F2,LIN28A
FOXA1,LIN28A
FOSL2,LIN28A
MAZ,LIN28A
SRF,LIN28A
ELF1,ACN9
SMARCC1,ACN9
JUND,ACN9
FOXA2,ACN9
FOSL2,ACN9
MYC,ACN9
MYBL2,ACN9
RFX5,ACN9
NR2F2,ACN9
MYBL2,GCHFR
SMARCC1,GCHFR
HNF4A,GCHFR
CEBPD,GCHFR
FOXA1,GCHFR
MYC,GCHFR
FOXA2,GCHFR
CREB1,GCHFR
ELF1,GCHFR
RFX5,HINFP
CEBPZ,HINFP
FOXA2,HINFP
FOSL2,HINFP
NR2F2,HINFP
EZH2,HINFP
CREB1,HINFP
MYC,MGME1
HDAC2,MGME1
ATF3,MGME1
CEBPD,MGME1
CREB1,MGME1
BRCA1,MGME1
REST,MGME1
SMARCC1,MGME1
ELF1,MGME1
FOSL2,MGME1
SMARCC1,TOPORS
NR2F2,TOPORS
SRF,TOPORS
FOXA2,TOPORS
MYBL2,TOPORS
MYC,TOPORS
MCRS1,TOPORS
JUND,TOPORS
CREB1,UBAC2
MAFF,UBAC2
FOXA1,UBAC2
TEAD4,UBAC2
FOSL2,UBAC2
MYC,UBAC2
RFX5,UBAC2
NR2F2,UBAC2
REST,UBAC2
ELF1,EOMES
RFX5,EOMES
CREB1,EOMES
SMARCA4,EOMES
NR2F2,EOMES
REST,EOMES
JUND,EOMES
FOXA1,EOMES
ELF1,LDB2
SMARCA4,LDB2
MAZ,LDB2
SMARCC1,LDB2
CREB1,LDB2
RFX5,LDB2
JUND,LDB2
ELF1,MCM6
FOXA2,MCM6
MAZ,MCM6
CEBPD,MCM6
FOSL2,MCM6
REST,MCM6
HDAC2,MCM6
FOXA1,MCM6
MYBL2,MCM6
NR2F2,CNOT7
HDAC2,CNOT7
EPAS1,CNOT7
SMARCC1,CNOT7
MYC,CNOT7
FOXA2,CNOT7
MYBL2,CNOT7
SMARCA4,CNOT7
FOXA1,CNOT7
REST,CNOT7
FOSL2,SS18
SRF,SS18
JUND,SS18
MAZ,SS18
RFX5,SS18
HDAC2,SS18
FOXA2,SS18
MYBL2,SS18
MYC,SS18
HDAC2,KLHDC2
ATF3,KLHDC2
CREB1,KLHDC2
ELF1,KLHDC2
FOXA2,KLHDC2
MAZ,KLHDC2
MYBL2,KLHDC2
NR2F2,KLHDC2
JUND,UBL7
NR2F2,UBL7
TEAD4,UBL7
MAFF,UBL7
MYBL2,UBL7
MYC,UBL7
RFX5,UBL7
ELF1,UBL7
HDAC2,UBL7
SRF,UBL7
MYC,PCGF6
ELF1,PCGF6
JUND,PCGF6
FOSL2,PCGF6
MAZ,PCGF6
FOXA1,PCGF6
FOXA2,PCGF6
NR2F2,AKR1B1
ATF3,AKR1B1
JUN,AKR1B1
MYBL2,AKR1B1
TEAD4,AKR1B1
MAFF,AKR1B1
REST,AKR1B1
FOSL2,AKR1B1
CREB1,AKR1B1
HNF4A,AKR1B1
MAZ,TERF1
RFX5,TERF1
MYBL2,TERF1
HDAC2,TERF1
NR2F2,TERF1
ELF1,TERF1
FOXA1,TERF1
CEBPD,TERF1
REST,TERF1
RFX5,NPM1
FOXA1,NPM1
JUN,NPM1
MAFF,NPM1
ELF1,NPM1
MYBL2,NPM1
MYC,NPM1
FOSL2,NPM1
CEBPD,NPM1
JUND,NPM1
MAFF,THRAP3
JUND,THRAP3
CREB1,THRAP3
MYC,THRAP3
MYBL2,THRAP3
FOSL2,THRAP3
FOXA2,THRAP3
REST,THRAP3
SMARCC1,THRAP3
ELF1,THRAP3
SMARCC1,SLC7A7
MAZ,SLC7A7
JUND,SLC7A7
HNF4A,SLC7A7
NR2F2,SLC7A7
FOSL2,SLC7A7
CREB1,SLC7A7
CREB1,IRF3
MYC,IRF3
FOXA1,IRF3
NR2F2,IRF3
MAFF,IRF3
MYBL2,IRF3
FOXA1,LIFR
ELF1,LIFR
FOSL2,LIFR
JUND,LIFR
CREB1,LIFR
RFX5,LIFR
SRF,LIFR
NR2F2,LIFR
FOXA2,LIFR
HNF4A,LAMB2
SMARCC1,LAMB2
JUND,LAMB2
HDAC2,LAMB2
NR3C1,LAMB2
TEAD4,LAMB2
CREB1,LAMB2
MYBL2,LAMB2
MYC,LAMB2
CREB1,CD200
ELF1,CD200
MAZ,CD200
NR2F2,CD200
SRF,WDR12
NR2F2,WDR12
SMARCC1,WDR12
FOXA1,WDR12
ELF1,WDR12
MYBL2,WDR12
MAFF,WDR12
JUND,WDR12
FOXA2,WDR12
HDAC2,WDR12
MAZ,MTX2
REST,MTX2
NR2F2,MTX2
MCRS1,MTX2
SMARCA4,MTX2
RFX5,MTX2
ELF1,MTX2
ATF3,MTX2
JUND,MTX2
FOXA2,MTX2
MYBL2,C11orf74
JUND,C11orf74
CREB1,C11orf74
NR2F2,C11orf74
FOXA1,C11orf74
RFX5,C11orf74
MAFF,C11orf74
JUN,C11orf74
FOSL2,C11orf74
FOXA2,C11orf74
TEAD4,P2RX4
FOSL2,P2RX4
SMARCA4,P2RX4
MAZ,P2RX4
JUND,P2RX4
MYC,P2RX4
SMARCC1,P2RX4
CREB1,P2RX4
BRCA1,MED14
REST,MED14
MYC,MED14
NR2F2,MED14
FOXA1,MED14
MYBL2,MED14
SMARCC1,MED14
CREB1,MED14
FOXA1,LAMC1
JUND,LAMC1
CREB1,LAMC1
MAFF,LAMC1
MAZ,LAMC1
JUN,LAMC1
CEBPD,LAMC1
FOXA2,LAMC1
ELF1,LAMC1
SMARCC1,LAMC1
REST,TM4SF4
MYBL2,TM4SF4
CREB1,TM4SF4
JUN,TM4SF4
MYC,TM4SF4
FOXA1,TM4SF4
NR2F2,TM4SF4
ELF1,TM4SF4
FOSL2,TM4SF4
REST,RECQL
ELF1,RECQL
IRF3,RECQL
CEBPZ,RECQL
RFX5,RECQL
HNF4A,RECQL
MYBL2,RECQL
FOXA2,RECQL
SRF,RECQL
RFX5,PPP2R1B
FOXA2,PPP2R1B
ELF1,PPP2R1B
FOXA1,PPP2R1B
MAZ,PPP2R1B
CEBPD,PPP2R1B
MYBL2,PPP2R1B
FOSL2,PPP2R1B
CREB1,PPP2R1B
NR2F2,AARS
SMARCC1,AARS
EZH2,AARS
MAZ,AARS
FOXA2,AARS
ATF3,AARS
FOXA1,AARS
MYC,AARS
CREB1,AARS
CEBPD,AARS
MAZ,CBX3
ELF1,CBX3
MCRS1,CBX3
HNF4A,CBX3
CEBPD,CBX3
REST,CBX3
CREB1,CBX3
TEAD4,CBX3
MYC,CBX3
FOXA2,CBX3
MYC,THAP4
CEBPD,THAP4
SRF,THAP4
NR2F2,THAP4
RFX5,THAP4
NR3C1,THAP4
JUND,THAP4
FOXA1,THAP4
HDAC2,THAP4
CREB1,THAP4
MAZ,MTF2
HNF4A,MTF2
BRCA1,MTF2
MYBL2,MTF2
ELF1,MTF2
TEAD4,MTF2
MAFF,MTF2
JUND,MTF2
FOXA2,MTF2
CEBPD,MTF2
MAZ,TM7SF3
RFX5,TM7SF3
MYC,TM7SF3
FOXA2,TM7SF3
HNF4A,TM7SF3
SRF,TM7SF3
JUND,TM7SF3
ELF1,TM7SF3
CREB1,TM7SF3
MAFF,CREG1
ELF1,CREG1
MYC,CREG1
MAZ,CREG1
CREB1,CREG1
HDAC2,CREG1
REST,CREG1
SMARCC1,CREG1
SMARCC1,PAFAH1B3
CEBPD,PAFAH1B3
REST,PAFAH1B3
FOSL2,PAFAH1B3
ELF1,PAFAH1B3
SMARCA4,PAFAH1B3
FOXA1,PAFAH1B3
FOXA2,PAFAH1B3
MYBL2,PAFAH1B3
FOSL2,BRCA2
SMARCC1,BRCA2
FOXA1,BRCA2
MYBL2,BRCA2
MYC,BRCA2
HDAC2,BRCA2
ELF1,BRCA2
CREB1,BRCA2
NR2F2,BRCA2
REST,BRCA2
HDAC2,PCNA
FOSL2,PCNA
MYC,PCNA
REST,PCNA
FOXA2,PCNA
RFX5,PCNA
JUN,PCNA
ELF1,PCNA
SMARCA4,PCNA
MAFF,PCNA
HNF4A,NME1
FOXA1,NME1
MAZ,NME1
MYC,NME1
FOXA2,NME1
SMARCA4,NME1
TEAD4,NME1
MAFF,NME1
SMARCC1,NME1
ELF1,NME1
REST,ZNF398
MAZ,ZNF398
FOXA1,ZNF398
FOSL2,ZNF398
CREB1,ZNF398
CEBPZ,ZNF398
EPAS1,ZNF398
MYC,ZNF398
FOXA2,ZNF398
HNF4A,ZNF398
MYBL2,RIN2
ELF1,RIN2
HNF4A,RIN2
JUN,RIN2
CEBPD,RIN2
FOXA2,RIN2
HDAC2,RIN2
CREB1,RIN2
NR2F2,RIN2
EPAS1,RIN2
SMARCC1,GRPR
MYBL2,GRPR
ELF1,GRPR
FOXA1,GRPR
NR2F2,GRPR
FOSL2,GRPR
CREB1,GRPR
NR2F2,TTF2
HDAC2,TTF2
REST,TTF2
SMARCC1,TTF2
JUND,TTF2
CEBPD,TTF2
MAZ,TTF2
FOXA1,TTF2
SMARCA4,TTF2
SMARCC1,MRPS35
FOSL2,MRPS35
HNF4A,MRPS35
SRF,MRPS35
FOXA1,MRPS35
NR2F2,MRPS35
MYBL2,MRPS35
JUND,MRPS35
JUND,POLR1E
HDAC2,POLR1E
MYC,POLR1E
FOXA2,POLR1E
ELF1,POLR1E
MAZ,POLR1E
SMARCC1,POLR1E
MYBL2,POLR1E
CREB1,POLR1E
CEBPD,RBPJ
CREB1,RBPJ
RFX5,RBPJ
JUND,RBPJ
SMARCC1,RBPJ
SRF,RBPJ
TEAD4,RBPJ
REST,RBPJ
JUN,RBPJ
FOXA2,RBPJ
MYBL2,AAAS
MAFF,AAAS
CREB1,AAAS
REST,AAAS
FOXA2,AAAS
ELF1,AAAS
NR2F2,AAAS
MAZ,AAAS
JUND,AAAS
HNF4A,AAAS
SMARCC1,HELLS
CEBPD,HELLS
NR2F2,HELLS
JUND,HELLS
FOSL2,HELLS
MYBL2,HELLS
CREB1,HELLS
REST,HELLS
SRF,YAF2
JUN,YAF2
ATF3,YAF2
MYBL2,YAF2
MYC,YAF2
JUND,YAF2
NR2F2,YAF2
FOSL2,YAF2
MAZ,YAF2
MYBL2,ZFP42
JUND,ZFP42
HDAC2,ZFP42
REST,ZFP42
NR2F2,ZFP42
SMARCC1,ZFP42
ELF1,ZFP42
CEBPZ,ZFP42
CREB1,ZFP42
MYBL2,ETV1
FOSL2,ETV1
EPAS1,ETV1
JUND,ETV1
FOXA2,ETV1
HNF4A,ETV1
ELF1,ETV1
CEBPD,ETV1
CREB1,ETV1
MYC,ETV1
MYBL2,ERCC8
JUN,ERCC8
MYC,ERCC8
ELF1,ERCC8
JUND,ERCC8
HNF4A,ERCC8
SRF,ERCC8
CREB1,ERCC8
MAZ,TIMM9
SRF,TIMM9
CREB1,TIMM9
MYBL2,TIMM9
CEBPD,TIMM9
MYC,TIMM9
MAFF,TIMM9
NR2F2,TIMM9
JUN,TIMM9
FOSL2,LGALS1
