TF_gene,Target_gene
TRAF6,MITF
LMO2,MITF
MCM5,MITF
SNAI2,MITF
MCM4,MITF
ENO1,MITF
LHX1,MITF
SRSF3,MITF
ZNF585B,MITF
TFAP2A,MRPS30
SATB1,SMAD5
SHOX2,SMAD5
ZEB1,SMAD5
IFI16,SMAD5
UHRF1,SMAD5
YBX1,SMAD5
HIST1H1B,SMAD5
DDX54,SMAD5
FOXF1,SMAD5
CRABP2,SMAD5
MLL3,DNMT1
UBTF,DNMT1
RNF19A,DNMT1
ZBTB2,DNMT1
POLR1B,DNMT1
SNAPC4,DNMT1
TLR7,DNMT1
ESPL1,DNMT1
MLLT3,DNMT1
TRIP11,DNMT1
TFAP2A,NOC3L
TMF1,RBM14
ARID3A,RBM14
E2F4,RBM14
SUPT7L,RBM14
ATRX,RBM14
ZFP42,RBM14
SKIL,RBM14
POU2AF1,RBM14
POLR3E,RBM14
MYOCD,RBM14
LMX1B,ZNF238
TFAP4,ZNF238
POU3F1,ZNF238
MYBBP1A,ZNF238
NHLH2,ZNF238
PBXIP1,ZNF238
PHB2,ZNF238
GRHL1,ZNF238
EHMT2,ZNF238
HDAC9,ZNF238
TFAP2A,OXTR
STAT3,OXTR
MAFF,OXTR
ZNF471,GTF3C4
ILF2,GTF3C4
LHX1,GTF3C4
H1F0,GTF3C4
CDCA7L,GTF3C4
TBX20,GTF3C4
POLR2K,GTF3C4
UPF1,GTF3C4
NCOA6,GTF3C4
SNAPC4,GTF3C4
TP53,GPC6
GATA3,MYOF
ETS1,MYOF
TFAP2A,MYOF
TP53,FST
NFIC,FST
CTNNB1,FST
E2F4,FST
TCF4,FST
EGR1,FST
H1F0,ELK3
JMJD1C,ELK3
NFATC3,ELK3
CRX,ELK3
DAXX,ELK3
POLR1A,ELK3
FOXK1,ELK3
NRIP1,ELK3
POU5F1,ELK3
SOX5,ELK3
GATA3,NEDD9
POU2F2,NEDD9
ETS1,NEDD9
STAT2,NEDD9
SMAD2,NEDD9
AR,NEDD9
NFATC1,NEDD9
GATA2,NEDD9
MITF,NEDD9
TRIP6,NEDD9
NANOG,DKK1
TP53,DKK1
NR3C1,DKK1
GATA6,DKK1
MSX1,DKK1
POU5F1,DKK1
SOX2,DKK1
POU2F1,DKK1
TWIST1,DKK1
ATF6,PCDH7
E2F4,PCDH7
ZEB1,PCDH7
POU3F1,PCDH7
E2F7,PCDH7
E2F3,PCDH7
IRF1,PCDH7
POLR1A,KLF7
EOMES,KLF7
ETS1,KLF7
SNRPD1,KLF7
ZNF398,KLF7
MEF2D,KLF7
POU2F1,KLF7
DEK,KLF7
LEF1,KLF7
UPF1,KLF7
MYBBP1A,TBX20
YAF2,TBX20
HIF3A,TBX20
SIRT1,TBX20
PRDM14,TBX20
TLE2,TBX20
TP53,TBX20
EZH2,TBX20
CTNNB1,TBX20
YBX1,TBX20
DEDD2,HIF3A
SOX2,HIF3A
APC,HIF3A
NFATC3,HIF3A
SOX17,HIF3A
VHL,HIF3A
IFI16,HIF3A
RAI14,HIF3A
ZNF764,HIF3A
PBXIP1,HIF3A
GATA2,ATG4C
MEIS1,CRHBP
MLLT3,MYBBP1A
SLA2,MYBBP1A
GCM1,MYBBP1A
PARP1,MYBBP1A
TEAD1,MYBBP1A
TLR4,MYBBP1A
STAT2,MYBBP1A
RUVBL1,MYBBP1A
LIN28A,MYBBP1A
MEIS1,MYBBP1A
POU5F1,ITGA6
SOX2,ITGA6
PGR,ITGA6
ETV1,SP110
NKX3-1,SP110
ASB9,SP110
DNMT3A,SP110
ALYREF,SP110
HIF3A,SP110
SMARCC1,SP110
ETV7,SP110
TRIP6,SP110
ZHX3,SP110
ATF6,ZCCHC11
CUX1,ZCCHC11
EGR1,ZCCHC11
ZEB2,ISL1
ZNF142,ISL1
ASB4,ISL1
ZNF160,ISL1
MED16,ISL1
NFIA,ISL1
SP100,ISL1
E2F3,ISL1
TRIP6,ISL1
TRIM25,ISL1
MLL3,POLR2D
CITED2,POLR2D
EHMT2,POLR2D
MAML3,POLR2D
ARID3B,POLR2D
BARX2,POLR2D
ZNF83,POLR2D
DNAJC2,POLR2D
SNRPB,POLR2D
SMARCD3,POLR2D
YAF2,HLX
ZNF146,HLX
GCM1,HLX
HOPX,HLX
PARN,HLX
TLE2,HLX
TGFB1,HLX
HOXB7,HLX
KLF6,HLX
NAA15,HLX
MLLT3,ETS1
ZKSCAN1,ETS1
STAT2,ETS1
RBM14,ETS1
HIF3A,ETS1
ZRANB2,ETS1
BARX2,ETS1
ZNF398,ETS1
DEDD2,ETS1
SALL2,ETS1
MXI1,ARL4A
MIF,ARL4A
TFAP2A,ARL4A
TFAP2A,NUSAP1
E2F4,NUSAP1
MYOCD,GATA2
SMAD6,GATA2
RUVBL2,GATA2
TEAD1,GATA2
GRHL2,GATA2
PGR,GATA2
CITED2,GATA2
POLR2H,GATA2
ZNF160,GATA2
NHLH2,GATA2
EGR1,GTF2H2
XRCC6,GTF2H2
UHRF1,GTF2H2
ZNF238,GTF2H2
CTNNB1,GTF2H2
GATA3,GTF2H2
HDGF,GTF2H2
CBFA2T2,GTF2H2
LIMD1,GTF2H2
TCF7L1,GTF2H2
NRIP1,H1F0
PER3,H1F0
CREB3L4,H1F0
MCM4,H1F0
TEAD4,H1F0
CIITA,H1F0
RBPJ,H1F0
NFATC3,H1F0
XRCC6,H1F0
SNRPB,H1F0
NFIB,APEX1
ALYREF,APEX1
DNMT3B,APEX1
ZNF83,APEX1
POLR2D,APEX1
PLAGL1,APEX1
ID1,APEX1
ASB4,APEX1
DAXX,APEX1
AES,APEX1
SATB2,AEBP1
ZNF488,AEBP1
ETV3,AEBP1
TEAD1,AEBP1
KLF8,AEBP1
TAF1L,AEBP1
HMGA1,AEBP1
SFMBT1,AEBP1
SSB,AEBP1
SIRT1,AEBP1
STAT2,PIK3R5
REL,PIK3R5
PGR,PIK3R5
ZEB1,PIK3R5
STAT3,PIK3R5
MCM3,AFF1
ZNF202,AFF1
HESX1,AFF1
ZNF24,AFF1
SNRPB,AFF1
AR,AFF1
AIP,AFF1
SMG6,AFF1
ZIC2,AFF1
TAF1L,AFF1
EGR1,ECI2
MEIS1,ECI2
TFAP4,ITM2A
EHMT2,EGR1
POLR2G,EGR1
SMARCD3,EGR1
POLR2F,EGR1
PPARGC1B,EGR1
ALS2CR8,EGR1
ZNF24,EGR1
BCLAF1,EGR1
APBB2,EGR1
SOX3,EGR1
NR0B1,TGFB1
RNF14,TGFB1
SOX4,TGFB1
GTF2H2,TGFB1
TFAP2A,TGFB1
RBBP4,TGFB1
MLL3,TGFB1
HNRNPAB,TGFB1
RFXANK,TGFB1
NKX3-1,TGFB1
ZKSCAN1,ILF2
ZIC3,ILF2
TBX3,ILF2
SIRT1,ILF2
NONO,ILF2
ZNF160,ILF2
CBX3,ILF2
AEBP1,ILF2
NR0B1,ILF2
TFDP1,ILF2
CUX1,SYNE2
POU2F1,SYNE2
GATA3,SYNE2
TFAP2A,SYNE2
ATF6,SYNE2
MITF,SYNE2
TP53,SYNE2
POU2F2,SYNE2
POU3F1,SYNE2
POU5F1,SYNE2
GATA2,TJP2
EGR1,TJP2
GRHL2,LDB2
FXR1,LDB2
HAND2,LDB2
NPM1,LDB2
UPF1,LDB2
RBPJ,LDB2
SSB,LDB2
CDCA7L,LDB2
NCOA6,LDB2
SOX2,LDB2
SNRPD1,NFKBIA
SLA2,NFKBIA
GCM1,NFKBIA
ATRX,NFKBIA
HDAC9,NFKBIA
PBX1,NFKBIA
MLL3,NFKBIA
TLR7,NFKBIA
LMO3,NFKBIA
MED16,NFKBIA
APC,SMARCC1
NKX3-1,SMARCC1
FOXF1,SMARCC1
SRSF6,SMARCC1
AEBP1,SMARCC1
PSMD9,SMARCC1
GSC,SMARCC1
HDGF,SMARCC1
ETS1,SMARCC1
PARN,SMARCC1
TRIM33,REL
SOX4,REL
NFKBIB,REL
GRHL2,REL
POU2F2,REL
MSX1,REL
ASH2L,REL
ID1,REL
CTBP1,REL
YBX1,REL
SMAD6,ARID3B
ZEB1,ARID3B
ZNF587,ARID3B
TWIST1,ARID3B
CCND1,ARID3B
RBFOX2,ARID3B
KAT7,ARID3B
SNRPB,ARID3B
MEIS2,ARID3B
ZNF585B,ARID3B
NFIC,TMEM47
TFAP2A,TMEM47
HMGA1,PRMT6
CUX1,PRMT6
POLR2G,SMARCD1
YAF2,SMARCD1
SFMBT1,SMARCD1
CENPK,SMARCD1
MAFG,SMARCD1
GATA3,SMARCD1
ZNF471,SMARCD1
NANOG,SMARCD1
GATA2,SMARCD1
BMPR1A,SMARCD1
CUX1,GABRB3
POU2F1,GABRB3
EGR1,GABRB3
NFE2L3,PER3
E2F4,PER3
MEIS1,PER3
PITX2,PER3
ZNF589,PER3
GATA2,PER3
MXI1,PER3
HOXB3,PER3
LEF1,PER3
LDB2,PER3
AR,NLGN4X
POLR2H,TEAD1
DNMT3B,TEAD1
MECOM,TEAD1
FOXN3,TEAD1
GATA4,TEAD1
SRC,TEAD1
FOXJ2,TEAD1
JMJD1C,TEAD1
CALCOCO1,TEAD1
AEBP1,TEAD1
ZNF239,KHSRP
MLLT6,KHSRP
PSMD9,KHSRP
NCOA6,KHSRP
BCL11B,KHSRP
POLR1A,KHSRP
MAFF,KHSRP
PRDM14,KHSRP
ZNF764,KHSRP
SALL3,KHSRP
TP53,ANXA3
EGR1,ANXA3
JUND,ANXA3
EGR1,ELOVL2
POU2F1,ELOVL2
TFAP2A,KAL1
CCND1,JUND
HOXB6,JUND
SCD5,JUND
ZRANB2,JUND
ZFP42,JUND
SNRPB,JUND
MAFG,JUND
SRSF10,JUND
TRPS1,JUND
CALCOCO1,JUND
MDM4,LMO3
PBX1,LMO3
PARP1,LMO3
TEAD4,LMO3
APC,LMO3
APBB1,LMO3
SOX2,LMO3
SOS2,LMO3
NR0B1,LMO3
RORB,LMO3
MCM7,LIMD1
TRIP6,LIMD1
CSDE1,LIMD1
SP100,LIMD1
OTX2,LIMD1
TRIM28,LIMD1
ELAVL2,LIMD1
ETV7,LIMD1
POU3F1,LIMD1
ARID3B,LIMD1
CUX1,SULF2
TP53,SULF2
TP53,EPB41L3
TFAP2A,CCNB2
TP53,CCNB2
MCM2,CCNB2
POU3F1,SEMA6D
STAT2,SEMA6D
E2F3,SEMA6D
POU2F1,SEMA6D
POU2F2,SEMA6D
E2F4,SEMA6D
FOXJ2,SEMA6D
E2F7,SEMA6D
POU5F1,SEMA6D
FOXD3,RND3
GATA3,RND3
PBX1,RND3
AES,RND3
ILF3,PLAU
HIF1A,PLAU
ETS1,PLAU
E2F3,PLAU
AR,PLAU
POU2F1,PLAU
GATA6,PLAU
EGR1,PLAU
TBX3,NFKBIB
SAP18,NFKBIB
ETS1,NFKBIB
NFYB,NFKBIB
SP110,NFKBIB
FOXH1,NFKBIB
CIITA,NFKBIB
POLR2F,NFKBIB
ZEB1,NFKBIB
TRIM28,NFKBIB
TRIM28,ARID3A
ETV7,ARID3A
MYOCD,ARID3A
SNAPC4,ARID3A
E2F4,ARID3A
EHMT2,ARID3A
SMARCD3,ARID3A
UBTF,ARID3A
TCOF1,ARID3A
FOXJ1,ARID3A
GTF3C4,ZBTB2
STAT2,ZBTB2
MEIS2,ZBTB2
BTG2,ZBTB2
CBFA2T2,ZBTB2
RBBP4,ZBTB2
POU3F1,ZBTB2
ZBTB38,ZBTB2
NFE2L3,ZBTB2
NPM1,ZBTB2
E2F4,SSB
MYBL2,SSB
POLR2G,SSB
GRHL1,SSB
STAT3,SSB
PARN,SSB
MITF,SSB
SFPQ,SSB
MDM4,SSB
ILF2,SSB
MXI1,KIAA1804
LMO2,LRAT
ASB4,SHOX
PITX2,SHOX
BCL11B,SHOX
TLR4,SHOX
UPF1,SHOX
ARID3B,SHOX
ZNF239,SHOX
SATB2,SHOX
HIST1H1B,SHOX
OTX2,SHOX
PPARA,NFATC3
ZNF8,NFATC3
SRSF2,NFATC3
DEK,NFATC3
POLR2G,NFATC3
RAI14,NFATC3
FOXH1,NFATC3
EGF,NFATC3
RXRG,NFATC3
GTF2H2,NFATC3
E2F4,DUSP4
E2F7,DUSP4
E2F3,DUSP4
TFAP2A,DUSP4
EGR1,DUSP4
JUND,DUSP4
PBX1,PTPRZ1
CTNNB1,PTPRZ1
E2F4,PTPRZ1
E2F7,PTPRZ1
E2F3,PTPRZ1
POU2F1,PTPRZ1
MXI1,AK4
MXI1,DNAAF2
IRF1,COL4A6
POU3F1,COL4A6
BTF3,KLF5
TLR4,KLF5
CTBP1,KLF5
TCEA1,KLF5
MEIS1,KLF5
HCFC1,KLF5
ZKSCAN1,KLF5
NFKBIB,KLF5
ZBTB38,KLF5
MAML3,KLF5
IRF1,SPPL2A
SOS2,FOXJ2
KHDRBS2,FOXJ2
RUVBL1,FOXJ2
SRSF1,FOXJ2
ELAVL2,FOXJ2
FOXF1,FOXJ2
MYBBP1A,FOXJ2
ZHX3,FOXJ2
PHF17,FOXJ2
MAML3,FOXJ2
PBX1,COL5A2
RNPS1,TLE3
TRIM22,TLE3
RORB,TLE3
TCF7L1,TLE3
ZNF160,TLE3
HLX,TLE3
PHF17,TLE3
PSIP1,TLE3
WWTR1,TLE3
HELZ,TLE3
EGR1,DLGAP5
E2F4,DLGAP5
KLF8,IFI16
CSDE1,IFI16
HAND2,IFI16
MEIS2,IFI16
STAT2,IFI16
RFXANK,IFI16
CTBP1,IFI16
NFIB,IFI16
FOXJ1,IFI16
MEIS1,IFI16
KAT6A,HDAC9
ANKRD1,HDAC9
TFAP4,HDAC9
EHMT2,HDAC9
E2F4,HDAC9
YAF2,HDAC9
TFDP1,HDAC9
ELK3,HDAC9
POU2AF1,HDAC9
RUNX1,HDAC9
ETS1,KDR
WWP1,KDR
NANOG,KDR
CTNNB1,KDR
HIF1A,KDR
STAT2,ESCO2
ARID5B,ESCO2
STAT3,ESCO2
BMP4,SOX4
PARN,SOX4
ARNT2,SOX4
TBX20,SOX4
CCND1,SOX4
TRIP6,SOX4
HOXB4,SOX4
GATA3,SOX4
MYBL2,SOX4
EGF,SOX4
TP53,PMAIP1
KLF6,PMAIP1
POU2F2,PMAIP1
AR,PMAIP1
FOXP1,PMAIP1
LMO2,EPHA4
SOX2,EPHA4
RUNX1,UPF2
SMARCC1,UPF2
ZNF764,UPF2
CBFA2T2,UPF2
KLF5,UPF2
TRPS1,UPF2
LMO3,UPF2
ASB9,UPF2
APBB2,UPF2
DDX54,UPF2
MXI1,MLF1IP
EGR1,MLF1IP
SOX3,MCM4
PHF21A,MCM4
ILF2,MCM4
SRSF6,MCM4
GTF2H2,MCM4
ESRRG,MCM4
ZIC3,MCM4
ZNF107,MCM4
NFATC3,MCM4
POLR2D,MCM4
RBPJ,PRDM14
MYCN,PRDM14
TRIM33,PRDM14
KAT7,PRDM14
PRDM14,PRDM14
RARG,PRDM14
ESRRG,PRDM14
POLR3E,PRDM14
TCOF1,PRDM14
NFATC3,PRDM14
LEF1,SOX7
SNRPB,SOX7
TGFB1I1,SOX7
SIRT1,SOX7
HOXB4,SOX7
RARG,SOX7
LZTS1,SOX7
NHLH2,SOX7
SRSF6,SOX7
CIITA,SOX7
RNF19A,GRHL1
EZH2,GRHL1
CRX,GRHL1
DNMT3A,GRHL1
AIRE,GRHL1
PRDM14,GRHL1
TRIM25,GRHL1
DNMT1,GRHL1
SRSF1,GRHL1
PGR,GRHL1
ZEB1,NFIB
TRERF1,NFIB
POLR1A,NFIB
HDGF,NFIB
PHF17,NFIB
POLR2D,NFIB
GCM1,NFIB
ARID3B,NFIB
ZKSCAN1,NFIB
ASH2L,NFIB
SF1,RUVBL2
ZBTB38,RUVBL2
SSB,RUVBL2
TFE3,RUVBL2
SFPQ,RUVBL2
SNAI2,RUVBL2
LMO2,RUVBL2
KHDRBS2,RUVBL2
LMO3,RUVBL2
TRIM27,RUVBL2
EGR1,TRAPPC8
ZEB1,LIN28A
NANOG,LIN28A
SRSF2,LIN28A
NRIP1,LIN28A
HOXB7,LIN28A
ANKZF1,LIN28A
CNBP,LIN28A
MAFG,LIN28A
APBB2,LIN28A
ARID5B,LIN28A
NFATC3,GSC
STAT3,GSC
NR2C1,GSC
ZNF160,GSC
NFE2L3,GSC
DEDD2,GSC
TRIM22,GSC
MLL3,GSC
CSDE1,GSC
NFATC1,GSC
SRC,GCM1
MLL3,GCM1
RNF14,GCM1
PARN,GCM1
YBX1,GCM1
OTX2,GCM1
POLR1C,GCM1
LIMD1,GCM1
APBB2,GCM1
SUPT16H,GCM1
POU3F1,POU2AF1
ZNF585B,POU2AF1
HOXB4,POU2AF1
ZNF142,POU2AF1
TWIST1,POU2AF1
MLLT6,POU2AF1
SNAPC3,POU2AF1
DDX54,POU2AF1
PBXIP1,POU2AF1
BRWD1,POU2AF1
NR3C1,ELMO1
LMO2,ELMO1
STAT3,ELMO1
NFYB,ELMO1
RUNX1,ELMO1
GATA2,ELMO1
STAT2,ELMO1
SOX2,ELMO1
TCF4,ELMO1
GATA3,ELMO1
LMO2,MSANTD3-TMEFF1
RAI1,TMF1
BTG2,TMF1
ANKZF1,TMF1
CIITA,TMF1
ZNF202,TMF1
HOXB2,TMF1
SF1,TMF1
BMPR1A,TMF1
RBBP4,TMF1
AR,TMF1
PGR,ENO1
MLL3,ENO1
BCL11A,ENO1
PAWR,ENO1
CRX,ENO1
NR2C1,ENO1
ZKSCAN1,ENO1
POLR1C,ENO1
KLF5,ENO1
ALS2CR8,ENO1
FUBP1,MECOM
MECOM,MECOM
GTF3C4,MECOM
HOXB7,MECOM
EHMT2,MECOM
RARG,MECOM
ZNF219,MECOM
TRIM28,MECOM
ETV7,MECOM
NR3C1,MECOM
TP53,NUDT11
E2F4,EXO1
LIN28A,SOX13
RBMX,SOX13
ZNF202,SOX13
ELL2,SOX13
UHRF1,SOX13
DNMT3A,SOX13
WWTR1,SOX13
CTNNB1,SOX13
ZIC2,SOX13
SIRT1,SOX13
UPF1,XRCC5
MSX1,XRCC5
FUS,XRCC5
AFF4,XRCC5
PLAGL1,XRCC5
BCL11A,XRCC5
SRSF10,XRCC5
ARID4B,XRCC5
PAWR,XRCC5
CSRP2,XRCC5
TFAP2A,DDAH1
EGR1,DDAH1
FOXJ2,DDAH1
PBX1,PHLDB2
GATA2,PHLDB2
REL,PHLDB2
GATA3,PHLDB2
TFAP2A,PHLDB2
TFAP4,PHLDB2
NFKBIA,ZNF160
PTMA,ZNF160
GATAD2A,ZNF160
RBBP4,ZNF160
RNPS1,ZNF160
UBTF,ZNF160
NFAT5,ZNF160
POLR2D,ZNF160
POU2F1,ZNF160
RAX2,ZNF160
TFAP2A,MRPS35
SNAI2,UHRF1
DACH1,UHRF1
NR3C1,UHRF1
APC,UHRF1
FOXK1,UHRF1
TCF19,UHRF1
IFI16,UHRF1
WDR5,UHRF1
TRAF6,UHRF1
ASXL1,UHRF1
EGR1,VAMP7
HIST1H1B,YAF2
SNRPB,YAF2
CRX,YAF2
ZNF202,YAF2
JMJD1C,YAF2
STAT3,YAF2
CBFA2T2,YAF2
E2F4,YAF2
NAA15,YAF2
LZTS1,YAF2
GATA3,TFAP2A
POU2F1,TFAP2A
TLR7,TFAP2A
FXR1,TFAP2A
NFATC1,TFAP2A
LMO2,TFAP2A
POU2AF1,TFAP2A
SRSF2,TFAP2A
SOX4,TFAP2A
SALL3,TFAP2A
JUND,NTS
POU2F1,NTS
ZNF764,APBB1
LIN28A,APBB1
KHSRP,APBB1
SOX7,APBB1
AEBP1,APBB1
MLLT6,APBB1
POU3F1,APBB1
ZNF160,APBB1
ZRANB2,APBB1
WWTR1,APBB1
LIN28A,MYBL2
RAI14,MYBL2
SF1,MYBL2
ETV7,MYBL2
POLR3E,MYBL2
POLR2A,MYBL2
ARID5B,MYBL2
POU2F2,MYBL2
ZKSCAN1,MYBL2
ZIC3,MYBL2
MXI1,UTP18
PATZ1,UTP18
APBB1,BCL11B
STAT2,BCL11B
PSMD9,BCL11B
ARNT2,BCL11B
HMGA1,BCL11B
PA2G4,BCL11B
POLR1C,BCL11B
RFXANK,BCL11B
ZHX3,BCL11B
AIP,BCL11B
ARNT2,TRIM27
HMGA1,TRIM27
E2F3,TRIM27
PSMD9,TRIM27
BMP4,TRIM27
WWTR1,TRIM27
PATZ1,TRIM27
MYOCD,TRIM27
NFATC3,TRIM27
ETV4,TRIM27
EWSR1,PHLDA1
FLI1,PHLDA1
