TF_gene,Target_gene
NDN,FEM1B
IRF5,FEM1B
XRCC5,FEM1B
ZFP592,FEM1B
MCM5,FEM1B
MCM2,FEM1B
HCLS1,FEM1B
XRCC3,FEM1B
RUNX2,NFATC1
MCM2,NFATC1
MAPK1,NFATC1
DDX20,NFATC1
NFAT5,NFATC1
TEAD2,NFATC1
NFATC1,NFATC1
REXO4,NFATC1
ZFP110,NFATC1
LMO4,NFATC1
TRIB3,ASNS
ARID3B,E2F4
GTF2F1,E2F4
MYNN,E2F4
HDAC11,E2F4
ABL1,E2F4
TOPORS,E2F4
GTF2E1,E2F4
TAF1,E2F4
CBX7,E2F4
RAD51,E2F4
STAT3,ANXA5
MYC,ANXA5
AHCTF1,NDE1
BUB3,NDE1
CENPK,NDE1
XRCC3,MCM3
DDX58,MCM3
TOX4,MCM3
NFATC2,MCM3
NFAT5,MCM3
GLIS2,MCM3
ELP2,MCM3
EBF1,MCM3
REL,MCM3
ELL2,MCM3
MCM4,ORC6
ORC2,ORC6
MCM3,ORC6
MCM7,ORC6
MCM2,ORC6
MCM6,ORC6
MCM5,ORC6
MIS18BP1,CKAP2L
CENPK,CKAP2L
ZFP275,RNF4
RORC,RNF4
RNF4,RNF4
CENPK,RNF4
ZFP110,RNF4
JUN,RNF4
EPAS1,RNF4
GATA2,RNF4
CTR9,RNF4
MAPK1,RNF4
LMO4,MIS18BP1
EYA2,MIS18BP1
CREB5,MIS18BP1
BUB3,MIS18BP1
RAD51,MIS18BP1
GTF2H1,MIS18BP1
VDR,MIS18BP1
TOPORS,MIS18BP1
IRF6,MIS18BP1
IRF1,MIS18BP1
PPARGC1A,PRKAB1
CENPK,SPC24
AHCTF1,SPC24
BUB3,SPC24
ZDHHC6,TAF1
SPI1,TAF1
PML,TAF1
ZBTB20,TAF1
RNF19A,TAF1
NFXL1,TAF1
TAF12,TAF1
PPARGC1A,TAF1
REL,TAF1
RAD51,TAF1
MCM5,PBK
MCM6,PBK
MIS18BP1,PBK
CENPK,PBK
MCM7,PBK
HMGB2,PBK
MCM3,PBK
RAD51,PBK
MCM2,PBK
TCF19,PBK
STAT3,KLF6
BTG2,KLF6
MIS18BP1,KLF6
KLF3,KLF6
TCF12,KLF6
VHL,KLF6
VDR,KLF6
PBX1,KLF6
SOX18,KLF6
SPO11,KLF6
BUB3,DYNLT3
POLR2B,ZFP30
GATA2,ZFP30
SNRPB,ZFP30
EPOR,ZFP30
STAT3,ZFP30
SOX18,ZFP30
ZKSCAN17,ZFP30
IKZF2,ZFP30
DEK,ZFP30
NFXL1,ZFP30
HCLS1,CENPK
BUB3,CENPK
MCM3,CENPK
CREB5,CENPK
ESR1,CENPK
HDAC2,CENPK
TSC22D3,CENPK
XRCC3,CENPK
MEF2C,CENPK
HDAC11,CENPK
ZBTB10,NCOA6
AHCTF1,NCOA6
DDX58,NCOA6
NR3C2,NCOA6
TTF1,NCOA6
ZZZ3,NCOA6
SMARCA2,NCOA6
ELF4,NCOA6
NDN,NCOA6
NR4A1,NCOA6
DEK,ELP2
MYNN,ELP2
KLF1,ELP2
FOXO1,ELP2
NFAT5,ELP2
MCM7,ELP2
RORC,ELP2
SNAPC3,ELP2
BTG2,ELP2
GTF2H1,ELP2
RUVBL2,CSRP3
PRDM5,CSRP3
ZFP275,CSRP3
BATF2,CSRP3
FOS,CSRP3
MYB,CSRP3
TAF1,CSRP3
ZFP30,CSRP3
RB1,CSRP3
PRDM16,CSRP3
CBX7,CBFB
HMGB2,CBFB
PRDM16,CBFB
MCM5,CBFB
VHL,CBFB
MAPK9,CBFB
NCOA6,CBFB
GFI1,CBFB
NOTCH1,CBFB
SNAPC3,CBFB
NFE2L2,GCLC
NCOA6,ELP3
NOTCH1,ELP3
SALL2,ELP3
REL,ELP3
TOPORS,ELP3
TOX4,ELP3
ELL2,ELP3
DDX20,ELP3
ZFP467,ELP3
AHR,ELP3
ELP3,HCLS1
SRSF1,HCLS1
NR4A1,HCLS1
TSHZ3,HCLS1
ZFP467,HCLS1
PBX1,HCLS1
ID2,HCLS1
PWP1,HCLS1
HOXA9,HCLS1
NFKBIA,HCLS1
GTF2E1,ELF4
ABL1,ELF4
NR4A1,ELF4
TLR4,ELF4
RORC,ELF4
ZFP592,ELF4
PPARGC1A,ELF4
SP4,ELF4
EPOR,ELF4
CBFB,ELF4
PWP1,PWP2
ELP3,PWP2
POLR3F,PWP2
PA2G4,PWP2
POLR1B,PWP2
ELP2,PWP2
ZSCAN21,PLAG1
ABL1,PLAG1
ZKSCAN6,PLAG1
TAF1,PLAG1
SPO11,PLAG1
PBX1,PLAG1
NFKBIA,PLAG1
ELF4,PLAG1
ETS1,PLAG1
SP4,PLAG1
REL,SPO11
NFATC2,SPO11
IKZF2,SPO11
ZFP275,SPO11
SMAD2,SPO11
RAD51,SPO11
GTF2H1,SPO11
HNF4A,SPO11
CBFB,SPO11
RARB,SPO11
SATB1,ZBTB20
GLIS2,ZBTB20
RORC,ZBTB20
GTF2H1,ZBTB20
ARID3B,ZBTB20
MAPK1,ZBTB20
SP4,ZBTB20
IRF6,ZBTB20
ELP3,ZBTB20
DDX20,ZBTB20
DCP1A,EDC3
IRF1,GBP2
NFXL1,ZDHHC13
ETS1,ZDHHC13
BATF2,ZDHHC13
TCF12,ZDHHC13
ELP3,ZDHHC13
RB1,ZDHHC13
SALL2,ZDHHC13
POLR2B,ZDHHC13
HCFC1,ZDHHC13
VDR,ZDHHC13
DEK,SP4
BATF2,SP4
ZBTB43,SP4
DDX20,SP4
H1F0,SP4
E2F8,SP4
ZFP467,SP4
HNF4A,SP4
GTF2H1,SP4
MIS18BP1,SP4
RAD51,IRF5
TEAD3,IRF5
POLR1B,IRF5
ZBTB10,IRF5
MCM7,IRF5
MCM4,IRF5
TLE2,IRF5
BLZF1,IRF5
IRF6,IRF5
ZBTB43,IRF5
GFI1B,TRPS1
PRDM5,TRPS1
BATF2,TRPS1
ORC2,TRPS1
RORA,TRPS1
PWP1,TRPS1
HLF,TRPS1
HNF4A,TRPS1
NR4A1,TRPS1
MAPK9,TRPS1
ZBTB43,RORC
XAB2,RORC
HDAC11,RORC
DDX20,RORC
EPAS1,RORC
SPO11,RORC
GFI1B,RORC
STAT3,RORC
NCOA6,RORC
THRB,RORC
RNF19A,UBA3
RNF4,UBA3
VHL,UBA3
RELB,UBA3
CENPK,NUP107
PML,NUP107
AHCTF1,NUP107
BUB3,NUP107
MED16,CREB5
ZSCAN21,CREB5
TRPS1,CREB5
HCFC1,CREB5
RNF19A,CREB5
ZDHHC6,CREB5
LZTS1,CREB5
PLAG1,CREB5
NFE2L2,CREB5
REL,CREB5
DDX58,MAVS
MCM4,RRM1
ORC2,RRM1
MCM7,RRM1
MCM3,RRM1
MCM2,RRM1
BUB3,RRM1
MCM6,RRM1
MCM5,RRM1
ELF4,EGR1
RUNX2,EGR1
GFI1B,EGR1
CENPK,EGR1
GATA2,EGR1
E2F4,EGR1
SPO11,EGR1
XRCC3,EGR1
BUB3,EGR1
GTF2E1,EGR1
TCF12,CYTH3
TSC22D3,EYA1
ZFP275,EYA1
REXO4,EYA1
BUB3,EYA1
NFKBIA,EYA1
HIST1H1C,EYA1
VDR,EYA1
RAI14,EYA1
HLF,EYA1
MYB,EYA1
PHF10,YBX1
MIS18BP1,YBX1
XRCC6,YBX1
JUN,YBX1
GTF2E1,YBX1
RORA,YBX1
MEF2C,YBX1
KLF6,YBX1
GLIS2,YBX1
IFI204,YBX1
MCM5,AURKA
MYCN,AURKA
MCM2,AURKA
MCM6,AURKA
CENPK,AURKA
MCM7,AURKA
MCM4,AURKA
MYC,AURKA
RAD51,AURKA
BUB3,AURKA
THRB,IRF8
FOXO1,IRF8
TAF12,IRF8
TSHZ3,IRF8
H1F0,IRF8
MCM3,IRF8
NDN,IRF8
MCM5,IRF8
ESR1,IRF8
NFATC1,IRF8
FEM1B,KLHL22
RNF19A,KLHL22
RNF4,KLHL22
VHL,KLHL22
AFF4,ABTB1
MIS18BP1,ABTB1
E2F4,ABTB1
RNF4,ABTB1
TSC22D3,ABTB1
MXD3,ABTB1
ESR1,ABTB1
HNF4A,ABTB1
EPOR,ABTB1
AHR,ABTB1
POLR2B,CRNKL1
SNRPB,CRNKL1
YBX1,CRNKL1
XAB2,CRNKL1
GTF2F1,CRNKL1
CSRP3,FOXO1
LMO4,FOXO1
CENPK,FOXO1
ZFP36,FOXO1
HDAC11,FOXO1
ZEB2,FOXO1
GFI1,FOXO1
PA2G4,FOXO1
TAF1,FOXO1
PRDM4,FOXO1
PPARGC1A,RELB
PML,RELB
IRF8,RELB
SP4,RELB
HDAC2,RELB
ESR1,RELB
CSRP3,RELB
PHB2,RELB
AHCTF1,RELB
ZFP143,RELB
HDAC2,BUB3
REXO4,BUB3
HIST1H1C,BUB3
TTF2,BUB3
XPC,BUB3
NFIA,BUB3
ZFP467,BUB3
GATA1,BUB3
HMGB2,BUB3
SLA2,BUB3
VHL,UBAC1
RNF19A,UBAC1
RNF4,UBAC1
MCM6,EYA2
EGR1,EYA2
ETS1,EYA2
PHF10,EYA2
DCP1A,EYA2
JARID2,EYA2
CBFB,EYA2
BATF2,EYA2
HCFC1,EYA2
PRDM16,EYA2
LMO4,CTR9
IFI204,CTR9
POLR1B,CTR9
AFF4,CTR9
MAPK1,CTR9
KLF1,CTR9
RARB,CTR9
SATB1,CTR9
PPARGC1A,CTR9
PRDM5,CTR9
CENPK,AURKB
MCM6,AURKB
MCM4,AURKB
AHCTF1,AURKB
RAD51,AURKB
TCF19,AURKB
MIS18BP1,AURKB
MYCN,AURKB
MCM2,AURKB
BUB3,AURKB
DDX20,MCM2
ABL1,MCM2
HDGF,MCM2
KLF3,MCM2
ZFP110,MCM2
ELF4,MCM2
RAI14,MCM2
EGR1,MCM2
NCOA6,MCM2
TAF1,MCM2
MCM6,NUP85
CENPK,NUP85
AHCTF1,NUP85
BUB3,NUP85
PML,NUP85
THRB,LZTS1
MXD3,LZTS1
HDAC7,LZTS1
CBX7,LZTS1
ID2,LZTS1
MAPK1,LZTS1
GTF2E1,LZTS1
CNOT7,LZTS1
ZDHHC13,LZTS1
TTF2,LZTS1
BUB3,ABL1
ARID3B,ABL1
MAPK12,ABL1
ZKSCAN17,ABL1
NFATC1,ABL1
HDGF,ABL1
PHB2,ABL1
HCLS1,ABL1
RAD51,ABL1
NUPR1,ABL1
ORC2,KLF1
IRF8,KLF1
POLR1B,KLF1
SOX6,KLF1
TOX4,KLF1
NFE2,KLF1
HNRNPAB,KLF1
NOTCH1,KLF1
MYCN,KLF1
YBX1,KLF1
NOTCH1,PSEN2
YBX1,PSEN2
RELB,CHUK
TLR4,CHUK
NFKBIA,CHUK
REL,CHUK
FOXO1,CHUK
HDAC11,HDAC7
ELP3,HDAC7
ELF4,HDAC7
PRDM4,HDAC7
STAT3,HDAC7
EBF1,HDAC7
RAD51,HDAC7
NFE2L2,HDAC7
GFI1B,HDAC7
PA2G4,HDAC7
MCM5,ORC5
MCM6,ORC5
ORC2,ORC5
MCM7,ORC5
MCM4,ORC5
MCM3,ORC5
MCM2,ORC5
RNF19A,FBXW5
RNF4,FBXW5
ERCC8,FBXW5
VHL,FBXW5
FEM1B,FBXW5
HDAC10,ZBTB43
CENPK,ZBTB43
TOPORS,ZBTB43
NR4A1,ZBTB43
SP4,ZBTB43
FOS,ZBTB43
RAI14,ZBTB43
NFKBIA,ZBTB43
ERCC8,ZBTB43
CITED4,ZBTB43
PHB2,TCF12
SLA2,TCF12
HCFC1,TCF12
TAF1,TCF12
ELP3,TCF12
ZBTB43,TCF12
VDR,TCF12
GATA1,TCF12
NOTCH1,TCF12
ZFP36,TCF12
ESR1,PIK3R2
THRB,PIK3R2
PGR,PIK3R2
ESR1,JUN
TAF12,JUN
NOTCH1,JUN
CSRP3,JUN
GTF2E1,JUN
ZFP30,JUN
MYC,JUN
FEM1B,JUN
PA2G4,JUN
MCM6,JUN
MCM2,CCNA2
TCF19,CCNA2
MCM4,CCNA2
E2F4,CCNA2
RAD51,CCNA2
MIS18BP1,CCNA2
CENPK,CCNA2
MCM7,CCNA2
BUB3,CCNA2
RB1,CCNA2
TOPORS,PWP1
RORA,PWP1
PA2G4,PWP1
LZTS1,PWP1
CBFB,PWP1
RAI14,PWP1
NR3C2,PWP1
HCFC1,PWP1
ORC2,PWP1
MYB,PWP1
TTF2,JARID2
SNAPC3,JARID2
ELP3,JARID2
ZEB2,JARID2
GATA1,JARID2
ABTB1,JARID2
PRDM16,JARID2
HCFC1,JARID2
PHB2,JARID2
BMI1,JARID2
ELP2,MEIS1
POLR2B,MEIS1
PHF10,MEIS1
TTF2,MEIS1
E2F4,MEIS1
NFKBIA,MEIS1
SMARCA2,MEIS1
NFE2,MEIS1
MCM4,MEIS1
AFF4,MEIS1
HOXA9,HCFC1
E2F8,HCFC1
RARB,HCFC1
MCM5,HCFC1
TTF1,HCFC1
MECOM,HCFC1
MCM4,HCFC1
RORC,HCFC1
ZZZ3,HCFC1
RNF4,HCFC1
HNRNPAB,RORA
HCLS1,RORA
E2F6,RORA
IFI204,RORA
RELB,RORA
ZFP143,RORA
RB1,RORA
RAI14,RORA
NCOA6,RORA
MCM5,RORA
MCM4,CDCA8
MIS18BP1,CDCA8
RAD51,CDCA8
CENPK,CDCA8
TCF19,CDCA8
AHCTF1,CDCA8
MCM3,CDCA8
MCM2,CDCA8
BUB3,CDCA8
MCM5,CDCA8
STAT3,CASP3
MYC,CASP3
JUN,CASP3
MAPK1,CASP3
FOXO1,CASP3
MAPK1,LYZ2
PA2G4,LYZ2
MCM7,CDT1
MCM3,CDT1
MCM2,CDT1
MCM5,CDT1
MCM6,CDT1
MCM4,CDT1
ORC2,CDT1
MCM4,RRM2
MCM3,RRM2
RAD51,RRM2
TCF19,RRM2
MCM7,RRM2
HMGB2,RRM2
MCM2,RRM2
MCM6,RRM2
MCM5,RRM2
MIS18BP1,RRM2
RB1,PRIM2
MCM4,PRIM2
ORC2,PRIM2
MCM7,PRIM2
MCM3,PRIM2
MCM2,PRIM2
MCM6,PRIM2
MCM5,PRIM2
PML,HDAC2
ZZZ3,HDAC2
XAB2,HDAC2
BUB3,HDAC2
SNAPC3,HDAC2
MYC,HDAC2
ZBTB43,HDAC2
HNRNPAB,HDAC2
EGR1,HDAC2
SLA2,HDAC2
RAD51,TIPIN
MCM7,TIPIN
MCM4,TIPIN
MCM3,TIPIN
MCM2,TIPIN
MCM5,TIPIN
MCM6,TIPIN
MYC,CCNB1
BUB3,CCNB1
MCM4,CCNB1
MCM5,CCNB1
MCM3,CCNB1
RAD51,CCNB1
MCM6,CCNB1
MIS18BP1,CCNB1
CENPK,CCNB1
MCM7,CCNB1
MCM6,MSH6
ERCC8,MSH6
MCM7,MSH6
MCM5,MSH6
XRCC6,MSH6
MCM4,MSH6
MCM2,MSH6
MCM3,MSH6
RAD51,MSH6
XRCC5,MSH6
VHL,CISH
FEM1B,CISH
STAT3,CISH
EPOR,CISH
NDN,SOX18
RORA,SOX18
SP4,SOX18
E2F8,SOX18
IKZF1,SOX18
TLR4,SOX18
BMI1,SOX18
MCM4,SOX18
MAPK1,SOX18
FOS,SOX18
HDGF,NUPR1
PRDM4,NUPR1
ZZZ3,NUPR1
RORA,NUPR1
ELP2,NUPR1
XAB2,NUPR1
DEK,NUPR1
TRIB3,NUPR1
MYCN,NUPR1
ZDHHC13,NUPR1
THRB,RNF19A
NUPR1,RNF19A
TOX4,RNF19A
CNOT7,RNF19A
TOPORS,RNF19A
JUN,RNF19A
MED16,RNF19A
GFI1,RNF19A
GTF3C3,RNF19A
CBX7,RNF19A
IKZF1,E2F6
HDAC11,E2F6
IFI204,E2F6
GTF3C3,E2F6
SMARCA2,E2F6
NR3C2,E2F6
SNAPC3,E2F6
ZSCAN21,E2F6
SNRPB,E2F6
AHR,E2F6
POLR1B,DCAF13
PA2G4,DCAF13
ERCC8,DCAF13
PWP1,DCAF13
IRF6,NOTCH1
ESR1,NOTCH1
RORC,NOTCH1
SOX6,NOTCH1
NFAT5,NOTCH1
GTF2E1,NOTCH1
RNF19A,NOTCH1
MCM6,NOTCH1
MED16,NOTCH1
AHR,NOTCH1
RARB,SRSF1
EBF1,SRSF1
MYNN,SRSF1
ZKSCAN6,SRSF1
ZFP110,SRSF1
HCFC1,SRSF1
NFIA,SRSF1
CENPK,SRSF1
POLR3F,SRSF1
DDX20,SRSF1
PWP1,TRMT11
POLR1B,TRMT11
PA2G4,TRMT11
REXO4,TRMT11
MIS18BP1,BUB1B
AHCTF1,BUB1B
RAD51,BUB1B
TCF19,BUB1B
CENPK,BUB1B
MCM7,BUB1B
MCM2,BUB1B
MCM3,BUB1B
MCM6,BUB1B
MCM5,BUB1B
NFATC1,TSHZ3
NOTCH1,TSHZ3
ZBTB20,TSHZ3
GTF3C3,TSHZ3
HDAC10,TSHZ3
TRIB3,TSHZ3
CBX7,TSHZ3
JARID2,TSHZ3
PHB2,TSHZ3
NFXL1,TSHZ3
MAPK1,CTSC
PA2G4,CTSC
ZFP36,GFI1B
ZFP467,GFI1B
HOXA9,GFI1B
DEK,GFI1B
HLF,GFI1B
CNOT7,GFI1B
ESR1,GFI1B
XRCC6,GFI1B
ZDHHC13,GFI1B
TLE2,GFI1B
BUB3,FZR1
RNF19A,FZR1
RNF4,FZR1
VHL,FZR1
RB1,FZR1
HCFC1,RARB
NCOA6,RARB
EYA1,RARB
BUB3,RARB
IRF1,RARB
POLR3F,RARB
ZZZ3,RARB
KLF3,RARB
ZDHHC6,RARB
TLE2,RARB
RAD51,UBE2C
MCM3,UBE2C
MCM2,UBE2C
BUB3,UBE2C
RNF19A,UBE2C
RNF4,UBE2C
MCM5,UBE2C
CBX7,UBE2C
VHL,UBE2C
E2F4,GATA1
BATF2,GATA1
NUPR1,GATA1
NOTCH1,GATA1
DCP1A,GATA1
PRDM5,GATA1
NR2C1,GATA1
TSC22D3,GATA1
SLA2,GATA1
VDR,GATA1
XRCC6,LIG1
MCM4,LIG1
GTF2H1,LIG1
ERCC8,LIG1
XRCC5,LIG1
POLR2B,LIG1
MCM2,LIG1
MCM6,LIG1
XAB2,LIG1
ORC2,LIG1
RNF19A,HERC4
VHL,HERC4
RNF4,HERC4
ESR1,HDGF
TCF12,HDGF
NOTCH1,HDGF
CBFB,HDGF
DDX20,HDGF
ZDHHC13,HDGF
MYC,HDGF
NR3C2,HDGF
MCM6,HDGF
AHR,HDGF
ZEB2,VIM
ARID3B,GTF3C3
DCP1A,GTF3C3
HCFC1,GTF3C3
ZBTB20,GTF3C3
HDAC7,GTF3C3
GTF3C3,GTF3C3
ZKSCAN17,GTF3C3
ABTB1,GTF3C3
TEAD3,GTF3C3
RB1,GTF3C3
SRSF1,AFF4
H1F0,AFF4
HDAC7,AFF4
TEAD3,AFF4
ZFP275,AFF4
GTF3C3,AFF4
PRDM4,AFF4
ZDHHC13,AFF4
PA2G4,AFF4
HCFC1,AFF4
GTF3C3,XPC
NUPR1,XPC
PGR,XPC
MAPK12,XPC
PRDM5,XPC
TAF12,XPC
SOX6,XPC
HDAC10,XPC
HCFC1,XPC
CITED4,XPC
MCM7,HMGB2
PML,HMGB2
MEF2C,HMGB2
XRCC6,HMGB2
HCLS1,HMGB2
REL,HMGB2
ZZZ3,HMGB2
SNRPB,HMGB2
MCM4,HMGB2
DCP1A,HMGB2
LZTS1,NDN
NFE2L2,NDN
SP4,NDN
SPO11,NDN
ELF4,NDN
ZFP30,NDN
POLR3F,NDN
ZSCAN21,NDN
TTF2,NDN
HNF4A,NDN
MCM7,MAD2L1
HMGB2,MAD2L1
MCM3,MAD2L1
AHCTF1,MAD2L1
MCM2,MAD2L1
MCM6,MAD2L1
MCM5,MAD2L1
MCM4,MAD2L1
BUB3,MAD2L1
CENPK,MAD2L1
SNAPC3,ZZZ3
TCF12,ZZZ3
ZEB2,ZZZ3
IRF1,ZZZ3
E2F4,ZZZ3
IRF8,ZZZ3
VDR,ZZZ3
ZSCAN21,ZZZ3
RB1,ZZZ3
TEAD2,ZZZ3
VHL,PJA2
RNF19A,PJA2
RNF4,PJA2
CREB5,GATA2
ZFP592,GATA2
HNRNPAB,GATA2
HDAC11,GATA2
TLE2,GATA2
ZDHHC13,GATA2
LMO4,GATA2
HDGF,GATA2
MCM4,GATA2
NUPR1,GATA2
RARB,MXD3
GTF2E1,MXD3
EYA2,MXD3
POLR1B,MXD3
RUNX2,MXD3
KLF3,MXD3
JUN,MXD3
TAF1,MXD3
PA2G4,MXD3
ETS1,MXD3
PHB2,PMPCA
TSHZ3,IFI204
SATB1,IFI204
MED16,IFI204
ESR1,IFI204
IRF8,IFI204
TAF1,IFI204
CITED4,IFI204
ZFP592,IFI204
TEAD3,IFI204
KLF1,IFI204
TTF1,BTG2
ELP2,BTG2
VHL,BTG2
AFF4,BTG2
CSRP3,BTG2
ABTB1,BTG2
ZKSCAN6,BTG2
MIS18BP1,BTG2
ORC2,BTG2
CNOT7,BTG2
CBFB,SALL2
GFI1B,SALL2
NFATC2,SALL2
FOXO1,SALL2
E2F8,SALL2
MCM5,SALL2
E2F6,SALL2
REXO4,SALL2
HDAC7,SALL2
RB1,SALL2
POLR3F,ZBTB10
DDX20,ZBTB10
TOX4,ZBTB10
RAI14,ZBTB10
MEIS1,ZBTB10
NR3C2,ZBTB10
BTAF1,ZBTB10
RAD51,ZBTB10
ABTB1,ZBTB10
NFXL1,ZBTB10
AHCTF1,SPC25
MCM3,SPC25
CENPK,SPC25
BUB3,SPC25
MCM5,SPC25
MCM5,RAD51AP1
RAD51,RAD51AP1
XRCC3,RAD51AP1
MCM3,RAD51AP1
SMAD2,BTAF1
SRSF1,BTAF1
ZSCAN21,BTAF1
CREB5,BTAF1
FOS,BTAF1
NFIA,BTAF1
JUN,BTAF1
AHCTF1,BTAF1
EYA2,BTAF1
ZEB2,BTAF1
ERCC8,DCAF4
PGR,APBB1
GLIS2,APBB1
JARID2,APBB1
ZFP592,APBB1
FOS,APBB1
ABTB1,APBB1
RORC,APBB1
RAI14,APBB1
SNRPB,APBB1
EYA2,APBB1
NR4A1,ID2
GTF2E1,ID2
NFKBIA,ID2
JUN,ID2
NFXL1,ID2
HDAC2,ID2
NFIA,ID2
GATA2,ID2
CENPK,ID2
FOXO1,ID2
PA2G4,IKZF1
EYA2,IKZF1
NFIA,IKZF1
PLAG1,IKZF1
EPAS1,IKZF1
MYC,IKZF1
RB1,IKZF1
ZKSCAN6,IKZF1
GTF2H1,IKZF1
RAD51,IKZF1
MCM3,TYMS
MCM2,TYMS
MCM5,TYMS
MCM6,TYMS
MCM7,TYMS
MCM4,TYMS
BUB3,ANAPC2
RNF19A,ANAPC2
RNF4,ANAPC2
CBX7,ANAPC2
VHL,ANAPC2
