TF_gene,Target_gene
ETS1,HARS
GATA1,HARS
STAT3,HARS
AHR,HARS
MCM3,CORO1A
MCM2,CORO1A
FOS,CORO1A
HCLS1,CORO1A
MCM4,CORO1A
RARB,TGM2
ETS1,TGM2
NFE2L2,SCARB1
AHR,SCARB1
MYC,SCARB1
MYC,FNTA
MCM4,FNTA
MYCN,FNTA
MYB,HEXA
GATA2,HEXA
MYC,HEXA
PML,HEXA
MCM2,HEXA
AHR,HEXA
MYCN,HEXA
MCM7,VPS26C
MYC,COPB2
NDN,COPB2
NFE2L2,PCCA
HMGB2,PCCA
EGR1,ABITRAM
MYB,UNK
HOXA9,UNK
JUN,UNK
FOS,UNK
MEF2C,IGKC
GATA1,IGKC
JUN,PLIN2
NCOA6,PLIN2
MYB,ISG20
POLR3F,ISG20
GFI1B,GUSB
TAF1,CMPK2
GFI1,CMPK2
EPAS1,ST6GALNAC4
ORC2,ST6GALNAC4
POLR1B,AK3
POLR3F,AK3
MECOM,AK3
POLR2B,AK3
MCM4,XPNPEP1
EGR1,XPNPEP1
ESR1,XPNPEP1
AHR,ENPP4
MCM7,ENPP4
STAT3,ENPP4
MYCN,ENPP4
HMGB2,ENPP4
HOXA9,SNAP23
MYCN,SNAP23
EGR1,ZBTB43
MYC,ZBTB43
GTF2E1,ZBTB43
GTF2E1,TAF1
STAT3,TAF1
E2F6,TAF1
GTF2F1,TAF1
POLR2B,TAF1
GATA1,TAF1
RB1,E2F4
NDN,E2F4
SMAD2,E2F4
ETS1,E2F4
MYCN,PGLYRP2
REL,PGLYRP2
HOXA9,PGLYRP2
FOS,PPP2R1B
SPI1,PPP2R1B
MECOM,PPP2R1B
NCOA6,PPP2R1B
HDAC2,PPP2R1B
JUN,PPP2R1B
CENPK,SQOR
IRF6,SQOR
NFE2L2,RUNX2
AHCTF1,RUNX2
PPARGC1A,RUNX2
EPAS1,RUNX2
RB1,RUNX2
MECOM,RUNX2
FOXO1,RUNX2
CBFB,RUNX2
ETS1,RUNX2
HMGB2,RUNX2
NRF1,DPH6
MYC,GMNN
AHR,DNAJC5
MYC,DNAJC5
MCM3,DNAJC5
MYC,SERPINB1A
MYB,SERPINB1A
TRIB3,SERPINB1A
MCM2,NAPSA
MYC,CDC7
FOS,CDC7
STAT3,CDC7
MCM4,CDC7
ORC2,CDC7
MCM3,CDC7
MCM2,CDC7
MCM5,CDC7
MCM6,CDC7
MCM7,CDC7
MYC,ARMT1
MYCN,ARMT1
MECOM,CTSO
MCM5,CTSO
ABL1,CTSO
SPI1,CD1D1
MCM2,CD1D1
TOPORS,CD1D1
MYC,ZFP467
JUN,ZFP467
IKZF1,TCN2
PPARGC1A,TCN2
MCM7,TCN2
NR4A1,TCN2
NUPR1,GSTM5
MCM2,GSTM5
MYB,GSTM5
EGR1,GSTM5
MCM4,CDCA5
HMGB2,CDCA5
MCM2,CDCA5
CENPK,CDCA5
MCM7,CDCA5
MCM3,CDCA5
SPI1,CDCA5
MCM6,CDCA5
CENPK,TMEM186
ORC2,TMEM186
EGR1,TMEM186
MYCN,TMEM186
STAT3,TMEM186
MYCN,RNF145
MECOM,RNF145
NCOA6,RNF145
MYC,RNF145
FOS,ZFP266
MYCN,ZFP266
MECOM,PSMD5
MYC,PSMD5
HDAC2,C1QTNF12
MEIS1,STARD7
MYC,PROCR
JUN,PROCR
FOS,PROCR
REL,PROCR
TOX4,PLCG2
MYC,PLCG2
ETS1,PLCG2
REL,TMEM173
REL,VAV1
SNAPC3,CRYZL2
NFE2L2,SPTLC1
ORC2,SPTLC1
CENPK,NCAPG
MCM2,NCAPG
MCM4,NCAPG
MCM6,NCAPG
HMGB2,NCAPG
MCM3,NCAPG
MCM7,NCAPG
POLR1B,TBCD
VDR,TBCD
MYC,CENPK
MIS18BP1,CENPK
MYCN,CENPK
AHCTF1,CENPK
NR4A1,PRIM2
MCM7,PRIM2
POLR1B,PRIM2
GATA1,PRIM2
HCLS1,PRIM2
MCM2,PRIM2
LZTS1,PRIM2
MCM3,PRIM2
MCM6,PRIM2
MCM4,PRIM2
NFATC1,NET1
NFE2,NET1
ORC2,NET1
MYB,NET1
MECOM,NET1
NFATC2,NET1
JUN,ADK
MYC,ADK
MYCN,ADK
RB1,ADK
MYB,ADK
POLR3F,CDT1
MCM4,CDT1
MCM3,CDT1
GATA1,CDT1
MCM7,CDT1
HMGB2,CDT1
HDAC11,CDT1
RB1,CDT1
ORC2,CDT1
MYCN,CDT1
CENPK,SNAPC3
POLR3F,SNAPC3
MYCN,SNAPC3
LZTS1,SNAPC3
FOS,SNAPC3
AHR,SNAPC3
ZFP143,SNAPC3
HDAC10,ZFP275
POLR2B,ZFP275
MCM6,ZFP275
MYCN,VILL
JUN,VILL
MYCN,ZKSCAN3
IRF5,ZKSCAN3
MYC,CUL3
NCOA6,CUL3
JUN,CUL3
REL,CUL3
NFE2L2,CUL3
RORC,CUL3
JUN,TLE2
MYCN,TLE2
ERCC8,TLE2
JUN,SMC2
HNF4A,VDR
FOS,VDR
JUN,VDR
GFI1,VDR
THRB,VDR
RORC,VDR
NR4A1,VDR
ETS1,LRRFIP1
NDN,LRRFIP1
MYCN,ZYX
EGR1,ZYX
JUN,ZYX
FOS,ZYX
IRF1,ZYX
TAF1,POLR2B
GTF2E1,POLR2B
MEIS1,POLR2B
XAB2,POLR2B
GTF2F1,POLR2B
SRSF1,POLR2B
ERCC8,POLR2B
HOXA9,POLR2B
NFE2,POLR2B
ZFP275,POLR2B
GATA2,CDCA3
MYCN,CDCA3
ETS1,GTF2F1
POLR2B,GTF2F1
JUN,GTF2F1
MEIS1,GTF2F1
GTF2E1,GTF2F1
SRSF1,GTF2F1
TAF1,GTF2F1
HMGB2,SGPP1
AHR,SGPP1
MYC,SGPP1
ETS1,SGPP1
NUPR1,SGPP1
MCM2,SGPP1
MYC,TAF12
REL,TAF12
MYCN,TAF12
ETS1,TAF12
MCM6,CCNF
NDN,CCNF
MCM7,CCNF
GATA1,CCNF
CNOT7,CCNF
IRF1,CCNF
HMGB2,SLC44A2
JUN,SLC44A2
MYCN,ACOX1
MCM2,CNIH1
ESR1,TMEM97
TOX4,TMEM97
MYB,TMEM97
MYCN,TMEM97
MYC,TMEM97
JUN,TMEM177
MEIS1,TMEM177
NOTCH1,REL
AHR,REL
NFKBIA,REL
NFATC1,REL
EGR1,REL
POLR3F,PDK3
AHR,HERC4
IRF1,HERC4
MCM6,HERC4
MYCN,BLZF1
ORC2,BLZF1
ESR1,BLZF1
CENPK,BLZF1
MECOM,BUB1
EGR1,BUB1
GTF2F1,TTF2
MEIS1,TTF2
ZFP36,MARCH6
MCM6,MARCH6
MYB,MGST3
ERCC8,IFI203
AHR,IFI203
JUN,ABHD16A
HMGB2,ABHD16A
MCM4,ABHD16A
ETS1,FAM168B
NFATC1,FAM168B
MCM7,FAM168B
MCM4,FAM168B
MYCN,FAM168B
JUN,FAM168B
MYCN,TRMT11
MYC,TRMT11
STAT3,TRMT11
MYCN,LONP1
MYCN,FBXW5
GATA1,FBXW5
ESR1,METAP1
PML,METAP1
MYCN,METAP1
TAF1,METAP1
ETS1,METAP1
STAT3,GEMIN5
NFATC1,GEMIN5
DDX20,GEMIN5
NFATC1,GPR171
MECOM,GPR171
GATA1,GPR171
MCM4,PAFAH1B2
ORC2,PAFAH1B2
ETS1,PAFAH1B2
POLR2B,PAFAH1B2
NFE2L2,ARL6IP6
IRF1,IFT140
REL,IFT140
POLR2B,IFT140
MYB,IFT140
MECOM,F11R
HOXA9,CYTH3
MEIS1,CYTH3
EGR1,TRMT6
IRF1,TRMT6
MYC,TRMT6
HOXA9,TRMT6
MYCN,TRMT6
FOS,TRMT6
STAT3,PRKAB1
ETS1,PRKAB1
MEIS1,PRKAB1
MCM3,PRKAB1
PGR,MAPK12
JUN,MAPK12
NFATC2,MAPK12
STAT3,MAPK12
NFATC1,MAPK12
NFAT5,MAPK12
AHR,MAPK12
MYC,MAPK12
MEF2C,MAPK12
FOS,MAPK12
FOS,ELL2
MYCN,ELL2
SNRPB,ELL2
GATA2,ELL2
ORC2,GALK2
DDX20,ABCB4
NCOA6,ABCB4
MECOM,GIMAP6
JUN,GIMAP6
GATA1,GIMAP6
MYCN,TPP1
STAT3,TPP1
AHR,TPP1
ESR1,TPP1
REL,NFAT5
CENPK,NFAT5
AHR,NFAT5
MYC,NFAT5
MEIS1,FBXO5
MCM6,FBXO5
MCM3,FBXO5
SMARCA2,FBXO5
MCM4,FBXO5
MCM2,FBXO5
HIST1H1C,MARCH8
MYCN,MARCH8
MECOM,TCP11L2
GATA2,TCP11L2
POLR1B,TCP11L2
MCM5,TCP11L2
FOXO1,TCP11L2
MCM3,TCP11L2
GATA1,TCP11L2
NCOA6,RAD51AP1
MCM6,PWP1
MCM4,PWP1
FOS,PWP1
MYCN,PWP1
HDAC7,ZFP639
MYC,ZFP639
MYCN,ZFP639
JUN,MYH10
HDAC2,MYH10
AHR,ELAC2
MCM2,ELAC2
ZFP143,NUPR1
MYC,NUPR1
MYB,NUPR1
MYCN,NUPR1
STAT3,NUPR1
GATA2,SLC25A21
NFATC1,SLC25A21
JUN,SLC25A21
FOXO1,SLC25A21
NFATC2,SLC25A21
NFE2L2,SLC25A21
MCM4,CD9
MECOM,IFI44
EGR1,IFI44
HNF4A,IFI44
EGR1,UBAC1
AHR,UBAC1
PA2G4,UBAC1
MCM3,ATAD2
MECOM,ATAD2
MCM6,ATAD2
MYCN,ATAD2
MCM2,ATAD2
MCM4,ATAD2
MYB,AP1G2
MYCN,AP1G2
CITED4,ZFP961
MEIS1,ZFP961
NFATC2,E2F6
JUN,E2F6
MYCN,E2F6
FOS,E2F6
TAF1,E2F6
JUN,PQLC1
MCM4,PQLC1
MYCN,SCARF1
JUN,SCARF1
FOS,SCARF1
NFE2L2,NRF1
ESR1,NRF1
JUN,NRF1
EGR1,NRF1
AHR,NRF1
PPARGC1A,NRF1
ID2,EPS15
REL,EPS15
AHR,AHCYL1
NFATC2,AHCYL1
RORC,AHCYL1
JUN,AHCYL1
FOXO1,AHCYL1
EGR1,AHCYL1
MECOM,COG6
MIS18BP1,COG6
MCM4,COG6
ZFP275,COG6
JARID2,MFSD14B
AHCTF1,MFSD14B
JUN,ABCB10
MIS18BP1,LIMD2
MCM2,FIGNL1
MCM3,FIGNL1
MCM4,FIGNL1
MCM6,FIGNL1
GATA1,FIGNL1
MCM7,FIGNL1
AHCTF1,BUB3
MYC,BUB3
CENPK,BUB3
AHCTF1,GM28875
MCM6,GM28875
HDAC2,GM28875
ESR1,DHX33
NFE2L2,DHX33
MYCN,DHX33
JUN,EYA1
MCM5,EYA1
MCM6,EYA1
IRF1,EYA1
FOS,EYA1
TCF12,DHFR
E2F4,DHFR
IKZF1,DHFR
ESR1,NUDT19
MYCN,NUDT19
HOXA9,NUDT19
JUN,JUN
EGR1,JUN
HOXA9,JUN
RB1,JUN
MEF2C,JUN
GFI1,JUN
ESR1,JUN
SMARCA2,JUN
MAPK9,JUN
FOS,JUN
AHR,ANKRD27
AHR,FKBP1A
SPI1,FKBP1A
MCM4,STXBP4
NFE2L2,STXBP4
GATA1,STXBP4
MCM7,STXBP4
MYC,ATP6AP1
MCM6,ATP6AP1
JUN,ATP6AP1
PHF10,ATP6AP1
FOS,CTNNA1
JUN,CTNNA1
MYC,CTNNA1
GATA1,CTNNA1
MEIS1,1700006J14RIK
RUNX2,1700006J14RIK
MEIS1,PBX1
HOXA9,PBX1
RORC,PBX1
SMAD2,PBX1
SRSF1,PBX1
MEIS1,HACD3
MCM6,HACD3
GATA2,9430015G10RIK
MCM2,9430015G10RIK
MYCN,FASTKD2
JUN,TBC1D20
MYCN,TBC1D20
ETS1,TBC1D20
RB1,TBC1D20
ORC2,TBC1D20
POLR1B,TBC1D20
HMGB2,CLN5
JUN,CLN5
MCM2,CLN5
PML,ELP3
CTR9,ELP3
MYCN,CD63-PS
ETS1,CD63-PS
MYC,CD63-PS
IRF1,PLXNC1
GATA1,PLXNC1
AHR,SP100
HDAC2,SP100
HDAC7,SP100
MYB,ATP1B2
NR3C2,ATP1B2
MYCN,ATP1B2
MYB,LDAH
RB1,ABL1
PWP1,ABL1
MYC,ABL1
GATA1,ABL1
ESR1,ABL1
IRF8,ABL1
NFE2,ERCC8
XAB2,ERCC8
MYC,ERCC8
MYCN,ERCC8
